# 3963
211,7.4592271168357138e-01,7.1832700000000003e+00,2.7474799999999999e+00,4.7377202888770487e-01,3.9777493476867676e-01,1.0177592713357034e-01,-3.5603206647012764e-01,-4.0347878032583440e-02
211,3.9350218480841235e+01,-6.0416100000000004e+00,-4.6519599999999999e+00,-3.9340507273792419e+01,2.4848051071166992e+01,-7.2440548197309274e-01,-6.2398758957233325e-01,-2.4829257345253094e+01
211,2.1757930537403993e+00,3.4959400000000000e+00,-6.7003899999999996e+00,1.9694152828857534e+00,2.9226646423339844e+00,1.9776654455927170e-01,-2.7658747841787679e-01,2.8994614152149039e+00
211,2.2951072694255368e+00,-5.9463100000000004e+00,4.7303600000000001e+00,-2.0774123368481625e+00,2.1951311826705933e-01,1.7430182989593396e-02,-1.5839063248704388e-01,5.7574454378428452e-02
211,1.4568682597483131e+00,-5.7386400000000002e+00,4.9290500000000002e+00,-9.2532834894543137e-01,1.2238941192626953e+00,-6.7832669357027253e-02,5.1706187422343985e-01,-1.0984000381361692e+00
211,2.6462961484755860e+00,2.5002300000000002e+00,7.1239600000000003e+00,-2.3952903374198127e+00,6.8675673007965088e-01,3.3853795601478687e-01,-8.8080315045060531e-02,-5.7427256009975036e-01
211,5.7393003189375776e+01,-7.5822700000000003e+00,2.9997299999999999e-01,-5.7378839218789523e+01,1.6366058349609375e+01,-1.3472513141386813e-01,-1.1643249435757710e-01,-1.6364494283474990e+01
211,1.1590812829711604e+01,4.0609200000000003e+00,6.4411500000000004e+00,1.1496460420799400e+01,4.8859777450561523e+00,5.0286336448634084e-01,3.1103633212335624e-01,4.8480597024090306e+00
211,5.5492386443483568e+00,7.5884200000000002e+00,7.0004500000000003e-01,-5.3496191015743531e+00,1.0806634426116943e+00,1.8722365559546222e-01,-3.6944245068414422e-01,-9.8833862119454263e-01
211,2.0377938038250689e+00,4.8728800000000003e+00,-6.0625099999999996e+00,4.9909373268740237e-01,5.0899034738540649e-01,-4.2713525321160933e-02,-3.9896502836553616e-01,2.8034598531527838e-01
211,2.0890096611378990e+01,-7.4820000000000002e+00,-2.3006500000000001e+00,-2.0786789938127725e+01,4.0601878166198730e+00,-4.0985827065042274e-01,-3.8018424737585876e-01,-4.0190944835228564e+00
211,2.6797060176860086e+01,-7.2658899999999997e+00,2.9007800000000001e+00,-2.6716605634319656e+01,1.7577061653137207e+00,-1.8273594877533614e-01,-5.8405552516242284e-02,-1.7416221235058620e+00
