mcid,tau,x,y,eta,E,px,py,pz
  211,2.76153000e+00,-5.19339000e+00,-6.19447000e+00,1.50000000e+00,4.35214967e-01,-3.39424071e-01,-1.01710130e-01,2.10662357e-01
  211,2.92305000e+00,-5.76731000e+00,-5.76731000e+00,1.50000000e+00,3.69411039e+00,-2.34191879e-01,-9.42696833e-01,3.56138293e+00
  211,2.92500000e+00,1.10011000e+00,8.09532000e+00,1.00000000e+00,6.39035821e-01,1.84312246e-01,1.12254209e-01,5.85076901e-01
  211,3.07500000e+00,-9.99487000e-02,-8.22467000e+00,1.25000000e+00,1.49475765e+00,3.93876263e-01,-4.79055208e-01,1.35284449e+00
  211,3.07500000e+00,8.13595000e+00,-1.30008000e+00,2.00000000e+00,9.57046688e-01,1.49923855e-01,-3.37458627e-01,8.71838927e-01
  211,3.17581000e+00,-4.89194000e+00,-6.66833000e+00,3.25000000e+00,9.90519714e+00,-5.66201313e-02,-7.07933124e-01,9.87871810e+00
  211,3.17500000e+00,8.25452000e+00,-5.00024000e-01,3.25000000e+00,2.33568764e+00,3.71318444e-01,1.77378866e-02,2.30168752e+00
  211,3.32371000e+00,3.51157000e+00,7.56172000e+00,-4.50000000e+00,7.97218037e+00,7.07016370e-02,1.19066269e-01,-7.96975557e+00
  211,3.32371000e+00,7.56172000e+00,3.51157000e+00,4.50000000e+00,5.27009659e+01,1.18929612e+00,8.26017853e-01,5.26808856e+01
  211,3.37732000e+00,-3.84530000e+00,7.42484000e+00,-1.25000000e+00,9.65216398e-01,-4.64029593e-01,2.59855770e-01,-7.93293418e-01
  211,3.42498000e+00,7.52242000e+00,-3.70032000e+00,3.50000000e+00,2.31773129e+01,7.49586877e-01,1.33212496e-01,2.31643838e+01
  211,3.46585000e+00,2.57800000e+00,-7.99354000e+00,1.25000000e+00,3.15700936e+00,8.94115168e-01,-1.39159590e+00,2.68537650e+00
  211,3.47443000e+00,5.30407000e+00,6.51985000e+00,5.00000000e-01,1.02969599e+00,3.36847319e-02,8.21336968e-01,6.04205968e-01
  211,3.52500000e+00,-8.16095000e+00,2.10012000e+00,2.25000000e+00,2.43488812e+00,-7.37143022e-01,-1.80906858e-01,2.30934913e+00
  211,3.52499000e+00,-2.90027000e+00,-7.91384000e+00,3.00000000e+00,9.51511383e+00,-4.97278187e-01,-5.31003584e-01,9.48623505e+00
  211,3.62500000e+00,-3.00109000e-01,-8.46627000e+00,2.00000000e+00,7.19422865e+00,-2.58929717e-01,-2.38658693e+00,6.78045742e+00
  211,3.62729000e+00,3.25413000e+00,7.82414000e+00,-2.50000000e-01,7.73751318e-01,4.63749754e-01,6.03446300e-01,-1.61466374e-04
  211,3.62210000e+00,8.38971000e+00,1.11052000e+00,7.50000000e-01,1.55157423e+00,1.43582587e+00,3.83670247e-01,4.23206627e-01
  211,3.72500000e+00,-8.46078000e+00,9.00065000e-01,3.25000000e+00,8.74625111e+00,-5.29707486e-01,-4.18548309e-01,8.71903974e+00
  211,3.72499000e+00,-2.50022000e+00,8.14246000e+00,-1.00000000e+00,8.63789976e-01,-2.39909779e-01,6.96093673e-01,-4.29593040e-01
  211,3.72498000e+00,7.67297000e+00,3.70034000e+00,-3.75000000e+00,1.18066769e+01,5.95115110e-01,5.59262689e-01,-1.17775725e+01
  211,3.77498000e+00,-7.69875000e+00,3.70034000e+00,2.50000000e-01,1.37732649e+00,-1.02497145e+00,8.74295178e-01,2.50179647e-01
  211,3.77588000e+00,-5.08583000e+00,-6.86424000e+00,1.00000000e+00,1.15388668e+00,-3.12836545e-01,-8.42277757e-01,7.10405689e-01
  211,3.77500000e+00,3.00073000e-01,-8.53393000e+00,-4.75000000e+00,1.03839096e+02,-3.53763385e-01,-1.06539836e+00,-1.03832934e+02
  211,3.77500000e+00,8.50467000e+00,7.00069000e-01,4.75000000e+00,2.43113804e+01,2.89502838e-01,-2.88850907e-01,2.43075399e+01
  211,3.92499000e+00,2.30019000e+00,-8.29656000e+00,4.50000000e+00,6.42509317e+00,2.73682464e-02,-7.59839165e-02,6.42306926e+00
  211,3.97500000e+00,-3.00099000e-01,8.62134000e+00,4.75000000e+00,7.98386002e+01,4.06898289e-01,1.24914688e+00,7.98276651e+01
  211,3.97389000e+00,5.12495000e+00,6.94648000e+00,1.50000000e+00,2.04296589e+00,-7.79170677e-02,8.89835973e-01,1.83203457e+00
  211,3.97507000e+00,6.10018000e+00,6.10018000e+00,2.75000000e+00,1.26511497e+01,8.06803540e-01,1.06962577e+00,1.25792323e+01
  211,4.02499000e+00,-8.49743000e+00,-1.70027000e+00,-3.50000000e+00,8.67985249e+00,-4.22190513e-01,3.37919359e-01,-8.66186591e+00
  211,4.02499000e+00,-2.30016000e+00,-8.34311000e+00,-1.50000000e+00,7.71484566e+00,-2.16819291e+00,-1.87092019e+00,-7.16225949e+00
  211,4.07499000e+00,8.51998000e+00,-1.70023000e+00,-2.75000000e+00,1.35502708e+00,7.64510555e-02,-1.22327886e-01,-1.34007827e+00
  211,4.13161000e+00,-2.23284000e+00,8.40989000e+00,2.50000000e-01,1.55404830e+00,1.04691450e-01,1.30033804e+00,8.32914675e-01
  211,4.12500000e+00,9.00054000e-01,-8.64195000e+00,2.50000000e-01,6.94818079e-01,-3.11137190e-03,-6.45574957e-01,2.15675023e-01
  211,4.16808000e+00,2.97523000e+00,-8.19180000e+00,3.50000000e+00,3.05988579e+01,1.61001007e+00,-1.24382196e+00,3.05308269e+01
  211,4.22497000e+00,5.10032000e+00,-7.10135000e+00,-4.25000000e+00,3.13122807e+01,2.37270271e-01,-1.10211333e+00,-3.12916667e+01
  211,4.27499000e+00,-8.33957000e+00,2.70015000e+00,1.25000000e+00,3.81343675e+00,-1.28512871e+00,-6.80671572e-02,3.58700858e+00
  211,4.37498000e+00,-7.69006000e+00,-4.30027000e+00,3.75000000e+00,1.20368471e+01,-7.56173849e-01,-4.36165566e-01,1.20043398e+01
  211,4.38072000e+00,-2.63106000e+00,8.41080000e+00,5.00000000e-01,2.77081132e-01,8.61681784e-02,2.06307244e-01,8.54782348e-02
  211,4.37598000e+00,5.27571000e+00,7.05746000e+00,1.25000000e+00,1.59947073e+00,3.08191956e-01,1.17166328e-01,1.55888318e+00
  211,4.37593000e+00,7.45793000e+00,4.68913000e+00,-3.00000000e+00,5.44043016e+00,2.06860344e-01,2.58876559e-02,-5.43464226e+00
  211,4.42500000e+00,-8.76041000e+00,1.09997000e+00,-2.50000000e+00,3.74374390e+00,-6.14987452e-01,6.67909708e-01,-3.62930092e+00
  211,4.42500000e+00,-8.53288000e+00,-2.30009000e+00,1.00000000e+00,3.52137017e+00,-1.24504145e+00,-2.01460439e+00,2.60226991e+00
  211,4.42396000e+00,-5.93240000e+00,6.53869000e+00,-1.25000000e+00,1.19853997e+00,-4.97790657e-01,4.41118565e-01,-9.87237086e-01
  211,4.42500000e+00,-3.00109000e-01,-8.82826000e+00,0.00000000e+00,2.27654219e+00,1.72290535e-01,-2.26398990e+00,-8.84920384e-02
  211,4.42500000e+00,1.70008000e+00,8.67800000e+00,2.00000000e+00,9.01348591e+00,1.02537339e+00,1.19535744e+00,8.87373521e+00
  211,4.47390000e+00,-6.74394000e+00,-5.73419000e+00,2.50000000e+00,1.03537083e+01,-1.05032000e+00,-9.92185914e-01,1.02514482e+01
  211,4.47499000e+00,3.10016000e+00,8.29498000e+00,-2.25000000e+00,3.43739295e+00,3.40042618e-01,4.20262447e-01,-3.39174605e+00
  211,4.47500000e+00,8.73182000e+00,1.49999000e+00,1.00000000e+00,2.41200686e+00,1.81737163e+00,3.91691156e-01,1.53037114e+00
  211,4.52497000e+00,4.70036000e+00,-7.52848000e+00,4.25000000e+00,1.12014160e+01,2.60445370e-01,-1.78787243e-01,1.11960906e+01
  211,4.57499000e+00,-2.50013000e+00,8.54517000e+00,-4.50000000e+00,1.26785488e+01,-4.60437397e-02,2.30391445e-01,-1.26756028e+01
  211,4.57407000e+00,5.31361000e+00,7.13686000e+00,4.00000000e+00,1.74591007e+01,2.25452881e-01,6.63030193e-01,1.74444917e+01
  211,4.57337000e+00,7.76787000e+00,-4.34087000e+00,-1.25000000e+00,2.48687744e+00,7.82992374e-01,-4.07997854e-01,-2.32067670e+00
  211,4.62498000e+00,-7.31693000e+00,-5.10027000e+00,1.75000000e+00,5.35428047e+00,-8.46489168e-01,-4.83974738e-01,5.26289527e+00
  211,4.62498000e+00,-7.31693000e+00,5.10027000e+00,-7.50000000e-01,1.38021886e+00,-4.81345047e-01,2.56934770e-01,-1.26008563e+00
  211,4.62500000e+00,8.92087000e+00,3.00057000e-01,2.25000000e+00,1.50068974e+00,1.48497785e-01,-2.33801382e-02,1.48660406e+00
  211,4.67613000e+00,-1.49482000e+00,8.82229000e+00,3.25000000e+00,7.11113119e+00,6.42331544e-01,7.26127848e-01,7.04335541e+00
  211,4.72398000e+00,-6.33540000e+00,-6.33540000e+00,2.50000000e+00,7.61095095e+00,-8.73315262e-01,-9.56162839e-01,7.49867778e+00
  211,4.72705000e+00,8.42509000e+00,3.06528000e+00,-1.50000000e+00,4.61292887e+00,1.90457046e+00,3.34995684e-01,-4.18569253e+00
  211,4.77497000e+00,5.50030000e+00,7.10374000e+00,-5.00000000e-01,6.18459463e-01,2.45992717e-01,3.63409439e-01,-4.12835896e-01
  211,4.77317000e+00,8.17314000e+00,-3.73874000e+00,2.25000000e+00,4.86817217e+00,4.83046819e-01,-7.46390680e-02,4.84156144e+00
  211,4.82993000e+00,3.22892000e+00,8.41159000e+00,2.25000000e+00,8.81594849e+00,1.02045799e-01,1.87101367e+00,8.61338253e+00
  211,4.82311000e+00,4.55154000e+00,7.77241000e+00,4.00000000e+00,1.20147028e+01,2.79478321e-01,5.62551797e-01,1.19974595e+01
  211,4.87500000e+00,1.50009000e+00,8.91319000e+00,1.50000000e+00,4.67381859e+00,9.15912656e-01,7.37153210e-01,4.52137275e+00
  211,4.87499000e+00,8.48268000e+00,3.10012000e+00,7.50000000e-01,5.37531793e-01,5.09733183e-01,-1.30589043e-02,-9.72738801e-02
  211,4.92500000e+00,-8.70698000e+00,2.50012000e+00,1.00000000e+00,1.18224490e+00,-8.09552464e-01,1.58517748e-01,8.35296388e-01
  211,4.92578000e+00,5.88441000e+00,-6.87351000e+00,-2.25000000e+00,4.54563189e+00,6.92828802e-01,-8.73096306e-01,-4.40465438e+00
  211,4.92578000e+00,6.87351000e+00,-5.88441000e+00,1.50000000e+00,1.50551856e+00,9.33811179e-01,-5.10166176e-01,1.05585669e+00
  211,4.92679000e+00,7.23228000e+00,5.44221000e+00,-3.75000000e+00,2.92403355e+01,7.57668043e-01,8.25875579e-01,-2.92185139e+01
  211,4.97499000e+00,2.70020000e+00,8.66890000e+00,2.50000000e-01,1.01932013e+00,-2.89210822e-01,6.42046537e-01,7.23648455e-01
  211,5.02534000e+00,-7.08404000e+00,-5.69838000e+00,-2.75000000e+00,9.18572521e+00,-6.43454000e-01,-6.38029733e-01,-9.13985520e+00
  211,5.02763000e+00,-6.22607000e+00,-6.62468000e+00,2.75000000e+00,6.10521984e+00,-3.79892888e-01,-8.27557775e-02,6.09122833e+00
  211,5.02500000e+00,9.10321000e+00,-1.00012000e-01,1.75000000e+00,2.37449908e+00,8.83979053e-01,4.48786894e-02,2.19893907e+00
  211,5.07499000e+00,-3.70016000e+00,8.33274000e+00,-4.75000000e+00,2.84284267e+01,-5.34697896e-02,3.10136087e-01,-2.84263430e+01
  211,5.07499000e+00,-3.30012000e+00,-8.49918000e+00,2.75000000e+00,1.06397333e+01,-3.94897699e-01,-1.04618162e+00,1.05798868e+01
  211,5.07500000e+00,-1.90008000e+00,8.92817000e+00,-1.25000000e+00,2.73265600e+00,-1.55083074e-01,1.22633428e+00,-2.43310133e+00
  211,5.07498000e+00,4.50021000e+00,7.92709000e+00,7.50000000e-01,6.62051737e-01,-2.62481723e-01,4.50056866e-01,3.83907418e-01
  211,5.08047000e+00,9.00993000e+00,-1.45572000e+00,4.50000000e+00,2.10080376e+01,1.84514692e-01,-1.30663235e-01,2.10063572e+01
  211,5.12264000e+00,-8.57972000e+00,-3.14414000e+00,-2.50000000e+00,9.61669266e-01,-1.21108239e-01,-1.35682939e-01,-9.33943716e-01
  211,5.12500000e+00,-3.00016000e-01,9.14176000e+00,-2.25000000e+00,6.83719587e+00,-6.73609630e-02,1.16749649e+00,-6.73499707e+00
  211,5.17499000e+00,-8.92956000e+00,-2.10018000e+00,5.00000000e+00,1.19757355e+02,-1.59696309e+00,-3.40657598e-01,1.19746142e+02
  211,5.17500000e+00,-1.29998000e+00,9.07384000e+00,-1.50000000e+00,8.37876022e-01,-1.53180007e-01,3.89658803e-01,-7.12220753e-01
  211,5.17488000e+00,7.31877000e+00,5.50079000e+00,-2.00000000e+00,1.61054325e+00,5.04454710e-01,3.13884654e-01,-1.49042659e+00
  211,5.22397000e+00,-7.74888000e+00,-4.91813000e+00,4.50000000e+00,3.53725281e+01,-1.62600556e-01,-1.75094045e-01,3.53714468e+01
  211,5.22580000e+00,-6.08053000e+00,6.87216000e+00,-4.00000000e+00,1.40357723e+01,-2.22353621e-01,3.54428460e-01,-1.40288408e+01
  211,5.22321000e+00,-2.71472000e+00,8.77512000e+00,-2.50000000e+00,6.69192553e+00,-4.62047550e-01,8.46609490e-01,-6.62058552e+00
  211,5.22502000e+00,-2.49994000e+00,8.83928000e+00,-1.50000000e+00,1.68437779e+00,-2.05436293e-01,7.99878597e-01,-1.46138247e+00
  211,5.22500000e+00,-1.00009000e-01,9.18743000e+00,4.50000000e+00,1.82792053e+01,3.17742347e-01,4.03383253e-01,1.82714580e+01
  211,5.22499000e+00,4.30019000e+00,8.10978000e+00,2.50000000e+00,2.53874302e+00,2.75044456e-01,2.12849307e-01,2.51093260e+00
  211,5.22713000e+00,8.42344000e+00,-3.65181000e+00,2.50000000e-01,2.72091240e-01,2.09364129e-01,-2.87740976e-03,-1.03499925e-01
  211,5.25791000e+00,-9.19680000e+00,-3.08695000e-01,-5.00000000e-01,9.43609118e-01,-6.27082856e-01,-2.10439486e-01,-6.58331789e-01
  211,5.27499000e+00,-2.90014000e+00,-8.73914000e+00,-3.75000000e+00,3.94822083e+01,-2.51004437e-01,-1.11743333e+00,-3.94653476e+01
  211,5.27500000e+00,-2.30011000e+00,8.92002000e+00,-2.75000000e+00,2.04381180e+01,-2.39032835e-01,1.69969425e+00,-2.03654398e+01
  211,5.32404000e+00,-8.15217000e+00,4.30771000e+00,0.00000000e+00,1.16608834e+00,-8.54968745e-01,7.52732260e-01,-2.06651505e-01
  211,5.32639000e+00,7.83749000e+00,4.85882000e+00,-4.50000000e+00,7.14701996e+01,1.22905396e+00,5.13590906e-01,-7.14576480e+01
  211,5.32500000e+00,9.03297000e+00,-1.89992000e+00,5.00000000e+00,2.94757423e+01,3.68602299e-01,3.49327133e-01,2.94710370e+01
  211,5.37861000e+00,-9.21121000e+00,-8.86120000e-01,-4.50000000e+00,2.41467056e+01,-4.33185058e-01,-2.26453537e-01,-2.41413549e+01
  211,5.37607000e+00,-5.46712000e+00,7.45003000e+00,-3.75000000e+00,2.27460170e+00,-2.99228339e-02,2.13097977e-01,-2.26009434e+00
  211,5.37500000e+00,-7.00018000e-01,-9.22638000e+00,-7.50000000e-01,7.23020017e-01,-7.43204165e-02,-5.17995129e-01,-4.78994430e-01
  211,5.37565000e+00,5.69503000e+00,-7.27575000e+00,5.00000000e+00,4.52364349e+01,2.37955147e-01,-6.03343277e-01,4.52315693e+01
  211,5.37420000e+00,6.92467000e+00,6.11476000e+00,-3.75000000e+00,3.86542397e+01,8.59631149e-01,6.05075896e-01,-3.86396903e+01
  211,5.37888000e+00,8.41358000e+00,3.82846000e+00,4.75000000e+00,2.75946884e+01,2.88925370e-01,9.17787407e-02,2.75926697e+01
  211,5.47499000e+00,-8.32847000e+00,4.10015000e+00,-1.75000000e+00,7.33043957e+00,-2.03112437e+00,1.05550285e+00,-6.96249353e+00
  211,5.47609000e+00,-6.85362000e+00,6.25816000e+00,2.00000000e+00,6.19442415e+00,-8.43221880e-01,6.64746277e-01,6.09905733e+00
  211,5.47632000e+00,-3.87576000e+00,-8.43614000e+00,-1.75000000e+00,1.47542596e+00,-3.40376866e-01,-4.34298740e-01,-1.36122376e+00
  211,5.47500000e+00,-2.10013000e+00,9.05565000e+00,1.25000000e+00,1.18979716e+00,-1.93774301e-01,8.01463521e-01,8.46312763e-01
  211,5.47500000e+00,1.10007000e+00,-9.22777000e+00,5.00000000e+00,6.55352173e+01,-1.25752837e-01,-6.69388926e-01,6.55315242e+01
  211,5.47500000e+00,1.89993000e+00,9.09669000e+00,-3.75000000e+00,8.33549976e+00,-2.72293898e-01,2.12103457e-01,-8.32718112e+00
  211,5.47100000e+00,3.97321000e+00,8.38777000e+00,-3.25000000e+00,1.18154716e+01,4.32617596e-01,1.27497076e+00,-1.17376826e+01
  211,5.52500000e+00,2.70008000e+00,-8.91115000e+00,2.50000000e+00,2.76770949e+00,6.36723727e-02,-1.40741502e-01,2.75986841e+00
  211,5.52559000e+00,3.89671000e+00,8.44849000e+00,-1.50000000e+00,2.54973364e+00,5.51824985e-02,9.42617007e-01,-2.36433709e+00
  211,5.52478000e+00,8.14142000e+00,4.50125000e+00,-7.50000000e-01,3.89973849e-01,4.16562478e-02,1.62939821e-01,-3.22978606e-01
  211,5.57500000e+00,-9.33689000e+00,-1.00017000e-01,-2.75000000e+00,9.53515053e+00,-8.99208109e-01,-1.62721264e-01,-9.49023472e+00
  211,5.57550000e+00,-8.64496000e+00,-3.49746000e+00,4.50000000e+00,6.92804489e+01,-9.01559833e-01,-5.52011505e-01,6.92722441e+01
  211,5.62500000e+00,-9.11727000e+00,-2.10007000e+00,-3.50000000e+00,1.71135921e+01,-4.20706253e-01,-7.10200041e-01,-1.70931028e+01
  211,5.62500000e+00,-8.74740000e+00,-3.30007000e+00,4.50000000e+00,2.99145336e+01,-1.11860132e-01,-1.48600801e-01,2.99136298e+01
  211,5.62412000e+00,-7.53946000e+00,5.51640000e+00,7.50000000e-01,1.06433558e+00,-2.63615920e-01,7.04629720e-01,7.39820285e-01
  211,5.62500000e+00,-2.10007000e+00,9.11727000e+00,2.75000000e+00,1.51536477e+00,-3.38661943e-02,3.54335614e-01,1.46633899e+00
  211,5.62500000e+00,-9.00024000e-01,-9.31501000e+00,2.00000000e+00,1.81720436e+00,-6.21157551e-03,-8.16162123e-01,1.61758855e+00
  211,5.62500000e+00,1.00017000e-01,-9.35714000e+00,3.25000000e+00,1.06472692e+01,2.14659167e-01,-9.32403999e-01,1.06032738e+01
  211,5.62498000e+00,5.30018000e+00,7.69364000e+00,2.75000000e+00,1.48647013e+01,1.73199750e+00,1.56187272e+00,1.46799389e+01
  211,5.63937000e+00,6.80618000e+00,6.40652000e+00,4.25000000e+00,1.96394424e+01,8.86177826e-02,1.91123747e-01,1.96378156e+01
  211,5.62897000e+00,8.61290000e+00,3.62915000e+00,1.75000000e+00,1.57472408e+00,7.30175450e-01,9.54443688e-02,1.38492247e+00
  211,5.67417000e+00,-2.70444000e+00,8.97103000e+00,-4.25000000e+00,1.02179031e+01,8.22208734e-02,1.31631615e-01,-1.02157708e+01
  211,5.72498000e+00,-5.90021000e+00,-7.29443000e+00,1.50000000e+00,6.33452559e+00,-1.75065658e+00,-1.96627320e+00,5.75983539e+00
  211,5.72500000e+00,-2.10003000e+00,9.15684000e+00,-1.25000000e+00,9.76367533e-01,-4.39623999e-02,4.31567930e-01,-8.63498767e-01
  211,5.72215000e+00,-3.04420000e-01,-9.39137000e+00,-2.50000000e-01,1.09780765e+00,-1.18216633e-01,-1.05662601e+00,-2.35092031e-01
  211,5.72500000e+00,2.50010000e+00,9.05355000e+00,4.00000000e+00,2.68255482e+01,2.24782065e-01,8.82100643e-01,2.68097346e+01
  211,5.72652000e+00,4.85294000e+00,-8.03271000e+00,-1.75000000e+00,2.28302383e+00,4.69746412e-01,-1.38131514e-02,-2.22976805e+00
  211,5.72633000e+00,8.63483000e+00,3.67828000e+00,-2.50000000e-01,2.23173118e+00,1.39258067e+00,7.33772726e-01,-1.57589358e+00
  211,5.77537000e+00,-8.25794000e+00,-4.49812000e+00,1.75000000e+00,3.48742795e+00,-9.59782824e-01,-9.18577030e-02,3.34858978e+00
  211,5.77499000e+00,3.10018000e+00,8.88961000e+00,2.50000000e+00,7.44364357e+00,4.04850140e-01,1.60966371e+00,7.25489023e+00
  211,5.77534000e+00,7.47880000e+00,5.69825000e+00,1.25000000e+00,1.31021476e+00,6.24957387e-01,2.07658442e-01,1.12405036e+00
  211,5.82500000e+00,-9.43773000e+00,-1.00018000e-01,1.25000000e+00,1.01794243e+00,-3.67057080e-01,2.53378196e-01,9.04320472e-01
  211,5.82500000e+00,-9.31629000e+00,1.50000000e+00,2.25000000e+00,2.59674692e+00,-4.67467196e-01,2.13124545e-01,2.54158750e+00
  211,5.82499000e+00,-2.50011000e+00,-9.09580000e+00,-2.25000000e+00,2.73714256e+00,4.57457209e-01,-4.05008228e-01,-2.66442707e+00
  211,5.82485000e+00,3.50077000e+00,-8.75331000e+00,-4.00000000e+00,6.29065475e+01,1.40560372e-02,-1.72774076e+00,-6.28826622e+01
  211,5.82499000e+00,8.48506000e+00,4.10012000e+00,3.25000000e+00,1.03760862e+01,6.88605949e-01,2.93569874e-01,1.03481077e+01
  211,5.87500000e+00,-9.44544000e+00,-5.00015000e-01,-4.50000000e+00,2.03944817e+01,-2.25507739e-01,2.71444918e-01,-2.03909496e+01
  211,5.87362000e+00,-8.76686000e+00,-3.51903000e+00,2.50000000e+00,1.68922949e+00,-9.08696336e-02,-8.42481313e-02,1.67888698e+00
  211,5.87500000e+00,-3.70008000e+00,-8.69044000e+00,5.00000000e+00,5.58911247e+01,-2.48626812e-02,-6.00753122e-01,5.58877160e+01
  211,5.87500000e+00,2.69998000e+00,9.05554000e+00,-4.75000000e+00,5.31021004e+01,6.53047140e-01,8.84619536e-01,-5.30905312e+01
  211,5.87458000e+00,7.52461000e+00,5.70273000e+00,1.00000000e+00,8.55620205e-01,4.85822608e-01,1.82242652e-01,6.65860453e-01
  211,5.87500000e+00,9.33606000e+00,-1.49999000e+00,-1.50000000e+00,2.60764956e+00,9.35406140e-01,-1.93357828e-01,-2.42239239e+00
  211,5.92264000e+00,-9.18258000e+00,2.32649000e+00,-3.25000000e+00,5.53767443e+00,-5.71778379e-01,-6.35320662e-02,-5.50594159e+00
  211,5.97916000e+00,-9.41094000e+00,1.27114000e+00,3.25000000e+00,1.99803600e+01,-3.98734185e-01,6.55781698e-01,1.99651271e+01
  211,5.97572000e+00,-7.27163000e+00,6.08509000e+00,3.75000000e+00,8.33724594e+00,-4.71580595e-01,4.54812342e-01,8.31029189e+00
  211,5.97499000e+00,-2.50011000e+00,-9.15656000e+00,2.00000000e+00,1.36997092e+00,2.63558162e-01,-2.72986720e-01,1.30895222e+00
  211,5.97499000e+00,2.50011000e+00,-9.15656000e+00,3.00000000e+00,6.38331795e+00,1.93539011e-01,-3.45455363e-01,6.36949510e+00
  211,5.96128000e+00,6.99426000e+00,6.39367000e+00,-1.25000000e+00,8.85347605e-01,1.45561407e-01,4.33685030e-01,-7.45043439e-01
  211,5.97646000e+00,8.83128000e+00,3.47213000e+00,3.50000000e+00,1.92922821e+01,1.12255305e+00,-5.07027520e-02,1.92590239e+01
  211,5.97500000e+00,9.47223000e+00,7.00016000e-01,2.75000000e+00,4.00267076e+00,1.86377475e-01,-2.58082117e-01,3.98754938e+00
  211,6.02467000e+00,-8.13847000e+00,-4.90193000e+00,3.75000000e+00,5.58722019e+00,-1.16526057e-01,-2.74800012e-01,5.57749566e+00
  211,6.02499000e+00,-7.88457000e+00,5.30016000e+00,2.25000000e+00,6.05300426e+00,-5.57809796e-01,5.28189122e-01,6.00243651e+00
  211,6.02580000e+00,-3.49505000e+00,8.84273000e+00,-5.00000000e+00,1.84224186e+01,-1.51407980e-01,2.96967874e-01,-1.84188733e+01
  211,6.02500000e+00,1.00016000e-01,-9.51679000e+00,1.00000000e+00,2.96916461e+00,-5.23777162e-03,-1.70588081e+00,2.42619076e+00
  211,6.02580000e+00,5.87969000e+00,7.46325000e+00,2.50000000e+00,1.98987210e+00,3.04064454e-01,4.30994163e-02,1.96107076e+00
  211,6.07563000e+00,-7.47526000e+00,5.89460000e+00,-3.50000000e+00,4.62539520e+01,-7.74313572e-01,1.12547452e+00,-4.62335623e+01
  211,6.07722000e+00,-4.04261000e+00,-8.62072000e+00,3.00000000e+00,6.73960829e+00,-3.58747658e-01,-1.15345405e-01,6.72761744e+00
  211,6.07500000e+00,-1.90007000e+00,9.34050000e+00,2.25000000e+00,6.34254885e+00,2.54397890e-01,1.43450842e+00,6.17137865e+00
  211,6.07500000e+00,-2.99990000e-01,-9.53153000e+00,4.25000000e+00,7.39565277e+01,7.40061783e-01,-1.62527326e+00,7.39348350e+01
