101
81
T [GeV]		muB [GeV]		c0_T4 [fm^3/GeV^3 * GeV^4]
0.142000		0.080000		-0.093097
0.143000		0.080000		-0.089770
0.144000		0.080000		-0.086582
0.145000		0.080000		-0.083526
0.146000		0.080000		-0.080595
0.147000		0.080000		-0.077785
0.148000		0.080000		-0.075089
0.149000		0.080000		-0.072503
0.150000		0.080000		-0.070020
0.151000		0.080000		-0.067637
0.152000		0.080000		-0.065349
0.153000		0.080000		-0.063152
0.154000		0.080000		-0.061041
0.155000		0.080000		-0.059013
0.156000		0.080000		-0.057064
0.157000		0.080000		-0.055191
0.158000		0.080000		-0.053390
0.159000		0.080000		-0.051658
0.160000		0.080000		-0.049992
0.161000		0.080000		-0.048390
0.162000		0.080000		-0.046848
0.163000		0.080000		-0.045365
0.164000		0.080000		-0.043937
0.165000		0.080000		-0.042562
0.166000		0.080000		-0.041239
0.167000		0.080000		-0.039964
0.168000		0.080000		-0.038736
0.169000		0.080000		-0.037553
0.170000		0.080000		-0.036414
0.171000		0.080000		-0.035315
0.172000		0.080000		-0.034257
0.173000		0.080000		-0.033236
0.174000		0.080000		-0.032252
0.175000		0.080000		-0.031303
0.176000		0.080000		-0.030387
0.177000		0.080000		-0.029504
0.178000		0.080000		-0.028652
0.179000		0.080000		-0.027830
0.180000		0.080000		-0.027036
0.181000		0.080000		-0.026270
0.182000		0.080000		-0.025530
0.183000		0.080000		-0.024816
0.184000		0.080000		-0.024126
0.185000		0.080000		-0.023459
0.186000		0.080000		-0.022815
0.187000		0.080000		-0.022193
0.188000		0.080000		-0.021591
0.189000		0.080000		-0.021010
0.190000		0.080000		-0.020448
0.191000		0.080000		-0.019905
0.192000		0.080000		-0.019379
0.193000		0.080000		-0.018871
0.194000		0.080000		-0.018379
0.195000		0.080000		-0.017903
0.196000		0.080000		-0.017443
0.197000		0.080000		-0.016997
0.198000		0.080000		-0.016566
0.199000		0.080000		-0.016148
0.200000		0.080000		-0.015743
0.100000		0.090000		-0.565797
0.101000		0.090000		-0.537501
0.102000		0.090000		-0.510895
0.103000		0.090000		-0.485861
0.104000		0.090000		-0.462290
0.105000		0.090000		-0.440082
0.106000		0.090000		-0.419145
0.107000		0.090000		-0.399394
0.108000		0.090000		-0.380751
0.109000		0.090000		-0.363143
0.110000		0.090000		-0.346502
0.111000		0.090000		-0.330766
0.112000		0.090000		-0.315879
0.113000		0.090000		-0.301786
0.114000		0.090000		-0.288438
0.115000		0.090000		-0.275789
0.116000		0.090000		-0.263796
0.117000		0.090000		-0.252419
0.118000		0.090000		-0.241622
0.119000		0.090000		-0.231370
0.120000		0.090000		-0.221631
0.121000		0.090000		-0.212375
0.122000		0.090000		-0.203575
0.123000		0.090000		-0.195203
0.124000		0.090000		-0.187236
0.125000		0.090000		-0.179651
0.126000		0.090000		-0.172427
0.127000		0.090000		-0.165543
0.128000		0.090000		-0.158982
0.129000		0.090000		-0.152726
0.130000		0.090000		-0.146757
0.131000		0.090000		-0.141062
0.132000		0.090000		-0.135625
0.133000		0.090000		-0.130434
0.134000		0.090000		-0.125474
0.135000		0.090000		-0.120735
0.136000		0.090000		-0.116205
0.137000		0.090000		-0.111874
0.138000		0.090000		-0.107731
0.139000		0.090000		-0.103767
0.140000		0.090000		-0.099974
0.141000		0.090000		-0.096342
0.142000		0.090000		-0.092864
0.143000		0.090000		-0.089533
0.144000		0.090000		-0.086341
0.145000		0.090000		-0.083283
0.146000		0.090000		-0.080351
0.147000		0.090000		-0.077539
0.148000		0.090000		-0.074843
0.149000		0.090000		-0.072256
0.150000		0.090000		-0.069774
0.151000		0.090000		-0.067392
0.152000		0.090000		-0.065105
0.153000		0.090000		-0.062909
0.154000		0.090000		-0.060800
0.155000		0.090000		-0.058774
0.156000		0.090000		-0.056827
0.157000		0.090000		-0.054957
0.158000		0.090000		-0.053158
0.159000		0.090000		-0.051430
0.160000		0.090000		-0.049767
0.161000		0.090000		-0.048168
0.162000		0.090000		-0.046630
0.163000		0.090000		-0.045150
0.164000		0.090000		-0.043726
0.165000		0.090000		-0.042355
0.166000		0.090000		-0.041035
0.167000		0.090000		-0.039764
0.168000		0.090000		-0.038540
0.169000		0.090000		-0.037361
0.170000		0.090000		-0.036225
0.171000		0.090000		-0.035131
0.172000		0.090000		-0.034076
0.173000		0.090000		-0.033059
0.174000		0.090000		-0.032078
0.175000		0.090000		-0.031133
0.176000		0.090000		-0.030221
0.177000		0.090000		-0.029342
0.178000		0.090000		-0.028493
0.179000		0.090000		-0.027675
0.180000		0.090000		-0.026884
0.181000		0.090000		-0.026122
0.182000		0.090000		-0.025385
0.183000		0.090000		-0.024674
0.184000		0.090000		-0.023988
0.185000		0.090000		-0.023324
0.186000		0.090000		-0.022684
0.187000		0.090000		-0.022064
0.188000		0.090000		-0.021466
0.189000		0.090000		-0.020888
0.190000		0.090000		-0.020329
0.191000		0.090000		-0.019788
0.192000		0.090000		-0.019265
0.193000		0.090000		-0.018760
0.194000		0.090000		-0.018271
0.195000		0.090000		-0.017798
0.196000		0.090000		-0.017340
0.197000		0.090000		-0.016897
0.198000		0.090000		-0.016468
0.199000		0.090000		-0.016053
0.200000		0.090000		-0.015650
0.100000		0.100000		-0.567848
0.101000		0.100000		-0.539409
0.102000		0.100000		-0.512664
0.103000		0.100000		-0.487497
0.104000		0.100000		-0.463798
0.105000		0.100000		-0.441468
0.106000		0.100000		-0.420415
0.107000		0.100000		-0.400554
0.108000		0.100000		-0.381805
0.109000		0.100000		-0.364097
0.110000		0.100000		-0.347361
0.111000		0.100000		-0.331537
0.112000		0.100000		-0.316565
0.113000		0.100000		-0.302392
0.114000		0.100000		-0.288969
0.115000		0.100000		-0.276250
0.116000		0.100000		-0.264191
0.117000		0.100000		-0.252753
0.118000		0.100000		-0.241899
0.119000		0.100000		-0.231593
0.120000		0.100000		-0.221804
0.121000		0.100000		-0.212502
0.122000		0.100000		-0.203658
0.123000		0.100000		-0.195247
0.124000		0.100000		-0.187244
0.125000		0.100000		-0.179625
0.126000		0.100000		-0.172370
0.127000		0.100000		-0.165458
0.128000		0.100000		-0.158871
0.129000		0.100000		-0.152591
0.130000		0.100000		-0.146602
0.131000		0.100000		-0.140887
0.132000		0.100000		-0.135433
0.133000		0.100000		-0.130226
0.134000		0.100000		-0.125253
0.135000		0.100000		-0.120502
0.136000		0.100000		-0.115961
0.137000		0.100000		-0.111620
0.138000		0.100000		-0.107469
0.139000		0.100000		-0.103499
0.140000		0.100000		-0.099699
0.141000		0.100000		-0.096063
0.142000		0.100000		-0.092581
0.143000		0.100000		-0.089247
0.144000		0.100000		-0.086053
0.145000		0.100000		-0.082993
0.146000		0.100000		-0.080060
0.147000		0.100000		-0.077249
0.148000		0.100000		-0.074553
0.149000		0.100000		-0.071967
0.150000		0.100000		-0.069486
0.151000		0.100000		-0.067106
0.152000		0.100000		-0.064821
0.153000		0.100000		-0.062627
0.154000		0.100000		-0.060521
0.155000		0.100000		-0.058498
0.156000		0.100000		-0.056555
0.157000		0.100000		-0.054688
0.158000		0.100000		-0.052894
0.159000		0.100000		-0.051169
0.160000		0.100000		-0.049510
0.161000		0.100000		-0.047915
0.162000		0.100000		-0.046381
0.163000		0.100000		-0.044906
0.164000		0.100000		-0.043486
0.165000		0.100000		-0.042119
0.166000		0.100000		-0.040804
0.167000		0.100000		-0.039538
0.168000		0.100000		-0.038318
0.169000		0.100000		-0.037144
0.170000		0.100000		-0.036012
0.171000		0.100000		-0.034922
0.172000		0.100000		-0.033872
0.173000		0.100000		-0.032859
0.174000		0.100000		-0.031883
0.175000		0.100000		-0.030942
0.176000		0.100000		-0.030035
0.177000		0.100000		-0.029160
0.178000		0.100000		-0.028315
0.179000		0.100000		-0.027501
0.180000		0.100000		-0.026715
0.181000		0.100000		-0.025956
0.182000		0.100000		-0.025223
0.183000		0.100000		-0.024516
0.184000		0.100000		-0.023833
0.185000		0.100000		-0.023174
0.186000		0.100000		-0.022537
0.187000		0.100000		-0.021921
0.188000		0.100000		-0.021326
0.189000		0.100000		-0.020751
0.190000		0.100000		-0.020196
0.191000		0.100000		-0.019658
0.192000		0.100000		-0.019139
0.193000		0.100000		-0.018636
0.194000		0.100000		-0.018150
0.195000		0.100000		-0.017680
0.196000		0.100000		-0.017225
0.197000		0.100000		-0.016785
0.198000		0.100000		-0.016359
0.199000		0.100000		-0.015946
0.200000		0.100000		-0.015547
0.100000		0.110000		-0.569638
0.101000		0.110000		-0.541067
0.102000		0.110000		-0.514196
0.103000		0.110000		-0.488907
0.104000		0.110000		-0.465092
0.105000		0.110000		-0.442651
0.106000		0.110000		-0.421491
0.107000		0.110000		-0.401527
0.108000		0.110000		-0.382682
0.109000		0.110000		-0.364881
0.110000		0.110000		-0.348058
0.111000		0.110000		-0.332151
0.112000		0.110000		-0.317101
0.113000		0.110000		-0.302854
0.114000		0.110000		-0.289362
0.115000		0.110000		-0.276578
0.116000		0.110000		-0.264458
0.117000		0.110000		-0.252964
0.118000		0.110000		-0.242056
0.119000		0.110000		-0.231701
0.120000		0.110000		-0.221866
0.121000		0.110000		-0.212522
0.122000		0.110000		-0.203639
0.123000		0.110000		-0.195191
0.124000		0.110000		-0.187154
0.125000		0.110000		-0.179505
0.126000		0.110000		-0.172222
0.127000		0.110000		-0.165285
0.128000		0.110000		-0.158675
0.129000		0.110000		-0.152374
0.130000		0.110000		-0.146366
0.131000		0.110000		-0.140635
0.132000		0.110000		-0.135166
0.133000		0.110000		-0.129945
0.134000		0.110000		-0.124961
0.135000		0.110000		-0.120199
0.136000		0.110000		-0.115650
0.137000		0.110000		-0.111302
0.138000		0.110000		-0.107144
0.139000		0.110000		-0.103168
0.140000		0.110000		-0.099365
0.141000		0.110000		-0.095725
0.142000		0.110000		-0.092242
0.143000		0.110000		-0.088906
0.144000		0.110000		-0.085712
0.145000		0.110000		-0.082652
0.146000		0.110000		-0.079720
0.147000		0.110000		-0.076909
0.148000		0.110000		-0.074215
0.149000		0.110000		-0.071632
0.150000		0.110000		-0.069154
0.151000		0.110000		-0.066776
0.152000		0.110000		-0.064495
0.153000		0.110000		-0.062305
0.154000		0.110000		-0.060203
0.155000		0.110000		-0.058184
0.156000		0.110000		-0.056246
0.157000		0.110000		-0.054383
0.158000		0.110000		-0.052593
0.159000		0.110000		-0.050873
0.160000		0.110000		-0.049220
0.161000		0.110000		-0.047630
0.162000		0.110000		-0.046102
0.163000		0.110000		-0.044631
0.164000		0.110000		-0.043216
0.165000		0.110000		-0.041855
0.166000		0.110000		-0.040545
0.167000		0.110000		-0.039284
0.168000		0.110000		-0.038070
0.169000		0.110000		-0.036901
0.170000		0.110000		-0.035774
0.171000		0.110000		-0.034690
0.172000		0.110000		-0.033644
0.173000		0.110000		-0.032637
0.174000		0.110000		-0.031666
0.175000		0.110000		-0.030730
0.176000		0.110000		-0.029827
0.177000		0.110000		-0.028957
0.178000		0.110000		-0.028117
0.179000		0.110000		-0.027308
0.180000		0.110000		-0.026526
0.181000		0.110000		-0.025772
0.182000		0.110000		-0.025044
0.183000		0.110000		-0.024341
0.184000		0.110000		-0.023662
0.185000		0.110000		-0.023007
0.186000		0.110000		-0.022374
0.187000		0.110000		-0.021762
0.188000		0.110000		-0.021172
0.189000		0.110000		-0.020600
0.190000		0.110000		-0.020049
0.191000		0.110000		-0.019515
0.192000		0.110000		-0.018999
0.193000		0.110000		-0.018500
0.194000		0.110000		-0.018017
0.195000		0.110000		-0.017551
0.196000		0.110000		-0.017099
0.197000		0.110000		-0.016662
0.198000		0.110000		-0.016239
0.199000		0.110000		-0.015829
0.200000		0.110000		-0.015433
0.100000		0.120000		-0.571087
0.101000		0.120000		-0.542402
0.102000		0.120000		-0.515420
0.103000		0.120000		-0.490024
0.104000		0.120000		-0.466106
0.105000		0.120000		-0.443566
0.106000		0.120000		-0.422312
0.107000		0.120000		-0.402258
0.108000		0.120000		-0.383327
0.109000		0.120000		-0.365444
0.110000		0.120000		-0.348544
0.111000		0.120000		-0.332563
0.112000		0.120000		-0.317444
0.113000		0.120000		-0.303132
0.114000		0.120000		-0.289579
0.115000		0.120000		-0.276737
0.116000		0.120000		-0.264564
0.117000		0.120000		-0.253018
0.118000		0.120000		-0.242064
0.119000		0.120000		-0.231666
0.120000		0.120000		-0.221791
0.121000		0.120000		-0.212409
0.122000		0.120000		-0.203492
0.123000		0.120000		-0.195013
0.124000		0.120000		-0.186947
0.125000		0.120000		-0.179272
0.126000		0.120000		-0.171965
0.127000		0.120000		-0.165007
0.128000		0.120000		-0.158377
0.129000		0.120000		-0.152059
0.130000		0.120000		-0.146036
0.131000		0.120000		-0.140291
0.132000		0.120000		-0.134810
0.133000		0.120000		-0.129580
0.134000		0.120000		-0.124586
0.135000		0.120000		-0.119817
0.136000		0.120000		-0.115262
0.137000		0.120000		-0.110909
0.138000		0.120000		-0.106748
0.139000		0.120000		-0.102769
0.140000		0.120000		-0.098964
0.141000		0.120000		-0.095324
0.142000		0.120000		-0.091840
0.143000		0.120000		-0.088505
0.144000		0.120000		-0.085312
0.145000		0.120000		-0.082254
0.146000		0.120000		-0.079324
0.147000		0.120000		-0.076517
0.148000		0.120000		-0.073826
0.149000		0.120000		-0.071247
0.150000		0.120000		-0.068773
0.151000		0.120000		-0.066400
0.152000		0.120000		-0.064124
0.153000		0.120000		-0.061939
0.154000		0.120000		-0.059843
0.155000		0.120000		-0.057830
0.156000		0.120000		-0.055897
0.157000		0.120000		-0.054040
0.158000		0.120000		-0.052256
0.159000		0.120000		-0.050542
0.160000		0.120000		-0.048895
0.161000		0.120000		-0.047312
0.162000		0.120000		-0.045789
0.163000		0.120000		-0.044325
0.164000		0.120000		-0.042916
0.165000		0.120000		-0.041561
0.166000		0.120000		-0.040258
0.167000		0.120000		-0.039003
0.168000		0.120000		-0.037795
0.169000		0.120000		-0.036631
0.170000		0.120000		-0.035511
0.171000		0.120000		-0.034432
0.172000		0.120000		-0.033393
0.173000		0.120000		-0.032392
0.174000		0.120000		-0.031426
0.175000		0.120000		-0.030496
0.176000		0.120000		-0.029599
0.177000		0.120000		-0.028734
0.178000		0.120000		-0.027900
0.179000		0.120000		-0.027095
0.180000		0.120000		-0.026319
0.181000		0.120000		-0.025570
0.182000		0.120000		-0.024847
0.183000		0.120000		-0.024149
0.184000		0.120000		-0.023475
0.185000		0.120000		-0.022824
0.186000		0.120000		-0.022196
0.187000		0.120000		-0.021589
0.188000		0.120000		-0.021002
0.189000		0.120000		-0.020435
0.190000		0.120000		-0.019888
0.191000		0.120000		-0.019358
0.192000		0.120000		-0.018846
0.193000		0.120000		-0.018351
0.194000		0.120000		-0.017872
0.195000		0.120000		-0.017409
0.196000		0.120000		-0.016961
0.197000		0.120000		-0.016527
0.198000		0.120000		-0.016108
0.199000		0.120000		-0.015702
0.200000		0.120000		-0.015308
0.100000		0.130000		-0.572130
0.101000		0.130000		-0.543349
0.102000		0.130000		-0.516274
0.103000		0.130000		-0.490788
0.104000		0.130000		-0.466784
0.105000		0.130000		-0.444160
0.106000		0.130000		-0.422826
0.107000		0.130000		-0.402696
0.108000		0.130000		-0.383692
0.109000		0.130000		-0.365741
0.110000		0.130000		-0.348775
0.111000		0.130000		-0.332732
0.112000		0.130000		-0.317554
0.113000		0.130000		-0.303188
0.114000		0.130000		-0.289583
0.115000		0.130000		-0.276693
0.116000		0.130000		-0.264474
0.117000		0.130000		-0.252887
0.118000		0.130000		-0.241894
0.119000		0.130000		-0.231460
0.120000		0.130000		-0.221552
0.121000		0.130000		-0.212139
0.122000		0.130000		-0.203195
0.123000		0.130000		-0.194690
0.124000		0.130000		-0.186602
0.125000		0.130000		-0.178906
0.126000		0.130000		-0.171581
0.127000		0.130000		-0.164606
0.128000		0.130000		-0.157962
0.129000		0.130000		-0.151632
0.130000		0.130000		-0.145597
0.131000		0.130000		-0.139843
0.132000		0.130000		-0.134355
0.133000		0.130000		-0.129118
0.134000		0.130000		-0.124119
0.135000		0.130000		-0.119346
0.136000		0.130000		-0.114788
0.137000		0.130000		-0.110434
0.138000		0.130000		-0.106272
0.139000		0.130000		-0.102294
0.140000		0.130000		-0.098490
0.141000		0.130000		-0.094851
0.142000		0.130000		-0.091370
0.143000		0.130000		-0.088038
0.144000		0.130000		-0.084849
0.145000		0.130000		-0.081795
0.146000		0.130000		-0.078870
0.147000		0.130000		-0.076068
0.148000		0.130000		-0.073383
0.149000		0.130000		-0.070809
0.150000		0.130000		-0.068342
0.151000		0.130000		-0.065975
0.152000		0.130000		-0.063705
0.153000		0.130000		-0.061528
0.154000		0.130000		-0.059438
0.155000		0.130000		-0.057432
0.156000		0.130000		-0.055506
0.157000		0.130000		-0.053657
0.158000		0.130000		-0.051880
0.159000		0.130000		-0.050174
0.160000		0.130000		-0.048534
0.161000		0.130000		-0.046958
0.162000		0.130000		-0.045443
0.163000		0.130000		-0.043986
0.164000		0.130000		-0.042585
0.165000		0.130000		-0.041237
0.166000		0.130000		-0.039941
0.167000		0.130000		-0.038693
0.168000		0.130000		-0.037492
0.169000		0.130000		-0.036336
0.170000		0.130000		-0.035223
0.171000		0.130000		-0.034150
0.172000		0.130000		-0.033118
0.173000		0.130000		-0.032123
0.174000		0.130000		-0.031164
0.175000		0.130000		-0.030240
0.176000		0.130000		-0.029349
0.177000		0.130000		-0.028491
0.178000		0.130000		-0.027663
0.179000		0.130000		-0.026864
0.180000		0.130000		-0.026093
0.181000		0.130000		-0.025350
0.182000		0.130000		-0.024632
0.183000		0.130000		-0.023940
0.184000		0.130000		-0.023271
0.185000		0.130000		-0.022626
0.186000		0.130000		-0.022002
0.187000		0.130000		-0.021400
0.188000		0.130000		-0.020818
0.189000		0.130000		-0.020256
0.190000		0.130000		-0.019713
0.191000		0.130000		-0.019188
0.192000		0.130000		-0.018680
0.193000		0.130000		-0.018190
0.194000		0.130000		-0.017715
0.195000		0.130000		-0.017256
0.196000		0.130000		-0.016812
0.197000		0.130000		-0.016382
0.198000		0.130000		-0.015966
0.199000		0.130000		-0.015563
0.200000		0.130000		-0.015174
0.100000		0.140000		-0.572708
0.101000		0.140000		-0.543851
0.102000		0.140000		-0.516703
0.103000		0.140000		-0.491146
0.104000		0.140000		-0.467073
0.105000		0.140000		-0.444384
0.106000		0.140000		-0.422987
0.107000		0.140000		-0.402796
0.108000		0.140000		-0.383735
0.109000		0.140000		-0.365729
0.110000		0.140000		-0.348711
0.111000		0.140000		-0.332619
0.112000		0.140000		-0.317396
0.113000		0.140000		-0.302987
0.114000		0.140000		-0.289341
0.115000		0.140000		-0.276414
0.116000		0.140000		-0.264161
0.117000		0.140000		-0.252542
0.118000		0.140000		-0.241519
0.119000		0.140000		-0.231058
0.120000		0.140000		-0.221126
0.121000		0.140000		-0.211691
0.122000		0.140000		-0.202726
0.123000		0.140000		-0.194204
0.124000		0.140000		-0.186100
0.125000		0.140000		-0.178391
0.126000		0.140000		-0.171053
0.127000		0.140000		-0.164068
0.128000		0.140000		-0.157416
0.129000		0.140000		-0.151078
0.130000		0.140000		-0.145038
0.131000		0.140000		-0.139279
0.132000		0.140000		-0.133788
0.133000		0.140000		-0.128549
0.134000		0.140000		-0.123550
0.135000		0.140000		-0.118778
0.136000		0.140000		-0.114221
0.137000		0.140000		-0.109868
0.138000		0.140000		-0.105709
0.139000		0.140000		-0.101735
0.140000		0.140000		-0.097935
0.141000		0.140000		-0.094302
0.142000		0.140000		-0.090826
0.143000		0.140000		-0.087500
0.144000		0.140000		-0.084318
0.145000		0.140000		-0.081271
0.146000		0.140000		-0.078353
0.147000		0.140000		-0.075558
0.148000		0.140000		-0.072881
0.149000		0.140000		-0.070315
0.150000		0.140000		-0.067856
0.151000		0.140000		-0.065498
0.152000		0.140000		-0.063237
0.153000		0.140000		-0.061068
0.154000		0.140000		-0.058987
0.155000		0.140000		-0.056990
0.156000		0.140000		-0.055073
0.157000		0.140000		-0.053232
0.158000		0.140000		-0.051465
0.159000		0.140000		-0.049767
0.160000		0.140000		-0.048136
0.161000		0.140000		-0.046569
0.162000		0.140000		-0.045062
0.163000		0.140000		-0.043614
0.164000		0.140000		-0.042221
0.165000		0.140000		-0.040882
0.166000		0.140000		-0.039594
0.167000		0.140000		-0.038354
0.168000		0.140000		-0.037161
0.169000		0.140000		-0.036013
0.170000		0.140000		-0.034908
0.171000		0.140000		-0.033843
0.172000		0.140000		-0.032818
0.173000		0.140000		-0.031831
0.174000		0.140000		-0.030879
0.175000		0.140000		-0.029962
0.176000		0.140000		-0.029079
0.177000		0.140000		-0.028227
0.178000		0.140000		-0.027405
0.179000		0.140000		-0.026613
0.180000		0.140000		-0.025849
0.181000		0.140000		-0.025112
0.182000		0.140000		-0.024400
0.183000		0.140000		-0.023714
0.184000		0.140000		-0.023051
0.185000		0.140000		-0.022411
0.186000		0.140000		-0.021793
0.187000		0.140000		-0.021197
0.188000		0.140000		-0.020620
0.189000		0.140000		-0.020063
0.190000		0.140000		-0.019525
0.191000		0.140000		-0.019005
0.192000		0.140000		-0.018502
0.193000		0.140000		-0.018016
0.194000		0.140000		-0.017546
0.195000		0.140000		-0.017091
0.196000		0.140000		-0.016651
0.197000		0.140000		-0.016225
0.198000		0.140000		-0.015813
0.199000		0.140000		-0.015415
0.200000		0.140000		-0.015029
0.100000		0.150000		-0.572771
0.101000		0.150000		-0.543860
0.102000		0.150000		-0.516659
0.103000		0.150000		-0.491052
0.104000		0.150000		-0.466930
0.105000		0.150000		-0.444193
0.106000		0.150000		-0.422751
0.107000		0.150000		-0.402518
0.108000		0.150000		-0.383416
0.109000		0.150000		-0.365371
0.110000		0.150000		-0.348317
0.111000		0.150000		-0.332192
0.112000		0.150000		-0.316937
0.113000		0.150000		-0.302498
0.114000		0.150000		-0.288825
0.115000		0.150000		-0.275873
0.116000		0.150000		-0.263597
0.117000		0.150000		-0.251957
0.118000		0.150000		-0.240916
0.119000		0.150000		-0.230438
0.120000		0.150000		-0.220491
0.121000		0.150000		-0.211044
0.122000		0.150000		-0.202068
0.123000		0.150000		-0.193537
0.124000		0.150000		-0.185425
0.125000		0.150000		-0.177709
0.126000		0.150000		-0.170367
0.127000		0.150000		-0.163379
0.128000		0.150000		-0.156724
0.129000		0.150000		-0.150386
0.130000		0.150000		-0.144346
0.131000		0.150000		-0.138589
0.132000		0.150000		-0.133100
0.133000		0.150000		-0.127865
0.134000		0.150000		-0.122870
0.135000		0.150000		-0.118102
0.136000		0.150000		-0.113551
0.137000		0.150000		-0.109205
0.138000		0.150000		-0.105054
0.139000		0.150000		-0.101087
0.140000		0.150000		-0.097295
0.141000		0.150000		-0.093670
0.142000		0.150000		-0.090203
0.143000		0.150000		-0.086887
0.144000		0.150000		-0.083714
0.145000		0.150000		-0.080677
0.146000		0.150000		-0.077769
0.147000		0.150000		-0.074985
0.148000		0.150000		-0.072318
0.149000		0.150000		-0.069763
0.150000		0.150000		-0.067314
0.151000		0.150000		-0.064967
0.152000		0.150000		-0.062716
0.153000		0.150000		-0.060558
0.154000		0.150000		-0.058487
0.155000		0.150000		-0.056501
0.156000		0.150000		-0.054595
0.157000		0.150000		-0.052765
0.158000		0.150000		-0.051008
0.159000		0.150000		-0.049320
0.160000		0.150000		-0.047700
0.161000		0.150000		-0.046142
0.162000		0.150000		-0.044646
0.163000		0.150000		-0.043208
0.164000		0.150000		-0.041825
0.165000		0.150000		-0.040495
0.166000		0.150000		-0.039216
0.167000		0.150000		-0.037986
0.168000		0.150000		-0.036802
0.169000		0.150000		-0.035663
0.170000		0.150000		-0.034566
0.171000		0.150000		-0.033511
0.172000		0.150000		-0.032494
0.173000		0.150000		-0.031515
0.174000		0.150000		-0.030571
0.175000		0.150000		-0.029662
0.176000		0.150000		-0.028786
0.177000		0.150000		-0.027942
0.178000		0.150000		-0.027128
0.179000		0.150000		-0.026343
0.180000		0.150000		-0.025586
0.181000		0.150000		-0.024856
0.182000		0.150000		-0.024151
0.183000		0.150000		-0.023471
0.184000		0.150000		-0.022814
0.185000		0.150000		-0.022181
0.186000		0.150000		-0.021569
0.187000		0.150000		-0.020978
0.188000		0.150000		-0.020408
0.189000		0.150000		-0.019856
0.190000		0.150000		-0.019323
0.191000		0.150000		-0.018809
0.192000		0.150000		-0.018311
0.193000		0.150000		-0.017830
0.194000		0.150000		-0.017364
0.195000		0.150000		-0.016914
0.196000		0.150000		-0.016479
0.197000		0.150000		-0.016058
0.198000		0.150000		-0.015651
0.199000		0.150000		-0.015256
0.200000		0.150000		-0.014875
0.100000		0.160000		-0.572276
0.101000		0.160000		-0.543334
0.102000		0.160000		-0.516103
0.103000		0.160000		-0.490466
0.104000		0.160000		-0.466315
0.105000		0.160000		-0.443552
0.106000		0.160000		-0.422084
0.107000		0.160000		-0.401827
0.108000		0.160000		-0.382702
0.109000		0.160000		-0.364636
0.110000		0.160000		-0.347563
0.111000		0.160000		-0.331419
0.112000		0.160000		-0.316148
0.113000		0.160000		-0.301694
0.114000		0.160000		-0.288009
0.115000		0.160000		-0.275045
0.116000		0.160000		-0.262759
0.117000		0.160000		-0.251111
0.118000		0.160000		-0.240064
0.119000		0.160000		-0.229580
0.120000		0.160000		-0.219629
0.121000		0.160000		-0.210180
0.122000		0.160000		-0.201203
0.123000		0.160000		-0.192671
0.124000		0.160000		-0.184561
0.125000		0.160000		-0.176847
0.126000		0.160000		-0.169509
0.127000		0.160000		-0.162525
0.128000		0.160000		-0.155876
0.129000		0.160000		-0.149543
0.130000		0.160000		-0.143511
0.131000		0.160000		-0.137762
0.132000		0.160000		-0.132281
0.133000		0.160000		-0.127055
0.134000		0.160000		-0.122070
0.135000		0.160000		-0.117313
0.136000		0.160000		-0.112773
0.137000		0.160000		-0.108438
0.138000		0.160000		-0.104298
0.139000		0.160000		-0.100343
0.140000		0.160000		-0.096564
0.141000		0.160000		-0.092951
0.142000		0.160000		-0.089497
0.143000		0.160000		-0.086194
0.144000		0.160000		-0.083034
0.145000		0.160000		-0.080010
0.146000		0.160000		-0.077115
0.147000		0.160000		-0.074344
0.148000		0.160000		-0.071690
0.149000		0.160000		-0.069148
0.150000		0.160000		-0.066713
0.151000		0.160000		-0.064379
0.152000		0.160000		-0.062141
0.153000		0.160000		-0.059996
0.154000		0.160000		-0.057938
0.155000		0.160000		-0.055965
0.156000		0.160000		-0.054071
0.157000		0.160000		-0.052253
0.158000		0.160000		-0.050508
0.159000		0.160000		-0.048833
0.160000		0.160000		-0.047224
0.161000		0.160000		-0.045679
0.162000		0.160000		-0.044194
0.163000		0.160000		-0.042767
0.164000		0.160000		-0.041395
0.165000		0.160000		-0.040076
0.166000		0.160000		-0.038808
0.167000		0.160000		-0.037588
0.168000		0.160000		-0.036415
0.169000		0.160000		-0.035285
0.170000		0.160000		-0.034199
0.171000		0.160000		-0.033152
0.172000		0.160000		-0.032145
0.173000		0.160000		-0.031175
0.174000		0.160000		-0.030241
0.175000		0.160000		-0.029340
0.176000		0.160000		-0.028473
0.177000		0.160000		-0.027637
0.178000		0.160000		-0.026831
0.179000		0.160000		-0.026054
0.180000		0.160000		-0.025304
0.181000		0.160000		-0.024582
0.182000		0.160000		-0.023884
0.183000		0.160000		-0.023211
0.184000		0.160000		-0.022562
0.185000		0.160000		-0.021935
0.186000		0.160000		-0.021330
0.187000		0.160000		-0.020745
0.188000		0.160000		-0.020181
0.189000		0.160000		-0.019636
0.190000		0.160000		-0.019109
0.191000		0.160000		-0.018600
0.192000		0.160000		-0.018108
0.193000		0.160000		-0.017632
0.194000		0.160000		-0.017172
0.195000		0.160000		-0.016727
0.196000		0.160000		-0.016297
0.197000		0.160000		-0.015880
0.198000		0.160000		-0.015478
0.199000		0.160000		-0.015088
0.200000		0.160000		-0.014711
0.100000		0.170000		-0.571187
0.101000		0.170000		-0.542237
0.102000		0.170000		-0.514998
0.103000		0.170000		-0.489354
0.104000		0.170000		-0.465197
