0.1112583078178572	0.01860597279054757
0.3732188756357894	0.08661731739544635
0.78564593354870273	0.17473693971411056
1.3494555759719149	0.22398170777689271
2.0659525424368864	0.20766564918084446
2.9368251505101991	0.14776460984903072
3.9641649048710283	0.08326064734861642
5.1504947079551295	0.03781977181654183
6.49880481850242116	0.013992739363324423
8.01259753651012357	0.0042411120300739971
9.69594226244321976	0.0010557929739603354
11.553543180249696	2.159351105760459e-4
13.5908225576041454	3.622661320383105e-5
15.814023653650626	4.969368395870836e-6
18.2303386010357049	5.547406903154047e-7
20.848068568997034	5.008138284471506e-8
23.6768263015307184	3.62776022875082e-9
26.7277952113769922	2.08821684084769218e-10
30.0140653370291243	9.4403716193896194e-12
33.551075883799254	3.30457415819565e-13
37.3572089427002637	8.804202433578016e-15
41.454603232743894	1.7482977606574772e-16
45.8702977224495602	2.5216841514198974e-18
50.637887334503405	2.558142647978646e-20
55.8000071146054173	1.7518789410314263e-22
61.4122254946366377	7.676713228136027e-25
67.5494874881774984	2.0025035197622721e-27
74.317551906276862	2.808623722025443e-30
81.875290201934705	1.818522865685614e-33
90.4843489818270195	4.233753602817892e-37
100.645181531231261	2.206324100637015e-41
113.644990137436909	7.760556732243843e-47
