T [fm^-1]		muB [fm^-1]		c0_df14 [..]
0.756970		0.604444		33.603445
0.759394		0.604444		33.146406
0.761818		0.604444		32.701237
0.764242		0.604444		32.267643
0.766667		0.604444		31.845343
0.769091		0.604444		31.434062
0.771515		0.604444		31.033538
0.773939		0.604444		30.643520
0.776364		0.604444		30.263763
0.778788		0.604444		29.894034
0.781212		0.604444		29.534109
0.783636		0.604444		29.183772
0.786061		0.604444		28.842815
0.788485		0.604444		28.511039
0.790909		0.604444		28.188254
0.793333		0.604444		27.874276
0.795758		0.604444		27.568930
0.798182		0.604444		27.272049
0.800606		0.604444		26.983472
0.803030		0.604444		26.703046
0.805455		0.604444		26.430625
0.807879		0.604444		26.166070
0.810303		0.604444		25.909249
0.812727		0.604444		25.660037
0.815152		0.604444		25.418315
0.817576		0.604444		25.183970
0.820000		0.604444		24.956899
0.580000		0.631919		150.112586
0.582424		0.631919		145.958311
0.584848		0.631919		141.957157
0.587273		0.631919		138.102265
0.589697		0.631919		134.387140
0.592121		0.631919		130.805633
0.594545		0.631919		127.351913
0.596970		0.631919		124.020452
0.599394		0.631919		120.806007
0.601818		0.631919		117.703599
0.604242		0.631919		114.708504
0.606667		0.631919		111.816232
0.609091		0.631919		109.022515
0.611515		0.631919		106.323297
0.613939		0.631919		103.714718
0.616364		0.631919		101.193108
0.618788		0.631919		98.754969
0.621212		0.631919		96.396972
0.623636		0.631919		94.115947
0.626061		0.631919		91.908870
0.628485		0.631919		89.772858
0.630909		0.631919		87.705164
0.633333		0.631919		85.703163
0.635758		0.631919		83.764354
0.638182		0.631919		81.886345
0.640606		0.631919		80.066854
0.643030		0.631919		78.303700
0.645455		0.631919		76.594798
0.647879		0.631919		74.938156
0.650303		0.631919		73.331868
0.652727		0.631919		71.774111
0.655152		0.631919		70.263140
0.657576		0.631919		68.797286
0.660000		0.631919		67.374950
0.662424		0.631919		65.994601
0.664848		0.631919		64.654773
0.667273		0.631919		63.354059
0.669697		0.631919		62.091112
0.672121		0.631919		60.864642
0.674545		0.631919		59.673409
0.676970		0.631919		58.516225
0.679394		0.631919		57.391951
0.681818		0.631919		56.299492
0.684242		0.631919		55.237798
0.686667		0.631919		54.205861
0.689091		0.631919		53.202713
0.691515		0.631919		52.227424
0.693939		0.631919		51.279100
0.696364		0.631919		50.356883
0.698788		0.631919		49.459947
0.701212		0.631919		48.587500
0.703636		0.631919		47.738779
0.706061		0.631919		46.913049
0.708485		0.631919		46.109606
0.710909		0.631919		45.327771
0.713333		0.631919		44.566890
0.715758		0.631919		43.826337
0.718182		0.631919		43.105505
0.720606		0.631919		42.403814
0.723030		0.631919		41.720702
0.725455		0.631919		41.055630
0.727879		0.631919		40.408079
0.730303		0.631919		39.777548
0.732727		0.631919		39.163556
0.735152		0.631919		38.565639
0.737576		0.631919		37.983350
0.740000		0.631919		37.416258
0.742424		0.631919		36.863949
0.744848		0.631919		36.326022
0.747273		0.631919		35.802095
0.749697		0.631919		35.291794
0.752121		0.631919		34.794765
0.754545		0.631919		34.310662
0.756970		0.631919		33.839154
0.759394		0.631919		33.379922
0.761818		0.631919		32.932658
0.764242		0.631919		32.497068
0.766667		0.631919		32.072865
0.769091		0.631919		31.659776
0.771515		0.631919		31.257537
0.773939		0.631919		30.865893
0.776364		0.631919		30.484601
0.778788		0.631919		30.113426
0.781212		0.631919		29.752142
0.783636		0.631919		29.400532
0.786061		0.631919		29.058389
0.788485		0.631919		28.725513
0.790909		0.631919		28.401711
0.793333		0.631919		28.086802
0.795758		0.631919		27.780608
0.798182		0.631919		27.482963
0.800606		0.631919		27.193705
0.803030		0.631919		26.912681
0.805455		0.631919		26.639747
0.807879		0.631919		26.374762
0.810303		0.631919		26.117595
0.812727		0.631919		25.868121
0.815152		0.631919		25.626222
0.817576		0.631919		25.391788
0.820000		0.631919		25.164712
0.580000		0.659394		151.148351
0.582424		0.659394		146.964248
0.584848		0.659394		142.934379
0.587273		0.659394		139.051835
0.589697		0.659394		135.310079
0.592121		0.659394		131.702916
0.594545		0.659394		128.224474
0.596970		0.659394		124.869188
0.599394		0.659394		121.631775
0.601818		0.659394		118.507224
0.604242		0.659394		115.490774
0.606667		0.659394		112.577905
0.609091		0.659394		109.764318
0.611515		0.659394		107.045929
0.613939		0.659394		104.418850
0.616364		0.659394		101.879384
0.618788		0.659394		99.424009
0.621212		0.659394		97.049372
0.623636		0.659394		94.752278
0.626061		0.659394		92.529684
0.628485		0.659394		90.378686
0.630909		0.659394		88.296515
0.633333		0.659394		86.280529
0.635758		0.659394		84.328207
0.638182		0.659394		82.437142
0.640606		0.659394		80.605033
0.643030		0.659394		78.829684
0.645455		0.659394		77.108996
0.647879		0.659394		75.440961
0.650303		0.659394		73.823658
0.652727		0.659394		72.255253
0.655152		0.659394		70.733987
0.657576		0.659394		69.258179
0.660000		0.659394		67.826218
0.662424		0.659394		66.436561
0.664848		0.659394		65.087731
0.667273		0.659394		63.778313
0.669697		0.659394		62.506948
0.672121		0.659394		61.272336
0.674545		0.659394		60.073229
0.676970		0.659394		58.908431
0.679394		0.659394		57.776792
0.681818		0.659394		56.677210
0.684242		0.659394		55.608628
0.686667		0.659394		54.570031
0.689091		0.659394		53.560441
0.691515		0.659394		52.578924
0.693939		0.659394		51.624578
0.696364		0.659394		50.696539
0.698788		0.659394		49.793975
0.701212		0.659394		48.916087
0.703636		0.659394		48.062108
0.706061		0.659394		47.231297
0.708485		0.659394		46.422944
0.710909		0.659394		45.636366
0.713333		0.659394		44.870906
0.715758		0.659394		44.125929
0.718182		0.659394		43.400827
0.720606		0.659394		42.695014
0.723030		0.659394		42.007926
0.725455		0.659394		41.339019
0.727879		0.659394		40.687770
0.730303		0.659394		40.053675
0.732727		0.659394		39.436249
0.735152		0.659394		38.835025
0.737576		0.659394		38.249553
0.740000		0.659394		37.679400
0.742424		0.659394		37.124147
0.744848		0.659394		36.583394
0.747273		0.659394		36.056752
0.749697		0.659394		35.543849
0.752121		0.659394		35.044324
0.754545		0.659394		34.557833
0.756970		0.659394		34.084041
0.759394		0.659394		33.622627
0.761818		0.659394		33.173283
0.764242		0.659394		32.735710
0.766667		0.659394		32.309623
0.769091		0.659394		31.894745
0.771515		0.659394		31.490811
0.773939		0.659394		31.097567
0.776364		0.659394		30.714766
0.778788		0.659394		30.342173
0.781212		0.659394		29.979561
0.783636		0.659394		29.626714
0.786061		0.659394		29.283421
0.788485		0.659394		28.949483
0.790909		0.659394		28.624708
0.793333		0.659394		28.308912
0.795758		0.659394		28.001919
0.798182		0.659394		27.703561
0.800606		0.659394		27.413677
0.803030		0.659394		27.132115
0.805455		0.659394		26.858729
0.807879		0.659394		26.593380
0.810303		0.659394		26.335937
0.812727		0.659394		26.086275
0.815152		0.659394		25.844279
0.817576		0.659394		25.609836
0.820000		0.659394		25.382844
0.580000		0.686869		152.185752
0.582424		0.686869		147.972328
0.584848		0.686869		143.914219
0.587273		0.686869		140.004471
0.589697		0.686869		136.236501
0.592121		0.686869		132.604072
0.594545		0.686869		129.101275
0.596970		0.686869		125.722505
0.599394		0.686869		122.462444
0.601818		0.686869		119.316047
0.604242		0.686869		116.278522
0.606667		0.686869		113.345316
0.609091		0.686869		110.512103
0.611515		0.686869		107.774769
0.613939		0.686869		105.129400
0.616364		0.686869		102.572274
0.618788		0.686869		100.099845
0.621212		0.686869		97.708737
0.623636		0.686869		95.395734
0.626061		0.686869		93.157768
0.628485		0.686869		90.991919
0.630909		0.686869		88.895396
0.633333		0.686869		86.865541
0.635758		0.686869		84.899814
0.638182		0.686869		82.995791
0.640606		0.686869		81.151156
0.643030		0.686869		79.363697
0.645455		0.686869		77.631299
0.647879		0.686869		75.951941
0.650303		0.686869		74.323690
0.652727		0.686869		72.744696
0.655152		0.686869		71.213189
0.657576		0.686869		69.727476
0.660000		0.686869		68.285935
0.662424		0.686869		66.887011
0.664848		0.686869		65.529218
0.667273		0.686869		64.211128
0.669697		0.686869		62.931376
0.672121		0.686869		61.688650
0.674545		0.686869		60.481695
0.676970		0.686869		59.309303
0.679394		0.686869		58.170320
0.681818		0.686869		57.063634
0.684242		0.686869		55.988181
0.686667		0.686869		54.942937
0.689091		0.686869		53.926920
0.691515		0.686869		52.939186
0.693939		0.686869		51.978829
0.696364		0.686869		51.044977
0.698788		0.686869		50.136794
0.701212		0.686869		49.253474
0.703636		0.686869		48.394244
0.706061		0.686869		47.558359
0.708485		0.686869		46.745104
0.710909		0.686869		45.953790
0.713333		0.686869		45.183756
0.715758		0.686869		44.434363
0.718182		0.686869		43.704998
0.720606		0.686869		42.995071
0.723030		0.686869		42.304014
0.725455		0.686869		41.631279
0.727879		0.686869		40.976341
0.730303		0.686869		40.338691
0.732727		0.686869		39.717841
0.735152		0.686869		39.113322
0.737576		0.686869		38.524679
0.740000		0.686869		37.951477
0.742424		0.686869		37.393296
0.744848		0.686869		36.849730
0.747273		0.686869		36.320391
0.749697		0.686869		35.804902
0.752121		0.686869		35.302902
0.754545		0.686869		34.814043
0.756970		0.686869		34.337989
0.759394		0.686869		33.874417
0.761818		0.686869		33.423018
0.764242		0.686869		32.983490
0.766667		0.686869		32.555548
0.769091		0.686869		32.138912
0.771515		0.686869		31.733318
0.773939		0.686869		31.338507
0.776364		0.686869		30.954236
0.778788		0.686869		30.580265
0.781212		0.686869		30.216369
0.783636		0.686869		29.862328
0.786061		0.686869		29.517934
0.788485		0.686869		29.182986
0.790909		0.686869		28.857291
0.793333		0.686869		28.540665
0.795758		0.686869		28.232932
0.798182		0.686869		27.933925
0.800606		0.686869		27.643482
0.803030		0.686869		27.361451
0.805455		0.686869		27.087687
0.807879		0.686869		26.822051
0.810303		0.686869		26.564414
0.812727		0.686869		26.314651
0.815152		0.686869		26.072646
0.817576		0.686869		25.838291
0.820000		0.686869		25.611482
0.580000		0.714343		153.221658
0.582424		0.714343		148.979528
0.584848		0.714343		144.893758
0.587273		0.714343		140.957350
0.589697		0.714343		137.163680
0.592121		0.714343		133.506470
0.594545		0.714343		129.979773
0.596970		0.714343		126.577947
0.599394		0.714343		123.295643
0.601818		0.714343		120.127780
0.604242		0.714343		117.069536
0.606667		0.714343		114.116330
0.609091		0.714343		111.263806
0.611515		0.714343		108.507824
0.613939		0.714343		105.844446
0.616364		0.714343		103.269923
0.618788		0.714343		100.780687
0.621212		0.714343		98.373339
0.623636		0.714343		96.044642
0.626061		0.714343		93.791511
0.628485		0.714343		91.611001
0.630909		0.714343		89.500307
0.633333		0.714343		87.456752
0.635758		0.714343		85.477778
0.638182		0.714343		83.560945
0.640606		0.714343		81.703922
0.643030		0.714343		79.904483
0.645455		0.714343		78.160497
0.647879		0.714343		76.469931
0.650303		0.714343		74.830838
0.652727		0.714343		73.241355
0.655152		0.714343		71.699701
0.657576		0.714343		70.204171
0.660000		0.714343		68.753131
0.662424		0.714343		67.345018
0.664848		0.714343		65.978332
0.667273		0.714343		64.651639
0.669697		0.714343		63.363562
0.672121		0.714343		62.112782
0.674545		0.714343		60.898033
0.676970		0.714343		59.718101
0.679394		0.714343		58.571822
0.681818		0.714343		57.458078
0.684242		0.714343		56.375796
0.686667		0.714343		55.323947
0.689091		0.714343		54.301540
0.691515		0.714343		53.307626
0.693939		0.714343		52.341292
0.696364		0.714343		51.401661
0.698788		0.714343		50.487890
0.701212		0.714343		49.599168
0.703636		0.714343		48.734717
0.706061		0.714343		47.893786
0.708485		0.714343		47.075656
0.710909		0.714343		46.279633
0.713333		0.714343		45.505050
0.715758		0.714343		44.751266
0.718182		0.714343		44.017664
0.720606		0.714343		43.303648
0.723030		0.714343		42.608647
0.725455		0.714343		41.932110
0.727879		0.714343		41.273507
0.730303		0.714343		40.632328
0.732727		0.714343		40.008080
0.735152		0.714343		39.400291
0.737576		0.714343		38.808504
0.740000		0.714343		38.232282
0.742424		0.714343		37.671200
0.744848		0.714343		37.124851
0.747273		0.714343		36.592844
0.749697		0.714343		36.074801
0.752121		0.714343		35.570358
0.754545		0.714343		35.079165
0.756970		0.714343		34.600885
0.759394		0.714343		34.135192
0.761818		0.714343		33.681775
0.764242		0.714343		33.240333
0.766667		0.714343		32.810577
0.769091		0.714343		32.392227
0.771515		0.714343		31.985017
0.773939		0.714343		31.588690
0.776364		0.714343		31.202997
0.778788		0.714343		30.827701
0.781212		0.714343		30.462574
0.783636		0.714343		30.107398
0.786061		0.714343		29.761962
0.788485		0.714343		29.426066
0.790909		0.714343		29.099516
0.793333		0.714343		28.782129
0.795758		0.714343		28.473728
0.798182		0.714343		28.174146
0.800606		0.714343		27.883223
0.803030		0.714343		27.600805
0.805455		0.714343		27.326749
0.807879		0.714343		27.060917
0.810303		0.714343		26.803180
0.812727		0.714343		26.553414
0.815152		0.714343		26.311505
0.817576		0.714343		26.077345
0.820000		0.714343		25.850833
0.580000		0.741818		154.253104
0.582424		0.741818		149.982979
0.584848		0.741818		145.870221
0.587273		0.741818		141.907791
0.589697		0.741818		138.089022
0.592121		0.741818		134.407600
0.594545		0.741818		130.857540
0.596970		0.741818		127.433169
0.599394		0.741818		124.129101
0.601818		0.741818		120.940228
0.604242		0.741818		117.861696
0.606667		0.741818		114.888896
0.609091		0.741818		112.017446
0.611515		0.741818		109.243180
0.613939		0.741818		106.562135
0.616364		0.741818		103.970539
0.618788		0.741818		101.464803
0.621212		0.741818		99.041506
0.623636		0.741818		96.697390
0.626061		0.741818		94.429351
0.628485		0.741818		92.234426
0.630909		0.741818		90.109792
0.633333		0.741818		88.052754
0.635758		0.741818		86.060739
0.638182		0.741818		84.131292
0.640606		0.741818		82.262066
0.643030		0.741818		80.450820
0.645455		0.741818		78.695412
0.647879		0.741818		76.993792
0.650303		0.741818		75.344004
0.652727		0.741818		73.744171
0.655152		0.741818		72.192501
0.657576		0.741818		70.687278
0.660000		0.741818		69.226857
0.662424		0.741818		67.809665
0.664848		0.741818		66.434193
0.667273		0.741818		65.098996
0.669697		0.741818		63.802689
0.672121		0.741818		62.543943
0.674545		0.741818		61.321486
0.676970		0.741818		60.134094
0.679394		0.741818		58.980596
0.681818		0.741818		57.859867
0.684242		0.741818		56.770826
0.686667		0.741818		55.712437
0.689091		0.741818		54.683704
0.691515		0.741818		53.683671
0.693939		0.741818		52.711419
0.696364		0.741818		51.766064
0.698788		0.741818		50.846759
0.701212		0.741818		49.952686
0.703636		0.741818		49.083064
0.706061		0.741818		48.237136
0.708485		0.741818		47.414177
0.710909		0.741818		46.613491
0.713333		0.741818		45.834405
0.715758		0.741818		45.076274
0.718182		0.741818		44.338477
0.720606		0.741818		43.620414
0.723030		0.741818		42.921512
0.725455		0.741818		42.241214
0.727879		0.741818		41.578989
0.730303		0.741818		40.934321
0.732727		0.741818		40.306717
0.735152		0.741818		39.695700
0.737576		0.741818		39.100812
0.740000		0.741818		38.521611
0.742424		0.741818		37.957671
0.744848		0.741818		37.408583
0.747273		0.741818		36.873953
0.749697		0.741818		36.353401
0.752121		0.741818		35.846561
0.754545		0.741818		35.353081
0.756970		0.741818		34.872622
0.759394		0.741818		34.404859
0.761818		0.741818		33.949476
0.764242		0.741818		33.506172
0.766667		0.741818		33.074656
0.769091		0.741818		32.654649
0.771515		0.741818		32.245881
0.773939		0.741818		31.848096
0.776364		0.741818		31.461044
0.778788		0.741818		31.084487
0.781212		0.741818		30.718197
0.783636		0.741818		30.361954
0.786061		0.741818		30.015549
0.788485		0.741818		29.678779
0.790909		0.741818		29.351452
0.793333		0.741818		29.033385
0.795758		0.741818		28.724401
0.798182		0.741818		28.424332
0.800606		0.741818		28.133019
0.803030		0.741818		27.850310
0.805455		0.741818		27.576061
0.807879		0.741818		27.310136
0.810303		0.741818		27.052406
0.812727		0.741818		26.802750
0.815152		0.741818		26.561053
0.817576		0.741818		26.327211
0.820000		0.741818		26.101122
0.580000		0.769293		155.277295
0.582424		0.769293		150.979975
0.584848		0.769293		146.840988
0.587273		0.769293		142.853253
0.589697		0.769293		139.010067
0.592121		0.769293		135.305080
0.594545		0.769293		131.732273
0.596970		0.769293		128.285937
0.599394		0.769293		124.960660
0.601818		0.769293		121.751300
0.604242		0.769293		118.652977
0.606667		0.769293		115.661055
0.609091		0.769293		112.771126
0.611515		0.769293		109.979001
0.613939		0.769293		107.280692
0.616364		0.769293		104.672407
0.618788		0.769293		102.150533
0.621212		0.769293		99.711631
0.623636		0.769293		97.352423
0.626061		0.769293		95.069786
0.628485		0.769293		92.860741
0.630909		0.769293		90.722446
0.633333		0.769293		88.652190
0.635758		0.769293		86.647387
0.638182		0.769293		84.705564
0.640606		0.769293		82.824362
0.643030		0.769293		81.001525
0.645455		0.769293		79.234898
0.647879		0.769293		77.522421
0.650303		0.769293		75.862121
0.652727		0.769293		74.252114
0.655152		0.769293		72.690596
0.657576		0.769293		71.175839
0.660000		0.769293		69.706188
0.662424		0.769293		68.280061
0.664848		0.769293		66.895939
0.667273		0.769293		65.552369
0.669697		0.769293		64.247956
0.672121		0.769293		62.981364
0.674545		0.769293		61.751311
0.676970		0.769293		60.556568
0.679394		0.769293		59.395955
0.681818		0.769293		58.268339
0.684242		0.769293		57.172634
0.686667		0.769293		56.107797
0.689091		0.769293		55.072826
0.691515		0.769293		54.066758
0.693939		0.769293		53.088667
0.696364		0.769293		52.137667
0.698788		0.769293		51.212903
0.701212		0.769293		50.313553
0.703636		0.769293		49.438830
0.706061		0.769293		48.587973
0.708485		0.769293		47.760253
0.710909		0.769293		46.954968
0.713333		0.769293		46.171443
0.715758		0.769293		45.409027
0.718182		0.769293		44.667096
0.720606		0.769293		43.945047
0.723030		0.769293		43.242302
0.725455		0.769293		42.558302
0.727879		0.769293		41.892512
0.730303		0.769293		41.244414
0.732727		0.769293		40.613510
0.735152		0.769293		39.999323
0.737576		0.769293		39.401390
0.740000		0.769293		38.819267
0.742424		0.769293		38.252527
0.744848		0.769293		37.700758
0.747273		0.769293		37.163563
0.749697		0.769293		36.640561
0.752121		0.769293		36.131384
0.754545		0.769293		35.635678
0.756970		0.769293		35.153103
0.759394		0.769293		34.683331
0.761818		0.769293		34.226047
0.764242		0.769293		33.780946
0.766667		0.769293		33.347739
0.769091		0.769293		32.926143
0.771515		0.769293		32.515889
0.773939		0.769293		32.116718
0.776364		0.769293		31.728382
0.778788		0.769293		31.350642
0.781212		0.769293		30.983268
0.783636		0.769293		30.626041
0.786061		0.769293		30.278750
0.788485		0.769293		29.941195
0.790909		0.769293		29.613182
0.793333		0.769293		29.294528
0.795758		0.769293		28.985057
0.798182		0.769293		28.684603
0.800606		0.769293		28.393005
0.803030		0.769293		28.110113
0.805455		0.769293		27.835784
0.807879		0.769293		27.569883
0.810303		0.769293		27.312282
0.812727		0.769293		27.062862
0.815152		0.769293		26.821510
0.817576		0.769293		26.588122
0.820000		0.769293		26.362600
0.580000		0.796768		156.291612
0.582424		0.796768		151.967974
0.584848		0.796768		147.803592
0.587273		0.796768		143.791347
0.589697		0.796768		139.924499
0.592121		0.796768		136.196664
0.594545		0.796768		132.601791
0.596970		0.796768		129.134141
0.599394		0.796768		125.788270
0.601818		0.796768		122.559011
0.604242		0.796768		119.441456
0.606667		0.796768		116.430943
0.609091		0.796768		113.523042
0.611515		0.796768		110.713538
0.613939		0.796768		107.998424
0.616364		0.796768		105.373884
0.618788		0.796768		102.836288
0.621212		0.796768		100.382176
0.623636		0.796768		98.008252
0.626061		0.796768		95.711375
0.628485		0.796768		93.488549
0.630909		0.796768		91.336918
0.633333		0.796768		89.253755
0.635758		0.796768		87.236456
0.638182		0.796768		85.282539
0.640606		0.796768		83.389627
0.643030		0.796768		81.555454
0.645455		0.796768		79.777852
0.647879		0.796768		78.054748
0.650303		0.796768		76.384159
0.652727		0.796768		74.764188
0.655152		0.796768		73.193022
0.657576		0.796768		71.668923
0.660000		0.796768		70.190226
0.662424		0.796768		68.755339
0.664848		0.796768		67.362736
0.667273		0.796768		66.010952
0.669697		0.796768		64.698587
0.672121		0.796768		63.424295
0.674545		0.796768		62.186788
0.676970		0.796768		60.984828
0.679394		0.796768		59.817229
0.681818		0.796768		58.682851
0.684242		0.796768		57.580602
0.686667		0.796768		56.509432
0.689091		0.796768		55.468333
0.691515		0.796768		54.456336
0.693939		0.796768		53.472511
0.696364		0.796768		52.515965
0.698788		0.796768		51.585838
0.701212		0.796768		50.681305
0.703636		0.796768		49.801571
0.706061		0.796768		48.945874
0.708485		0.796768		48.113478
0.710909		0.796768		47.303679
0.713333		0.796768		46.515796
0.715758		0.796768		45.749175
0.718182		0.796768		45.003189
0.720606		0.796768		44.277231
0.723030		0.796768		43.570719
0.725455		0.796768		42.883092
0.727879		0.796768		42.213811
0.730303		0.796768		41.562356
0.732727		0.796768		40.928226
0.735152		0.796768		40.310940
0.737576		0.796768		39.710035
0.740000		0.796768		39.125063
0.742424		0.796768		38.555595
0.744848		0.796768		38.001217
0.747273		0.796768		37.461530
0.749697		0.796768		36.936151
0.752121		0.796768		36.424711
0.754545		0.796768		35.926854
0.756970		0.796768		35.442238
0.759394		0.796768		34.970534
0.761818		0.796768		34.511426
0.764242		0.796768		34.064608
0.766667		0.796768		33.629789
0.769091		0.796768		33.206686
0.771515		0.796768		32.795030
0.773939		0.796768		32.394560
0.776364		0.796768		32.005028
0.778788		0.796768		31.626194
0.781212		0.796768		31.257829
0.783636		0.796768		30.899713
0.786061		0.796768		30.551635
0.788485		0.796768		30.213395
0.790909		0.796768		29.884801
0.793333		0.796768		29.565668
0.795758		0.796768		29.255821
0.798182		0.796768		28.955095
0.800606		0.796768		28.663331
0.803030		0.796768		28.380379
0.805455		0.796768		28.106097
0.807879		0.796768		27.840352
0.810303		0.796768		27.583017
0.812727		0.796768		27.333975
0.815152		0.796768		27.093115
0.817576		0.796768		26.860334
0.820000		0.796768		26.635540
0.580000		0.824242		157.293610
0.582424		0.824242		152.944603
0.584848		0.824242		148.755729
0.587273		0.824242		144.719833
0.589697		0.824242		140.830143
0.592121		0.824242		137.080241
0.594545		0.824242		133.464046
0.596970		0.824242		129.975791
0.599394		0.824242		126.610003
0.601818		0.824242		123.361489
0.604242		0.824242		120.225316
0.606667		0.824242		117.196798
0.609091		0.824242		114.271483
0.611515		0.824242		111.445133
0.613939		0.824242		108.713721
0.616364		0.824242		106.073412
0.618788		0.824242		103.520556
0.621212		0.824242		101.051674
0.623636		0.824242		98.663455
0.626061		0.824242		96.352740
0.628485		0.824242		94.116518
0.630909		0.824242		91.951917
0.633333		0.824242		89.856195
0.635758		0.824242		87.826737
0.638182		0.824242		85.861043
0.640606		0.824242		83.956727
0.643030		0.824242		82.111510
0.645455		0.824242		80.323210
0.647879		0.824242		78.589745
0.650303		0.824242		76.909121
0.652727		0.824242		75.279431
0.655152		0.824242		73.698851
0.657576		0.824242		72.165632
0.660000		0.824242		70.678103
0.662424		0.824242		69.234662
0.664848		0.824242		67.833772
0.667273		0.824242		66.473964
0.669697		0.824242		65.153827
0.672121		0.824242		63.872010
0.674545		0.824242		62.627215
0.676970		0.824242		61.418199
0.679394		0.824242		60.243768
0.681818		0.824242		59.102777
0.684242		0.824242		57.994127
0.686667		0.824242		56.916762
0.689091		0.824242		55.869668
0.691515		0.824242		54.851871
0.693939		0.824242		53.862437
0.696364		0.824242		52.900465
0.698788		0.824242		51.965093
0.701212		0.824242		51.055489
0.703636		0.824242		50.170856
0.706061		0.824242		49.310426
0.708485		0.824242		48.473459
0.710909		0.824242		47.659247
0.713333		0.824242		46.867106
0.715758		0.824242		46.096379
0.718182		0.824242		45.346433
0.720606		0.824242		44.616660
0.723030		0.824242		43.906474
0.725455		0.824242		43.215312
0.727879		0.824242		42.542630
0.730303		0.824242		41.887907
0.732727		0.824242		41.250639
0.735152		0.824242		40.630343
0.737576		0.824242		40.026552
0.740000		0.824242		39.438818
0.742424		0.824242		38.866709
0.744848		0.824242		38.309809
0.747273		0.824242		37.767717
0.749697		0.824242		37.240049
0.752121		0.824242		36.726433
0.754545		0.824242		36.226513
0.756970		0.824242		35.739946
0.759394		0.824242		35.266401
0.761818		0.824242		34.805560
0.764242		0.824242		34.357118
0.766667		0.824242		33.920781
0.769091		0.824242		33.496267
0.771515		0.824242		33.083306
0.773939		0.824242		32.681637
0.776364		0.824242		32.291010
0.778788		0.824242		31.911187
0.781212		0.824242		31.541937
0.783636		0.824242		31.183040
0.786061		0.824242		30.834288
0.788485		0.824242		30.495478
0.790909		0.824242		30.166420
0.793333		0.824242		29.846929
0.795758		0.824242		29.536832
0.798182		0.824242		29.235964
0.800606		0.824242		28.944167
0.803030		0.824242		28.661293
0.805455		0.824242		28.387201
0.807879		0.824242		28.121759
0.810303		0.824242		27.864843
0.812727		0.824242		27.616337
0.815152		0.824242		27.376133
0.817576		0.824242		27.144131
0.820000		0.824242		26.920240
0.580000		0.851717		158.281021
0.582424		0.851717		153.907654
0.584848		0.851717		149.695251
0.587273		0.851717		145.636624
0.589697		0.851717		141.724969
0.592121		0.851717		137.953838
0.594545		0.851717		134.317120
0.596970		0.851717		130.809022
0.599394		0.851717		127.424046
0.601818		0.851717		124.156972
0.604242		0.851717		121.002846
0.606667		0.851717		117.956959
0.609091		0.851717		115.014835
0.611515		0.851717		112.172220
0.613939		0.851717		109.425064
0.616364		0.851717		106.769514
0.618788		0.851717		104.201903
0.621212		0.851717		101.718737
0.623636		0.851717		99.316685
0.626061		0.851717		96.992574
0.628485		0.851717		94.743379
0.630909		0.851717		92.566212
0.633333		0.851717		90.458319
0.635758		0.851717		88.417071
0.638182		0.851717		86.439956
0.640606		0.851717		84.524576
0.643030		0.851717		82.668639
0.645455		0.851717		80.869955
0.647879		0.851717		79.126428
0.650303		0.851717		77.436055
0.652727		0.851717		75.796920
0.655152		0.851717		74.207188
0.657576		0.851717		72.665104
0.660000		0.851717		71.168985
0.662424		0.851717		69.717222
0.664848		0.851717		68.308271
0.667273		0.851717		66.940653
0.669697		0.851717		65.612952
0.672121		0.851717		64.323807
0.674545		0.851717		63.071916
0.676970		0.851717		61.856029
0.679394		0.851717		60.674944
0.681818		0.851717		59.527512
0.684242		0.851717		58.412627
0.686667		0.851717		57.329227
0.689091		0.851717		56.276293
0.691515		0.851717		55.252847
0.693939		0.851717		54.257948
0.696364		0.851717		53.290692
0.698788		0.851717		52.350211
0.701212		0.851717		51.435670
0.703636		0.851717		50.546267
0.706061		0.851717		49.681229
0.708485		0.851717		48.839815
0.710909		0.851717		48.021311
0.713333		0.851717		47.225029
0.715758		0.851717		46.450310
0.718182		0.851717		45.696518
0.720606		0.851717		44.963041
0.723030		0.851717		44.249290
0.725455		0.851717		43.554700
0.727879		0.851717		42.878723
0.730303		0.851717		42.220837
0.732727		0.851717		41.580535
0.735152		0.851717		40.957332
0.737576		0.851717		40.350758
0.740000		0.851717		39.760364
0.742424		0.851717		39.185715
0.744848		0.851717		38.626394
0.747273		0.851717		38.081999
0.749697		0.851717		37.552143
0.752121		0.851717		37.036454
0.754545		0.851717		36.534574
0.756970		0.851717		36.046158
0.759394		0.851717		35.570876
0.761818		0.851717		35.108408
0.764242		0.851717		34.658448
0.766667		0.851717		34.220702
0.769091		0.851717		33.794887
0.771515		0.851717		33.380732
0.773939		0.851717		32.977977
0.776364		0.851717		32.586371
0.778788		0.851717		32.205676
0.781212		0.851717		31.835661
0.783636		0.851717		31.476108
0.786061		0.851717		31.126807
0.788485		0.851717		30.787557
0.790909		0.851717		30.458167
0.793333		0.851717		30.138455
0.795758		0.851717		29.828249
0.798182		0.851717		29.527383
0.800606		0.851717		29.235702
0.803030		0.851717		28.953060
0.805455		0.851717		28.679316
0.807879		0.851717		28.414342
0.810303		0.851717		28.158015
0.812727		0.851717		27.910221
0.815152		0.851717		27.670855
0.817576		0.851717		27.439821
0.820000		0.851717		27.217030
0.580000		0.879192		159.251753
0.582424		0.879192		154.855089
0.584848		0.879192		150.620173
0.587273		0.879192		146.539786
