T [fm^-1]		muB [fm^-1]		c2_df14 [..]
0.795758		0.412121		-0.612984
0.798182		0.412121		-0.601673
0.800606		0.412121		-0.590711
0.803030		0.412121		-0.580086
0.805455		0.412121		-0.569789
0.807879		0.412121		-0.559810
0.810303		0.412121		-0.550138
0.812727		0.412121		-0.540764
0.815152		0.412121		-0.531680
0.817576		0.412121		-0.522877
0.820000		0.412121		-0.514346
0.580000		0.439596		-8.623412
0.582424		0.439596		-8.270634
0.584848		0.439596		-7.934932
0.587273		0.439596		-7.615368
0.589697		0.439596		-7.311062
0.592121		0.439596		-7.021187
0.594545		0.439596		-6.744967
0.596970		0.439596		-6.481672
0.599394		0.439596		-6.230615
0.601818		0.439596		-5.991152
0.604242		0.439596		-5.762675
0.606667		0.439596		-5.544611
0.609091		0.439596		-5.336423
0.611515		0.439596		-5.137601
0.613939		0.439596		-4.947669
0.616364		0.439596		-4.766174
0.618788		0.439596		-4.592691
0.621212		0.439596		-4.426819
0.623636		0.439596		-4.268177
0.626061		0.439596		-4.116408
0.628485		0.439596		-3.971173
0.630909		0.439596		-3.832153
0.633333		0.439596		-3.699045
0.635758		0.439596		-3.571563
0.638182		0.439596		-3.449437
0.640606		0.439596		-3.332411
0.643030		0.439596		-3.220242
0.645455		0.439596		-3.112701
0.647879		0.439596		-3.009571
0.650303		0.439596		-2.910645
0.652727		0.439596		-2.815728
0.655152		0.439596		-2.724635
0.657576		0.439596		-2.637191
0.660000		0.439596		-2.553228
0.662424		0.439596		-2.472590
0.664848		0.439596		-2.395125
0.667273		0.439596		-2.320691
0.669697		0.439596		-2.249153
0.672121		0.439596		-2.180383
0.674545		0.439596		-2.114258
0.676970		0.439596		-2.050662
0.679394		0.439596		-1.989484
0.681818		0.439596		-1.930620
0.684242		0.439596		-1.873969
0.686667		0.439596		-1.819437
0.689091		0.439596		-1.766933
0.691515		0.439596		-1.716371
0.693939		0.439596		-1.667669
0.696364		0.439596		-1.620749
0.698788		0.439596		-1.575536
0.701212		0.439596		-1.531959
0.703636		0.439596		-1.489951
0.706061		0.439596		-1.449447
0.708485		0.439596		-1.410386
0.710909		0.439596		-1.372709
0.713333		0.439596		-1.336360
0.715758		0.439596		-1.301286
0.718182		0.439596		-1.267436
0.720606		0.439596		-1.234761
0.723030		0.439596		-1.203214
0.725455		0.439596		-1.172752
0.727879		0.439596		-1.143332
0.730303		0.439596		-1.114913
0.732727		0.439596		-1.087457
0.735152		0.439596		-1.060927
0.737576		0.439596		-1.035287
0.740000		0.439596		-1.010503
0.742424		0.439596		-0.986544
0.744848		0.439596		-0.963378
0.747273		0.439596		-0.940975
0.749697		0.439596		-0.919308
0.752121		0.439596		-0.898349
0.754545		0.439596		-0.878073
0.756970		0.439596		-0.858453
0.759394		0.439596		-0.839468
0.761818		0.439596		-0.821093
0.764242		0.439596		-0.803307
0.766667		0.439596		-0.786089
0.769091		0.439596		-0.769420
0.771515		0.439596		-0.753279
0.773939		0.439596		-0.737649
0.776364		0.439596		-0.722511
0.778788		0.439596		-0.707850
0.781212		0.439596		-0.693648
0.783636		0.439596		-0.679891
0.786061		0.439596		-0.666563
0.788485		0.439596		-0.653650
0.790909		0.439596		-0.641139
0.793333		0.439596		-0.629015
0.795758		0.439596		-0.617268
0.798182		0.439596		-0.605884
0.800606		0.439596		-0.594852
0.803030		0.439596		-0.584161
0.805455		0.439596		-0.573800
0.807879		0.439596		-0.563759
0.810303		0.439596		-0.554029
0.812727		0.439596		-0.544599
0.815152		0.439596		-0.535462
0.817576		0.439596		-0.526608
0.820000		0.439596		-0.518029
0.580000		0.467071		-8.700853
0.582424		0.467071		-8.344728
0.584848		0.467071		-8.005842
0.587273		0.467071		-7.683250
0.589697		0.467071		-7.376063
0.592121		0.467071		-7.083446
0.594545		0.467071		-6.804615
0.596970		0.467071		-6.538834
0.599394		0.467071		-6.285409
0.601818		0.467071		-6.043690
0.604242		0.467071		-5.813062
0.606667		0.467071		-5.592949
0.609091		0.467071		-5.382806
0.611515		0.467071		-5.182121
0.613939		0.467071		-4.990411
0.616364		0.467071		-4.807219
0.618788		0.467071		-4.632117
0.621212		0.467071		-4.464699
0.623636		0.467071		-4.304582
0.626061		0.467071		-4.151404
0.628485		0.467071		-4.004824
0.630909		0.467071		-3.864518
0.633333		0.467071		-3.730181
0.635758		0.467071		-3.601525
0.638182		0.467071		-3.478277
0.640606		0.467071		-3.360178
0.643030		0.467071		-3.246982
0.645455		0.467071		-3.138460
0.647879		0.467071		-3.034390
0.650303		0.467071		-2.934565
0.652727		0.467071		-2.838788
0.655152		0.467071		-2.746872
0.657576		0.467071		-2.658640
0.660000		0.467071		-2.573923
0.662424		0.467071		-2.492561
0.664848		0.467071		-2.414404
0.667273		0.467071		-2.339307
0.669697		0.467071		-2.267133
0.672121		0.467071		-2.197754
0.674545		0.467071		-2.131045
0.676970		0.467071		-2.066889
0.679394		0.467071		-2.005174
0.681818		0.467071		-1.945795
0.684242		0.467071		-1.888651
0.686667		0.467071		-1.833646
0.689091		0.467071		-1.780687
0.691515		0.467071		-1.729689
0.693939		0.467071		-1.680569
0.696364		0.467071		-1.633247
0.698788		0.467071		-1.587648
0.701212		0.467071		-1.543701
0.703636		0.467071		-1.501338
0.706061		0.467071		-1.460492
0.708485		0.467071		-1.421103
0.710909		0.467071		-1.383111
0.713333		0.467071		-1.346460
0.715758		0.467071		-1.311095
0.718182		0.467071		-1.276965
0.720606		0.467071		-1.244022
0.723030		0.467071		-1.212217
0.725455		0.467071		-1.181507
0.727879		0.467071		-1.151848
0.730303		0.467071		-1.123200
0.732727		0.467071		-1.095524
0.735152		0.467071		-1.068781
0.737576		0.467071		-1.042937
0.740000		0.467071		-1.017958
0.742424		0.467071		-0.993810
0.744848		0.467071		-0.970463
0.747273		0.467071		-0.947886
0.749697		0.467071		-0.926051
0.752121		0.467071		-0.904931
0.754545		0.467071		-0.884499
0.756970		0.467071		-0.864730
0.759394		0.467071		-0.845601
0.761818		0.467071		-0.827088
0.764242		0.467071		-0.809170
0.766667		0.467071		-0.791824
0.769091		0.467071		-0.775032
0.771515		0.467071		-0.758773
0.773939		0.467071		-0.743029
0.776364		0.467071		-0.727783
0.778788		0.467071		-0.713017
0.781212		0.467071		-0.698714
0.783636		0.467071		-0.684860
0.786061		0.467071		-0.671439
0.788485		0.467071		-0.658437
0.790909		0.467071		-0.645840
0.793333		0.467071		-0.633634
0.795758		0.467071		-0.621808
0.798182		0.467071		-0.610348
0.800606		0.467071		-0.599243
0.803030		0.467071		-0.588483
0.805455		0.467071		-0.578056
0.807879		0.467071		-0.567952
0.810303		0.467071		-0.558160
0.812727		0.467071		-0.548673
0.815152		0.467071		-0.539480
0.817576		0.467071		-0.530573
0.820000		0.467071		-0.521944
0.580000		0.494545		-8.780308
0.582424		0.494545		-8.420778
0.584848		0.494545		-8.078653
0.587273		0.494545		-7.752979
0.589697		0.494545		-7.442857
0.592121		0.494545		-7.147446
0.594545		0.494545		-6.865955
0.596970		0.494545		-6.597639
0.599394		0.494545		-6.341799
0.601818		0.494545		-6.097777
0.604242		0.494545		-5.864955
0.606667		0.494545		-5.642748
0.609091		0.494545		-5.430609
0.611515		0.494545		-5.228019
0.613939		0.494545		-5.034491
0.616364		0.494545		-4.849565
0.618788		0.494545		-4.672807
0.621212		0.494545		-4.503808
0.623636		0.494545		-4.342180
0.626061		0.494545		-4.187560
0.628485		0.494545		-4.039601
0.630909		0.494545		-3.897977
0.633333		0.494545		-3.762381
0.635758		0.494545		-3.632521
0.638182		0.494545		-3.508122
0.640606		0.494545		-3.388921
0.643030		0.494545		-3.274672
0.645455		0.494545		-3.165142
0.647879		0.494545		-3.060107
0.650303		0.494545		-2.959360
0.652727		0.494545		-2.862699
0.655152		0.494545		-2.769936
0.657576		0.494545		-2.680894
0.660000		0.494545		-2.595400
0.662424		0.494545		-2.513295
0.664848		0.494545		-2.434425
0.667273		0.494545		-2.358645
0.669697		0.494545		-2.285818
0.672121		0.494545		-2.215811
0.674545		0.494545		-2.148500
0.676970		0.494545		-2.083767
0.679394		0.494545		-2.021499
0.681818		0.494545		-1.961590
0.684242		0.494545		-1.903936
0.686667		0.494545		-1.848442
0.689091		0.494545		-1.795015
0.691515		0.494545		-1.743567
0.693939		0.494545		-1.694015
0.696364		0.494545		-1.646278
0.698788		0.494545		-1.600281
0.701212		0.494545		-1.555952
0.703636		0.494545		-1.513221
0.706061		0.494545		-1.472023
0.708485		0.494545		-1.432295
0.710909		0.494545		-1.393977
0.713333		0.494545		-1.357013
0.715758		0.494545		-1.321347
0.718182		0.494545		-1.286929
0.720606		0.494545		-1.253707
0.723030		0.494545		-1.221635
0.725455		0.494545		-1.190668
0.727879		0.494545		-1.160763
0.730303		0.494545		-1.131877
0.732727		0.494545		-1.103972
0.735152		0.494545		-1.077011
0.737576		0.494545		-1.050955
0.740000		0.494545		-1.025773
0.742424		0.494545		-1.001430
0.744848		0.494545		-0.977894
0.747273		0.494545		-0.955137
0.749697		0.494545		-0.933128
0.752121		0.494545		-0.911841
0.754545		0.494545		-0.891248
0.756970		0.494545		-0.871325
0.759394		0.494545		-0.852047
0.761818		0.494545		-0.833391
0.764242		0.494545		-0.815335
0.766667		0.494545		-0.797857
0.769091		0.494545		-0.780937
0.771515		0.494545		-0.764556
0.773939		0.494545		-0.748694
0.776364		0.494545		-0.733335
0.778788		0.494545		-0.718460
0.781212		0.494545		-0.704053
0.783636		0.494545		-0.690098
0.786061		0.494545		-0.676581
0.788485		0.494545		-0.663486
0.790909		0.494545		-0.650800
0.793333		0.494545		-0.638509
0.795758		0.494545		-0.626601
0.798182		0.494545		-0.615063
0.800606		0.494545		-0.603883
0.803030		0.494545		-0.593051
0.805455		0.494545		-0.582555
0.807879		0.494545		-0.572385
0.810303		0.494545		-0.562531
0.812727		0.494545		-0.552984
0.815152		0.494545		-0.543734
0.817576		0.494545		-0.534772
0.820000		0.494545		-0.526091
0.580000		0.522020		-8.861413
0.582424		0.522020		-8.498439
0.584848		0.522020		-8.153036
0.587273		0.522020		-7.824241
0.589697		0.522020		-7.511148
0.592121		0.522020		-7.212906
0.594545		0.522020		-6.928718
0.596970		0.522020		-6.657831
0.599394		0.522020		-6.399541
0.601818		0.522020		-6.153183
0.604242		0.522020		-5.918133
0.606667		0.522020		-5.693801
0.609091		0.522020		-5.479633
0.611515		0.522020		-5.275107
0.613939		0.522020		-5.079732
0.616364		0.522020		-4.893041
0.618788		0.522020		-4.714599
0.621212		0.522020		-4.543990
0.623636		0.522020		-4.380824
0.626061		0.522020		-4.224734
0.628485		0.522020		-4.075370
0.630909		0.522020		-3.932404
0.633333		0.522020		-3.795524
0.635758		0.522020		-3.664436
0.638182		0.522020		-3.538861
0.640606		0.522020		-3.418537
0.643030		0.522020		-3.303212
0.645455		0.522020		-3.192652
0.647879		0.522020		-3.086633
0.650303		0.522020		-2.984941
0.652727		0.522020		-2.887377
0.655152		0.522020		-2.793749
0.657576		0.522020		-2.703877
0.660000		0.522020		-2.617590
0.662424		0.522020		-2.534723
0.664848		0.522020		-2.455124
0.667273		0.522020		-2.378645
0.669697		0.522020		-2.305147
0.672121		0.522020		-2.234497
0.674545		0.522020		-2.166569
0.676970		0.522020		-2.101245
0.679394		0.522020		-2.038410
0.681818		0.522020		-1.977956
0.684242		0.522020		-1.919780
0.686667		0.522020		-1.863785
0.689091		0.522020		-1.809876
0.691515		0.522020		-1.757966
0.693939		0.522020		-1.707970
0.696364		0.522020		-1.659807
0.698788		0.522020		-1.613401
0.701212		0.522020		-1.568679
0.703636		0.522020		-1.525570
0.706061		0.522020		-1.484009
0.708485		0.522020		-1.443933
0.710909		0.522020		-1.405280
0.713333		0.522020		-1.367994
0.715758		0.522020		-1.332019
0.718182		0.522020		-1.297302
0.720606		0.522020		-1.263795
0.723030		0.522020		-1.231448
0.725455		0.522020		-1.200217
0.727879		0.522020		-1.170057
0.730303		0.522020		-1.140927
0.732727		0.522020		-1.112786
0.735152		0.522020		-1.085598
0.737576		0.522020		-1.059326
0.740000		0.522020		-1.033934
0.742424		0.522020		-1.009389
0.744848		0.522020		-0.985660
0.747273		0.522020		-0.962716
0.749697		0.522020		-0.940528
0.752121		0.522020		-0.919068
0.754545		0.522020		-0.898309
0.756970		0.522020		-0.878226
0.759394		0.522020		-0.858795
0.761818		0.522020		-0.839991
0.764242		0.522020		-0.821793
0.766667		0.522020		-0.804178
0.769091		0.522020		-0.787127
0.771515		0.522020		-0.770620
0.773939		0.522020		-0.754637
0.776364		0.522020		-0.739160
0.778788		0.522020		-0.724173
0.781212		0.522020		-0.709658
0.783636		0.522020		-0.695600
0.786061		0.522020		-0.681983
0.788485		0.522020		-0.668793
0.790909		0.522020		-0.656015
0.793333		0.522020		-0.643637
0.795758		0.522020		-0.631644
0.798182		0.522020		-0.620025
0.800606		0.522020		-0.608769
0.803030		0.522020		-0.597862
0.805455		0.522020		-0.587295
0.807879		0.522020		-0.577058
0.810303		0.522020		-0.567139
0.812727		0.522020		-0.557530
0.815152		0.522020		-0.548221
0.817576		0.522020		-0.539204
0.820000		0.522020		-0.530470
0.580000		0.549495		-8.943807
0.582424		0.549495		-8.577367
0.584848		0.549495		-8.228665
0.587273		0.549495		-7.896727
0.589697		0.549495		-7.580640
0.592121		0.549495		-7.279545
0.594545		0.549495		-6.992637
0.596970		0.549495		-6.719158
0.599394		0.549495		-6.458395
0.601818		0.549495		-6.209678
0.604242		0.549495		-5.972377
0.606667		0.549495		-5.745897
0.609091		0.549495		-5.529680
0.611515		0.549495		-5.323197
0.613939		0.549495		-5.125952
0.616364		0.549495		-4.937476
0.618788		0.549495		-4.757327
0.621212		0.549495		-4.585088
0.623636		0.549495		-4.420365
0.626061		0.549495		-4.262785
0.628485		0.549495		-4.111997
0.630909		0.549495		-3.967669
0.633333		0.549495		-3.829486
0.635758		0.549495		-3.697152
0.638182		0.549495		-3.570384
0.640606		0.549495		-3.448918
0.643030		0.549495		-3.332501
0.645455		0.549495		-3.220895
0.647879		0.549495		-3.113874
0.650303		0.549495		-3.011223
0.652727		0.549495		-2.912739
0.655152		0.549495		-2.818231
0.657576		0.549495		-2.727515
0.660000		0.549495		-2.640419
0.662424		0.549495		-2.556777
0.664848		0.549495		-2.476434
0.667273		0.549495		-2.399242
0.669697		0.549495		-2.325061
0.672121		0.549495		-2.253755
0.674545		0.549495		-2.185199
0.676970		0.549495		-2.119271
0.679394		0.549495		-2.055857
0.681818		0.549495		-1.994847
0.684242		0.549495		-1.936138
0.686667		0.549495		-1.879630
0.689091		0.549495		-1.825230
0.691515		0.549495		-1.772847
0.693939		0.549495		-1.722397
0.696364		0.549495		-1.673799
0.698788		0.549495		-1.626974
0.701212		0.549495		-1.581849
0.703636		0.549495		-1.538355
0.706061		0.549495		-1.496422
0.708485		0.549495		-1.455989
0.710909		0.549495		-1.416993
0.713333		0.549495		-1.379377
0.715758		0.549495		-1.343085
0.718182		0.549495		-1.308063
0.720606		0.549495		-1.274263
0.723030		0.549495		-1.241634
0.725455		0.549495		-1.210131
0.727879		0.549495		-1.179711
0.730303		0.549495		-1.150329
0.732727		0.549495		-1.121948
0.735152		0.549495		-1.094528
0.737576		0.549495		-1.068032
0.740000		0.549495		-1.042425
0.742424		0.549495		-1.017673
0.744848		0.549495		-0.993745
0.747273		0.549495		-0.970610
0.749697		0.549495		-0.948238
0.752121		0.549495		-0.926601
0.754545		0.549495		-0.905672
0.756970		0.549495		-0.885425
0.759394		0.549495		-0.865835
0.761818		0.549495		-0.846880
0.764242		0.549495		-0.828536
0.766667		0.549495		-0.810781
0.769091		0.549495		-0.793595
0.771515		0.549495		-0.776957
0.773939		0.549495		-0.760850
0.776364		0.549495		-0.745253
0.778788		0.549495		-0.730151
0.781212		0.549495		-0.715525
0.783636		0.549495		-0.701361
0.786061		0.549495		-0.687642
0.788485		0.549495		-0.674354
0.790909		0.549495		-0.661482
0.793333		0.549495		-0.649013
0.795758		0.549495		-0.636934
0.798182		0.549495		-0.625233
0.800606		0.549495		-0.613896
0.803030		0.549495		-0.602914
0.805455		0.549495		-0.592275
0.807879		0.549495		-0.581968
0.810303		0.549495		-0.571983
0.812727		0.549495		-0.562311
0.815152		0.549495		-0.552942
0.817576		0.549495		-0.543868
0.820000		0.549495		-0.535079
0.580000		0.576970		-9.027135
0.582424		0.576970		-8.657226
0.584848		0.576970		-8.305219
0.587273		0.576970		-7.970131
0.589697		0.576970		-7.651042
0.592121		0.576970		-7.347086
0.594545		0.576970		-7.057449
0.596970		0.576970		-6.781366
0.599394		0.576970		-6.518120
0.601818		0.576970		-6.267034
0.604242		0.576970		-6.027471
0.606667		0.576970		-5.798831
0.609091		0.576970		-5.580551
0.611515		0.576970		-5.372099
0.613939		0.576970		-5.172972
0.616364		0.576970		-4.982698
0.618788		0.576970		-4.800830
0.621212		0.576970		-4.626948
0.623636		0.576970		-4.460654
0.626061		0.576970		-4.301572
0.628485		0.576970		-4.149347
0.630909		0.576970		-4.003644
0.633333		0.576970		-3.864146
0.635758		0.576970		-3.730552
0.638182		0.576970		-3.602580
0.640606		0.576970		-3.479960
0.643030		0.576970		-3.362438
0.645455		0.576970		-3.249773
0.647879		0.576970		-3.141738
0.650303		0.576970		-3.038115
0.652727		0.576970		-2.938701
0.655152		0.576970		-2.843301
0.657576		0.576970		-2.751730
0.660000		0.576970		-2.663813
0.662424		0.576970		-2.579386
0.664848		0.576970		-2.498289
0.667273		0.576970		-2.420374
0.669697		0.576970		-2.345498
0.672121		0.576970		-2.273527
0.674545		0.576970		-2.204332
0.676970		0.576970		-2.137791
0.679394		0.576970		-2.073788
0.681818		0.576970		-2.012213
0.684242		0.576970		-1.952962
0.686667		0.576970		-1.895933
0.689091		0.576970		-1.841032
0.691515		0.576970		-1.788169
0.693939		0.576970		-1.737258
0.696364		0.576970		-1.688216
0.698788		0.576970		-1.640965
0.701212		0.576970		-1.595430
0.703636		0.576970		-1.551542
0.706061		0.576970		-1.509231
0.708485		0.576970		-1.468434
0.710909		0.576970		-1.429088
0.713333		0.576970		-1.391135
0.715758		0.576970		-1.354520
0.718182		0.576970		-1.319187
0.720606		0.576970		-1.285087
0.723030		0.576970		-1.252171
0.725455		0.576970		-1.220391
0.727879		0.576970		-1.189704
0.730303		0.576970		-1.160067
0.732727		0.576970		-1.131439
0.735152		0.576970		-1.103782
0.737576		0.576970		-1.077057
0.740000		0.576970		-1.051231
0.742424		0.576970		-1.026268
0.744848		0.576970		-1.002137
0.747273		0.576970		-0.978806
0.749697		0.576970		-0.956245
0.752121		0.576970		-0.934427
0.754545		0.576970		-0.913324
0.756970		0.576970		-0.892909
0.759394		0.576970		-0.873158
0.761818		0.576970		-0.854048
0.764242		0.576970		-0.835554
0.766667		0.576970		-0.817656
0.769091		0.576970		-0.800331
0.771515		0.576970		-0.783561
0.773939		0.576970		-0.767326
0.776364		0.576970		-0.751607
0.778788		0.576970		-0.736387
0.781212		0.576970		-0.721648
0.783636		0.576970		-0.707375
0.786061		0.576970		-0.693551
0.788485		0.576970		-0.680163
0.790909		0.576970		-0.667195
0.793333		0.576970		-0.654634
0.795758		0.576970		-0.642467
0.798182		0.576970		-0.630681
0.800606		0.576970		-0.619264
0.803030		0.576970		-0.608204
0.805455		0.576970		-0.597491
0.807879		0.576970		-0.587114
0.810303		0.576970		-0.577062
0.812727		0.576970		-0.567325
0.815152		0.576970		-0.557896
0.817576		0.576970		-0.548763
0.820000		0.576970		-0.539920
0.580000		0.604444		-9.111052
0.582424		0.604444		-8.737685
0.584848		0.604444		-8.382382
0.587273		0.604444		-8.044153
0.589697		0.604444		-7.722069
0.592121		0.604444		-7.415255
0.594545		0.604444		-7.122893
0.596970		0.604444		-6.844210
0.599394		0.604444		-6.578481
0.601818		0.604444		-6.325025
0.604242		0.604444		-6.083198
0.606667		0.604444		-5.852398
0.609091		0.604444		-5.632053
0.611515		0.604444		-5.421627
0.613939		0.604444		-5.220614
0.616364		0.604444		-5.028537
0.618788		0.604444		-4.844946
0.621212		0.604444		-4.669416
0.623636		0.604444		-4.501544
0.626061		0.604444		-4.340954
0.628485		0.604444		-4.187285
0.630909		0.604444		-4.040201
0.633333		0.604444		-3.899380
0.635758		0.604444		-3.764520
0.638182		0.604444		-3.635335
0.640606		0.604444		-3.511554
0.643030		0.604444		-3.392919
0.645455		0.604444		-3.279189
0.647879		0.604444		-3.170132
0.650303		0.604444		-3.065531
0.652727		0.604444		-2.965178
0.655152		0.604444		-2.868878
0.657576		0.604444		-2.776444
0.660000		0.604444		-2.687700
0.662424		0.604444		-2.602479
0.664848		0.604444		-2.520621
0.667273		0.604444		-2.441975
0.669697		0.604444		-2.366398
0.672121		0.604444		-2.293754
0.674545		0.604444		-2.223913
0.676970		0.604444		-2.156752
0.679394		0.604444		-2.092154
0.681818		0.604444		-2.030007
0.684242		0.604444		-1.970206
0.686667		0.604444		-1.912650
0.689091		0.604444		-1.857242
0.691515		0.604444		-1.803892
0.693939		0.604444		-1.752513
0.696364		0.604444		-1.703021
0.698788		0.604444		-1.655337
0.701212		0.604444		-1.609387
0.703636		0.604444		-1.565099
0.706061		0.604444		-1.522404
0.708485		0.604444		-1.481238
0.710909		0.604444		-1.441537
0.713333		0.604444		-1.403243
0.715758		0.604444		-1.366298
0.718182		0.604444		-1.330650
0.720606		0.604444		-1.296246
0.723030		0.604444		-1.263037
0.725455		0.604444		-1.230976
0.727879		0.604444		-1.200018
0.730303		0.604444		-1.170120
0.732727		0.604444		-1.141241
0.735152		0.604444		-1.113342
0.737576		0.604444		-1.086386
0.740000		0.604444		-1.060336
0.742424		0.604444		-1.035158
0.744848		0.604444		-1.010820
0.747273		0.604444		-0.987290
0.749697		0.604444		-0.964537
0.752121		0.604444		-0.942535
0.754545		0.604444		-0.921254
0.756970		0.604444		-0.900668
0.759394		0.604444		-0.880753
0.761818		0.604444		-0.861484
0.764242		0.604444		-0.842839
0.766667		0.604444		-0.824794
0.769091		0.604444		-0.807329
0.771515		0.604444		-0.790424
0.773939		0.604444		-0.774059
0.776364		0.604444		-0.758215
0.778788		0.604444		-0.742874
0.781212		0.604444		-0.728020
0.783636		0.604444		-0.713636
0.786061		0.604444		-0.699707
0.788485		0.604444		-0.686217
0.790909		0.604444		-0.673151
0.793333		0.604444		-0.660496
0.795758		0.604444		-0.648239
0.798182		0.604444		-0.636367
0.800606		0.604444		-0.624868
0.803030		0.604444		-0.613730
0.805455		0.604444		-0.602942
0.807879		0.604444		-0.592493
0.810303		0.604444		-0.582373
0.812727		0.604444		-0.572572
0.815152		0.604444		-0.563080
0.817576		0.604444		-0.553890
0.820000		0.604444		-0.544991
0.580000		0.631919		-9.195220
0.582424		0.631919		-8.818422
0.584848		0.631919		-8.459848
0.587273		0.631919		-8.118500
0.589697		0.631919		-7.793440
0.592121		0.631919		-7.483787
0.594545		0.631919		-7.188714
0.596970		0.631919		-6.907444
0.599394		0.631919		-6.639245
0.601818		0.631919		-6.383429
0.604242		0.631919		-6.139349
0.606667		0.631919		-5.906394
0.609091		0.631919		-5.683991
0.611515		0.631919		-5.471597
0.613939		0.631919		-5.268703
0.616364		0.631919		-5.074827
0.618788		0.631919		-4.889514
0.621212		0.631919		-4.712337
0.623636		0.631919		-4.542890
0.626061		0.631919		-4.380791
0.628485		0.631919		-4.225679
0.630909		0.631919		-4.077211
0.633333		0.631919		-3.935067
0.635758		0.631919		-3.798939
0.638182		0.631919		-3.668539
0.640606		0.631919		-3.543594
0.643030		0.631919		-3.423844
0.645455		0.631919		-3.309045
0.647879		0.631919		-3.198963
0.650303		0.631919		-3.093379
0.652727		0.631919		-2.992085
0.655152		0.631919		-2.894881
0.657576		0.631919		-2.801580
0.660000		0.631919		-2.712005
0.662424		0.631919		-2.625985
0.664848		0.631919		-2.543361
0.667273		0.631919		-2.463981
0.669697		0.631919		-2.387698
0.672121		0.631919		-2.314377
0.674545		0.631919		-2.243885
0.676970		0.631919		-2.176099
0.679394		0.631919		-2.110901
0.681818		0.631919		-2.048178
0.684242		0.631919		-1.987823
0.686667		0.631919		-1.929734
0.689091		0.631919		-1.873815
0.691515		0.631919		-1.819974
0.693939		0.631919		-1.768122
0.696364		0.631919		-1.718176
0.698788		0.631919		-1.670056
0.701212		0.631919		-1.623686
0.703636		0.631919		-1.578994
0.706061		0.631919		-1.535911
0.708485		0.631919		-1.494371
0.710909		0.631919		-1.454311
0.713333		0.631919		-1.415671
0.715758		0.631919		-1.378394
0.718182		0.631919		-1.342426
0.720606		0.631919		-1.307714
0.723030		0.631919		-1.274209
0.725455		0.631919		-1.241863
0.727879		0.631919		-1.210630
0.730303		0.631919		-1.180468
0.732727		0.631919		-1.151336
0.735152		0.631919		-1.123192
0.737576		0.631919		-1.096000
0.740000		0.631919		-1.069724
0.742424		0.631919		-1.044328
0.744848		0.631919		-1.019780
0.747273		0.631919		-0.996047
0.749697		0.631919		-0.973101
0.752121		0.631919		-0.950911
0.754545		0.631919		-0.929450
0.756970		0.631919		-0.908691
0.759394		0.631919		-0.888609
0.761818		0.631919		-0.869180
0.764242		0.631919		-0.850380
0.766667		0.631919		-0.832187
0.769091		0.631919		-0.814580
0.771515		0.631919		-0.797537
0.773939		0.631919		-0.781040
0.776364		0.631919		-0.765069
0.778788		0.631919		-0.749607
0.781212		0.631919		-0.734636
0.783636		0.631919		-0.720140
0.786061		0.631919		-0.706103
0.788485		0.631919		-0.692510
0.790909		0.631919		-0.679345
0.793333		0.631919		-0.666596
0.795758		0.631919		-0.654248
0.798182		0.631919		-0.642289
0.800606		0.631919		-0.630707
0.803030		0.631919		-0.619489
0.805455		0.631919		-0.608626
0.807879		0.631919		-0.598104
0.810303		0.631919		-0.587916
0.812727		0.631919		-0.578049
0.815152		0.631919		-0.568496
0.817576		0.631919		-0.559247
0.820000		0.631919		-0.550292
0.580000		0.659394		-9.279312
0.582424		0.659394		-8.899126
0.584848		0.659394		-8.537320
0.587273		0.659394		-8.192888
0.589697		0.659394		-7.864885
0.592121		0.659394		-7.552422
0.594545		0.659394		-7.254667
0.596970		0.659394		-6.970834
0.599394		0.659394		-6.700187
0.601818		0.659394		-6.442032
0.604242		0.659394		-6.195716
0.606667		0.659394		-5.960624
0.609091		0.659394		-5.736177
0.611515		0.659394		-5.521829
0.613939		0.659394		-5.317066
0.616364		0.659394		-5.121401
0.618788		0.659394		-4.934377
0.621212		0.659394		-4.755561
0.623636		0.659394		-4.584546
0.626061		0.659394		-4.420945
0.628485		0.659394		-4.264395
0.630909		0.659394		-4.114550
0.633333		0.659394		-3.971086
0.635758		0.659394		-3.833694
0.638182		0.659394		-3.702082
0.640606		0.659394		-3.575976
0.643030		0.659394		-3.455112
0.645455		0.659394		-3.339245
0.647879		0.659394		-3.228140
0.650303		0.659394		-3.121574
0.652727		0.659394		-3.019337
0.655152		0.659394		-2.921229
0.657576		0.659394		-2.827061
0.660000		0.659394		-2.736653
0.662424		0.659394		-2.649834
0.664848		0.659394		-2.566443
0.667273		0.659394		-2.486326
0.669697		0.659394		-2.409336
0.672121		0.659394		-2.335335
0.674545		0.659394		-2.264191
0.676970		0.659394		-2.195779
0.679394		0.659394		-2.129978
0.681818		0.659394		-2.066676
0.684242		0.659394		-2.005765
0.686667		0.659394		-1.947142
0.689091		0.659394		-1.890709
0.691515		0.659394		-1.836373
0.693939		0.659394		-1.784046
0.696364		0.659394		-1.733643
0.698788		0.659394		-1.685084
0.701212		0.659394		-1.638292
0.703636		0.659394		-1.593193
0.706061		0.659394		-1.549719
0.708485		0.659394		-1.507803
0.710909		0.659394		-1.467381
0.713333		0.659394		-1.428393
0.715758		0.659394		-1.390781
0.718182		0.659394		-1.354490
0.720606		0.659394		-1.319468
0.723030		0.659394		-1.285664
0.725455		0.659394		-1.253030
0.727879		0.659394		-1.221521
