mcid,tau,x,y,eta,E,px,py,pz
  211,2.97494000e+00,-6.69410000e+00,-4.70074000e+00,1.75000000e+00,2.97945452e+00,-9.73144334e-01,-3.67327196e-01,2.78849947e+00
  211,3.07543000e+00,-5.29797000e+00,6.28758000e+00,-2.50000000e-01,1.01282072e+00,-8.46443286e-01,5.38386093e-01,4.13843436e-04
  211,3.17547000e+00,-4.29780000e+00,-7.06734000e+00,-7.50000000e-01,1.00760174e+00,-9.29683586e-01,-1.96807355e-01,-3.04527228e-01
  211,3.17621000e+00,-8.95372000e-01,8.21689000e+00,-1.75000000e+00,1.29392111e+00,-1.92145542e-01,4.24500618e-01,-1.19901267e+00
  211,3.17405000e+00,5.31771000e+00,6.33102000e+00,-1.00000000e+00,4.80470330e-01,1.89649784e-01,1.67386503e-01,-3.83909697e-01
  211,3.16621000e+00,6.59169000e+00,4.98843000e+00,2.75000000e+00,1.02509289e+01,3.71458348e-01,9.89847375e-02,1.02427669e+01
  211,3.17547000e+00,7.06734000e+00,4.29780000e+00,-2.50000000e-01,4.54086512e-01,2.07872926e-01,1.44209984e-01,3.50295714e-01
  211,3.27626000e+00,7.64086000e+00,3.28623000e+00,-1.25000000e+00,1.69123542e+00,5.32509567e-01,1.21940051e-01,-1.59447857e+00
  211,3.37500000e+00,-8.35975000e+00,-9.99623000e-02,7.50000000e-01,1.77404428e+00,-9.94640037e-01,-4.41159157e-01,1.39421059e+00
  211,3.37459000e+00,-5.70309000e+00,-6.10614000e+00,0.00000000e+00,4.07227904e-01,-5.78767718e-02,-3.78012189e-01,-1.05754600e-02
  211,3.37500000e+00,7.00100000e-01,8.32832000e+00,1.50000000e+00,2.02725935e+00,4.27733629e-01,4.79221257e-01,1.91773094e+00
  211,3.38101000e+00,1.63985000e+00,8.21073000e+00,4.75000000e+00,1.29478397e+01,6.47924056e-02,1.57367981e-01,1.29459694e+01
  211,3.37431000e+00,7.76254000e+00,-3.10396000e+00,1.25000000e+00,2.24793649e+00,1.24338062e+00,-4.05930840e-01,1.82289975e+00
  211,3.42428000e+00,-5.50597000e+00,-6.31707000e+00,-4.00000000e+00,1.97533855e+01,-3.27979637e-01,-2.38541927e-01,-1.97487289e+01
  211,3.47497000e+00,-4.50046000e+00,-7.09739000e+00,2.50000000e-01,8.64788949e-01,-7.49355210e-01,-3.81524643e-01,-1.45896897e-01
  211,3.47599000e+00,3.89247000e+00,7.45054000e+00,2.50000000e-01,1.95180357e-01,1.28629816e-01,4.47924619e-02,7.97456984e-03
  211,3.52500000e+00,-8.32960000e+00,1.30006000e+00,5.00000000e-01,1.74396992e+00,-1.06699111e+00,9.84484228e-01,9.56175786e-01
  211,3.52499000e+00,-2.30019000e+00,8.11019000e+00,1.75000000e+00,4.78715181e+00,2.91331858e-01,6.23624172e-01,4.73535255e+00
  211,3.57528000e+00,8.23768000e+00,-1.89912000e+00,3.25000000e+00,1.17881937e+01,5.73266337e-01,-6.34605845e-01,1.17563034e+01
  211,3.62782000e+00,-5.03008000e+00,6.82253000e+00,2.25000000e+00,6.16046715e+00,-1.43601135e-01,9.20230275e-01,6.08805640e+00
  211,3.62500000e+00,-9.99314000e-02,8.47354000e+00,1.50000000e+00,1.47659540e+00,-1.96402599e-01,3.46655049e-01,1.41495957e+00
  211,3.67500000e+00,-8.48931000e+00,3.00058000e-01,4.75000000e+00,1.88315334e+01,-5.03476174e-01,1.78945682e-01,1.88234326e+01
  211,3.72874000e+00,-6.21930000e+00,5.82040000e+00,0.00000000e+00,6.90323949e-01,-5.04000295e-01,3.11478416e-01,-3.25625899e-01
  211,3.72174000e+00,-2.34308000e+00,8.18546000e+00,3.25000000e+00,1.56543140e+01,-9.66425717e-02,9.80040708e-01,1.56226836e+01
  211,3.72497000e+00,6.50254000e+00,5.50047000e+00,-2.00000000e+00,1.57396448e+00,4.53837795e-01,2.24413017e-02,-1.50047063e+00
  211,3.82500000e+00,7.00067000e-01,-8.52692000e+00,2.75000000e+00,1.83279743e+01,2.09036892e-01,-9.52262997e-01,1.83014930e+01
  211,3.82629000e+00,6.25012000e+00,5.85300000e+00,-7.50000000e-01,3.98146421e-01,2.94380774e-01,-8.34142188e-02,-2.13126289e-01
  211,3.87483000e+00,-7.74793000e+00,-3.70106000e+00,-4.50000000e+00,4.65717964e+01,-6.35182431e-01,-6.87051964e-01,-4.65621873e+01
  211,3.87500000e+00,8.56414000e+00,5.00029000e-01,4.00000000e+00,9.76422977e+00,4.34529639e-01,-1.78285385e-01,9.75192819e+00
  211,3.92086000e+00,5.98311000e+00,6.18369000e+00,-2.25000000e+00,3.43704224e+00,5.30240812e-01,5.80709639e-01,-3.34296284e+00
  211,3.97317000e+00,-7.57120000e+00,4.14464000e+00,3.75000000e+00,2.84455261e+01,-1.20551737e+00,6.21014540e-02,2.84195586e+01
  211,3.95904000e+00,-5.41594000e-01,8.59634000e+00,4.25000000e+00,1.18482237e+01,3.33000410e-01,3.95984506e-01,1.18360985e+01
  211,4.02500000e+00,5.00012000e-01,-8.63189000e+00,4.00000000e+00,8.73549271e+00,2.57259939e-01,-3.67597673e-01,8.72284648e+00
  211,4.02500000e+00,8.57574000e+00,-1.10006000e+00,1.00000000e+00,1.41605330e+00,7.38883767e-01,1.03082661e-01,1.19547151e+00
  211,4.07623000e+00,-7.04683000e+00,-5.06463000e+00,-3.00000000e+00,1.03951430e+00,-1.60334998e-01,-8.97814872e-02,-1.01357893e+00
  211,4.07705000e+00,-6.23282000e+00,6.03379000e+00,-3.75000000e+00,3.36195068e+01,-1.01302802e+00,3.93550677e-01,-3.36016439e+01
  211,4.07413000e+00,-5.71459000e+00,-6.52497000e+00,-4.75000000e+00,1.24897747e+01,-1.33550326e-01,-3.11794321e-01,-1.24843872e+01
  211,4.07656000e+00,8.03374000e+00,3.27952000e+00,-2.50000000e-01,4.11927193e-01,2.44518802e-01,2.91837093e-01,7.24286314e-02
  211,4.12498000e+00,-4.10027000e+00,-7.67267000e+00,-5.00000000e-01,4.39680278e-01,-1.66265110e-01,-3.24329617e-01,-2.02497309e-01
  211,4.12497000e+00,5.30036000e+00,-6.89772000e+00,-2.50000000e+00,1.78731232e+01,2.21946029e+00,-1.76649320e+00,-1.76460357e+01
  211,4.17500000e+00,-8.71634000e+00,-3.00088000e-01,2.00000000e+00,1.81806469e+00,-8.19843549e-01,-2.20918308e-01,1.60154028e+00
  211,4.17314000e+00,-6.16445000e+00,-6.16445000e+00,-2.50000000e-01,1.20225966e+00,-6.81722115e-01,-6.97951162e-01,-6.88525716e-01
  211,4.17498000e+00,4.10026000e+00,7.69847000e+00,1.50000000e+00,1.95038033e+00,9.50621487e-02,7.67809822e-01,1.78491866e+00
  211,4.22601000e+00,-4.87980000e+00,7.25470000e+00,3.25000000e+00,4.42804527e+00,-5.60073130e-02,1.37049908e-01,4.42336811e+00
  211,4.23507000e+00,8.20772000e+00,3.01991000e+00,2.25000000e+00,4.44101667e+00,9.49810731e-01,6.73694374e-01,4.28335676e+00
  211,4.32623000e+00,-4.66916000e+00,7.44496000e+00,-3.00000000e+00,2.23000264e+00,-5.52800317e-02,3.09103491e-01,-2.20336831e+00
  211,4.32499000e+00,-3.50022000e+00,8.06358000e+00,2.75000000e+00,1.17973709e+01,-1.08117319e+00,9.39583750e-01,1.17092585e+01
  211,4.37176000e+00,-8.78989000e+00,-5.10013000e-01,-1.50000000e+00,3.80130816e+00,-6.14851252e-01,-2.86284223e-01,-3.73770838e+00
  211,4.37735000e+00,-3.64835000e+00,8.02314000e+00,-1.00000000e+00,4.73460102e+00,-7.31839544e-01,3.17446119e+00,-3.43280833e+00
  211,4.37176000e+00,-5.10012000e-01,-8.78989000e+00,2.25000000e+00,3.66990495e+00,-5.54762929e-02,-1.15415831e+00,3.48045454e+00
  211,4.42498000e+00,-4.30026000e+00,-7.71550000e+00,5.00000000e-01,4.76865351e-01,3.72741939e-02,-4.00788680e-01,-2.14242470e-01
  211,4.47500000e+00,-8.70062000e+00,-1.70005000e+00,3.00000000e+00,1.18230782e+01,-1.22582511e+00,7.82067698e-02,1.17582705e+01
  211,4.47562000e+00,-3.69669000e+00,8.04905000e+00,4.75000000e+00,5.32027817e+01,-3.53162766e-01,9.78492940e-01,5.31924288e+01
  211,4.52443000e+00,-8.78221000e+00,-1.30244000e+00,4.50000000e+00,4.27238541e+01,-6.47378719e-01,7.62656291e-02,4.27186520e+01
  211,4.52572000e+00,-7.26799000e+00,5.09483000e+00,-3.75000000e+00,5.40134096e+00,-2.03550416e-01,-3.97640359e-03,-5.39569808e+00
  211,4.52499000e+00,3.10015000e+00,-8.31855000e+00,3.00000000e+00,8.96854973e+00,1.96741069e-01,-7.80661686e-01,8.93125198e+00
  211,4.52593000e+00,4.49203000e+00,7.65609000e+00,-4.25000000e+00,6.06867142e+01,5.98939540e-01,9.46367530e-01,-6.06762204e+01
  211,4.52359000e+00,7.96381000e+00,-3.92407000e+00,3.50000000e+00,5.65348816e+00,4.77701371e-01,7.29807157e-02,5.63106764e+00
  211,4.57500000e+00,-8.88766000e+00,5.00048000e-01,4.00000000e+00,6.95986652e+00,-2.29207795e-01,-4.15866658e-02,6.95456678e+00
  211,4.57581000e+00,-5.88196000e+00,-6.67341000e+00,2.50000000e-01,1.08773804e+00,-5.06892273e-01,-9.45408860e-01,1.13827142e-01
  211,4.56414000e+00,1.34810000e+00,-8.79393000e+00,-2.50000000e+00,2.20301604e+00,1.86516091e-01,-2.50022301e-01,-2.17635031e+00
  211,4.57500000e+00,8.88766000e+00,5.00048000e-01,3.25000000e+00,1.93723297e+01,9.89103133e-01,-6.55754566e-01,1.93354431e+01
  211,4.62580000e+00,-6.87207000e+00,5.68517000e+00,3.75000000e+00,9.17086029e+01,-3.56628773e+00,2.13131575e+00,9.16143386e+01
  211,4.62461000e+00,6.30360000e+00,6.30360000e+00,-1.00000000e+00,5.65789044e-01,3.08020502e-01,2.03631768e-01,-4.05333102e-01
  211,4.67500000e+00,-9.00069000e-01,8.89877000e+00,-4.75000000e+00,4.50504112e+01,2.86116131e-01,3.86462758e-01,-4.50476305e+01
  211,4.67500000e+00,1.09995000e+00,-8.87577000e+00,3.00000000e+00,2.41281662e+01,2.19725413e-01,-1.36128982e+00,2.40883274e+01
  211,4.67456000e+00,7.94712000e+00,-4.10255000e+00,-3.75000000e+00,7.75168657e+00,3.95636207e-01,-7.88495948e-03,-7.74032144e+00
  211,4.72500000e+00,-8.84447000e+00,1.50010000e+00,-2.50000000e-01,1.97580075e+00,-1.80194089e+00,-4.57702473e-01,-6.54084476e-01
  211,4.72548000e+00,-7.07913000e+00,5.49732000e+00,-1.25000000e+00,1.12171781e+00,-1.40537132e-01,8.44016613e-01,-7.11797992e-01
  211,4.72500000e+00,-3.00056000e-01,-8.96456000e+00,5.00000000e-01,6.77890837e-01,7.46599222e-02,-6.41599905e-01,1.51101367e-01
  211,4.82325000e+00,-6.16202000e+00,-6.56434000e+00,-2.50000000e+00,7.09735632e+00,-7.91680404e-01,-9.16721565e-01,-6.99184184e+00
  211,4.82821000e+00,2.64853000e+00,8.61650000e+00,1.00000000e+00,2.09698844e+00,8.30986373e-02,8.45536316e-01,1.91207829e+00
  211,4.82171000e+00,7.98442000e+00,4.16908000e+00,4.00000000e+00,5.17765617e+01,1.05792420e+00,5.97600696e-01,5.17621159e+01
  211,4.82500000e+00,8.92019000e+00,1.30007000e+00,-2.50000000e+00,1.88179934e+00,1.34804007e-01,7.76451175e-02,-1.87015730e+00
  211,4.87499000e+00,-8.68423000e+00,2.50014000e+00,2.25000000e+00,3.17050028e+00,-1.11383100e+00,1.96519836e-01,2.95860654e+00
  211,4.87401000e+00,-7.14125000e+00,5.52323000e+00,-4.50000000e+00,1.13727455e+01,-1.30438084e-01,1.16918379e-01,-1.13705402e+01
  211,4.87582000e+00,-6.67222000e+00,-6.07841000e+00,-1.25000000e+00,2.05917668e+00,-6.73355362e-01,-8.71040551e-01,-1.73453432e+00
  211,4.87576000e+00,-6.28193000e+00,-6.47971000e+00,-1.75000000e+00,1.51442635e+00,-1.98304822e-01,-3.04993536e-01,-1.46344175e+00
  211,4.87576000e+00,6.28193000e+00,6.47971000e+00,-7.50000000e-01,4.77990329e-01,3.97997490e-01,2.24031597e-01,-2.00702668e-02
  211,4.92334000e+00,-8.98500000e+00,1.10689000e+00,3.00000000e+00,3.05576382e+01,-2.31251390e+00,6.74255565e-01,3.04622306e+01
  211,4.92500000e+00,-8.70698000e+00,2.50012000e+00,2.50000000e+00,2.32610369e+00,-1.62231548e-01,1.91363666e-01,2.30831965e+00
  211,4.92499000e+00,3.10012000e+00,8.50606000e+00,0.00000000e+00,3.29984933e-01,1.98841151e-01,2.12169520e-01,6.96889661e-02
  211,4.97500000e+00,-9.05320000e+00,-7.00031000e-01,-2.00000000e+00,1.92031038e+00,-3.36907030e-01,-4.83767613e-01,-1.82224442e+00
  211,4.97498000e+00,-7.87780000e+00,-4.50023000e+00,1.75000000e+00,1.05560660e+00,-3.21791362e-01,6.34784954e-02,9.93602646e-01
  211,4.97499000e+00,2.10020000e+00,8.84061000e+00,-3.50000000e+00,2.35086632e+01,3.57235890e-01,5.35426849e-01,-2.34994365e+01
  211,4.97499000e+00,4.10020000e+00,-8.09481000e+00,-5.00000000e-01,1.06631041e+00,8.20732773e-01,-1.19887381e-01,-6.55410394e-01
  211,4.97500000e+00,8.95699000e+00,-1.50009000e+00,-4.25000000e+00,2.45584087e+01,4.58191845e-01,-7.37539980e-01,-2.45426583e+01
  211,5.02649000e+00,-4.26281000e+00,-8.03459000e+00,-1.50000000e+00,2.37017965e+00,-1.08572992e+00,-6.13250433e-01,-2.01081722e+00
  211,5.02195000e+00,-3.96530000e+00,8.18382000e+00,4.00000000e+00,2.51497192e+01,-1.83157110e-01,5.17349795e-01,2.51433442e+01
  211,5.02500000e+00,2.50010000e+00,-8.75109000e+00,2.50000000e+00,5.06071329e+00,2.09659898e-01,-7.27117298e-01,5.00186795e+00
  211,5.02195000e+00,3.96530000e+00,-8.18382000e+00,-3.00000000e+00,2.92650175e+00,1.31438816e-01,-1.10557042e-01,-2.91812150e+00
  211,5.07502000e+00,-2.90012000e+00,-8.64730000e+00,3.25000000e+00,3.69527931e+01,-9.07094991e-01,-1.84186478e+00,3.68954493e+01
  211,5.07500000e+00,-3.00019000e-01,-9.12046000e+00,-1.25000000e+00,2.32644033e+00,-3.34421897e-01,-4.67325464e-01,-2.25002536e+00
  211,5.12733000e+00,-7.62402000e+00,-5.03543000e+00,-4.25000000e+00,7.13950300e+00,-1.87576072e-01,2.92840868e-02,-7.13561332e+00
  211,5.12498000e+00,-7.71027000e+00,4.90022000e+00,3.75000000e+00,1.82839165e+01,-3.44907243e-01,4.54905639e-01,1.82744681e+01
  211,5.12703000e+00,-7.02952000e+00,-5.83492000e+00,1.00000000e+00,7.13220298e-01,-4.99888764e-01,-5.70503943e-02,4.85859930e-01
  211,5.12418000e+00,7.12871000e+00,-5.71049000e+00,1.00000000e+00,2.88121045e-01,1.48441232e-01,-1.18777457e-01,1.65502474e-01
  211,5.12294000e+00,8.98179000e+00,-1.71148000e+00,4.25000000e+00,1.12752924e+01,6.15290610e-01,-7.38303527e-02,1.12573847e+01
  211,5.17755000e+00,-7.22308000e+00,5.62911000e+00,3.25000000e+00,1.24184980e+01,-9.69492055e-01,4.50423801e-01,1.23716131e+01
  211,5.17499000e+00,-2.10018000e+00,-8.92956000e+00,5.00000000e-01,5.18228233e-01,-1.15927038e-01,-4.82181483e-01,-5.60596005e-02
  211,5.17500000e+00,-1.10002000e+00,9.09948000e+00,-3.00000000e+00,1.07019606e+01,-5.39952228e-02,4.89945067e-01,-1.06896917e+01
  211,5.17500000e+00,-7.00013000e-01,-9.14121000e+00,2.50000000e-01,1.07241642e+00,1.90381712e-01,-9.67139515e-01,3.98739382e-01
  211,5.22499000e+00,-8.95066000e+00,2.10017000e+00,-2.00000000e+00,5.53633213e+00,-1.58437378e+00,-9.89715855e-01,-5.20977116e+00
  211,5.22571000e+00,-6.68225000e+00,6.28676000e+00,3.50000000e+00,7.51551390e+00,-2.93026288e-01,5.19835204e-01,7.49048574e+00
  211,5.22370000e+00,-5.74495000e+00,-7.15624000e+00,-5.00000000e-01,2.41789684e-01,-1.33536671e-02,-1.77902575e-01,8.45861642e-02
  211,5.22203000e+00,1.91682000e+00,-8.98600000e+00,-3.50000000e+00,3.72797108e+00,3.29363502e-01,-1.44617301e-01,-3.70795007e+00
  211,5.22321000e+00,2.71472000e+00,8.77512000e+00,-3.00000000e+00,3.56955338e+00,1.35571481e-01,3.18302532e-01,-3.55000507e+00
  211,5.22220000e+00,5.17135000e+00,7.58083000e+00,-2.00000000e+00,6.79059923e-01,4.79068918e-02,1.12466317e-01,-6.53221882e-01
  211,5.27498000e+00,-7.90849000e+00,-4.70020000e+00,4.25000000e+00,1.86731377e+01,-1.45203613e-01,-3.89734584e-02,1.86720101e+01
  211,5.26804000e+00,9.19258000e+00,5.14271000e-01,1.25000000e+00,5.46780348e-01,1.35706374e-01,-2.24256904e-02,5.10460389e-01
  211,5.32648000e+00,-5.44994000e+00,-7.43719000e+00,7.50000000e-01,9.93442059e-01,-6.84112512e-01,-4.94832885e-01,5.04557032e-01
  211,5.37499000e+00,-8.84638000e+00,2.70014000e+00,-5.00000000e-01,4.91125196e-01,-1.28241249e-01,2.55643937e-01,-3.74064865e-01
  211,5.37808000e+00,-4.23193000e+00,8.21703000e+00,-5.00000000e+00,3.18117046e+01,5.22784225e-02,4.83787182e-01,-3.18076771e+01
  211,5.37493000e+00,7.10873000e+00,-5.90054000e+00,-1.00000000e+00,4.19169515e-01,2.54917851e-02,-2.51586724e-01,-3.03772250e-01
  211,5.42180000e+00,-8.78541000e+00,2.95462000e+00,-3.75000000e+00,3.93573418e+01,-1.51253984e+00,5.64949239e-01,-3.93239615e+01
  211,5.42632000e+00,6.64631000e+00,-6.44756000e+00,1.50000000e+00,3.75261450e+00,1.48160145e+00,-1.65246311e+00,3.02272384e+00
  211,5.42500000e+00,9.24823000e+00,7.00015000e-01,5.00000000e-01,8.39881003e-01,6.61215690e-01,2.91800860e-01,4.04433332e-01
  211,5.47500000e+00,-1.10007000e+00,9.22777000e+00,-1.00000000e+00,2.87456006e-01,4.04468768e-02,2.37662677e-01,-7.09342996e-02
  211,5.47316000e+00,4.75330000e+00,-7.97295000e+00,3.50000000e+00,1.76530228e+01,9.20735864e-01,-8.10431257e-01,1.76098029e+01
  211,5.47316000e+00,7.97295000e+00,-4.75330000e+00,3.25000000e+00,1.56621780e+01,7.67105068e-01,-1.07173133e+00,1.56060019e+01
  211,5.52499000e+00,-8.84945000e+00,2.90020000e+00,4.50000000e+00,3.35147095e+01,-7.70750939e-01,5.86342695e-01,3.35004254e+01
  211,5.52341000e+00,-3.12043000e+00,-8.77115000e+00,-4.50000000e+00,4.57739906e+01,2.00310466e-01,-4.12412810e-01,-4.57714800e+01
  211,5.52500000e+00,-9.00031000e-01,-9.27328000e+00,3.00000000e+00,1.21196175e+01,-4.69117189e-01,-8.75413848e-01,1.20780467e+01
  211,5.52499000e+00,4.90018000e+00,7.90792000e+00,2.50000000e+00,2.94138932e+00,2.17205013e-01,3.51374864e-01,2.90889133e+00
  211,5.52499000e+00,8.70322000e+00,-3.30009000e+00,-5.00000000e+00,2.07345142e+01,2.42448448e-01,-1.45422975e-01,-2.07321173e+01
  211,5.57565000e+00,-6.68846000e+00,-6.49084000e+00,-5.00000000e-01,6.96902037e-01,-1.97992126e-01,-4.87187000e-01,-4.35477459e-01
  211,5.62605000e+00,-7.84774000e+00,-5.07223000e+00,-2.25000000e+00,5.16822243e+00,-7.57603238e-01,-1.29377506e-01,-5.10884960e+00
  211,5.62499000e+00,-4.30014000e+00,-8.29549000e+00,4.50000000e+00,4.92448082e+01,-5.68159526e-01,-6.27039061e-01,4.92373386e+01
  211,5.62499000e+00,4.30014000e+00,8.29549000e+00,2.00000000e+00,3.19673157e+00,5.00698641e-01,6.69146301e-01,3.08239474e+00
  211,5.62500000e+00,9.26422000e+00,1.29999000e+00,2.25000000e+00,1.42564476e+00,2.65543682e-01,-2.95774241e-01,1.36197921e+00
  211,5.67500000e+00,-9.28519000e+00,1.29999000e+00,-2.00000000e+00,9.16782188e+00,-1.87115318e+00,-1.42107339e-01,-8.97262949e+00
  211,5.67390000e+00,5.53381000e+00,-7.55209000e+00,-2.00000000e+00,1.69405544e+00,-1.05953831e-01,-4.59808419e-01,-1.62101638e+00
  211,5.67506000e+00,8.84587000e+00,-3.09993000e+00,-1.50000000e+00,1.35664415e+00,4.61565706e-01,-2.72138773e-01,-1.23850766e+00
  211,5.67500000e+00,9.13719000e+00,2.10005000e+00,2.50000000e+00,4.02831936e+00,6.82428758e-01,5.02845832e-01,3.93564669e+00
  211,5.72313000e+00,3.33750000e+00,8.77563000e+00,-1.00000000e+00,2.40444303e+00,9.09254646e-01,7.53887625e-01,-2.08968320e+00
  211,5.72333000e+00,4.95172000e+00,-7.97070000e+00,4.25000000e+00,5.24571915e+01,8.16400668e-01,-6.00039275e-01,5.24472210e+01
  211,5.72499000e+00,8.12186000e+00,-4.70015000e+00,4.25000000e+00,8.76743507e+00,3.57152933e-01,-3.69667611e-01,8.75124103e+00
  211,5.72040000e+00,8.58949000e+00,-3.77536000e+00,-2.00000000e+00,7.97722864e+00,1.49921233e+00,-2.42341657e-01,-7.83009102e+00
  211,5.72499000e+00,8.53563000e+00,3.90012000e+00,-2.75000000e+00,7.91368914e+00,4.89686247e-01,9.05353522e-02,-7.89677194e+00
  211,5.77500000e+00,-9.26131000e+00,-1.70011000e+00,-2.75000000e+00,2.02459955e+00,-1.93825934e-01,1.08548067e-01,-2.00752899e+00
  211,5.77788000e+00,-7.81840000e+00,5.22687000e+00,2.25000000e+00,1.46178007e+00,-3.15049981e-02,2.78219852e-01,1.42790841e+00
  211,5.77414000e+00,6.12362000e+00,7.13480000e+00,-3.75000000e+00,3.22059975e+01,1.59899425e+00,1.01431664e+00,-3.21499806e+01
  211,5.77534000e+00,7.47880000e+00,5.69825000e+00,-4.00000000e+00,1.37311134e+01,3.76848271e-01,1.18051961e-01,-1.37247239e+01
  211,5.77610000e+00,8.04428000e+00,4.87167000e+00,-5.00000000e-01,8.54304254e-01,2.38117471e-01,5.99221071e-01,-5.42761639e-01
  211,5.82485000e+00,-8.75331000e+00,3.50077000e+00,-1.25000000e+00,3.48788333e+00,-1.31777142e+00,8.63388166e-01,-3.10867975e+00
  211,5.82912000e+00,5.81779000e+00,7.41412000e+00,-2.00000000e+00,9.37500238e-01,3.03571455e-01,-3.18367371e-02,-8.75361479e-01
  211,5.82500000e+00,9.23969000e+00,1.90006000e+00,-3.25000000e+00,2.52932835e+00,1.16040812e-01,-1.10862725e-01,-2.52037034e+00
  211,5.87500000e+00,-8.07203000e+00,-4.90010000e+00,-3.75000000e+00,2.04776077e+01,-5.65203158e-01,6.32752475e-02,-2.04692328e+01
  211,5.87500000e+00,8.07203000e+00,-4.90010000e+00,-5.00000000e-01,1.32339096e+00,7.88285008e-01,-8.83735232e-02,-1.05008600e+00
  211,5.92631000e+00,-8.63456000e+00,-3.87420000e+00,0.00000000e+00,1.74941278e+00,-1.66815983e+00,-4.06161372e-01,-3.05353912e-01
  211,5.92499000e+00,-8.09491000e+00,4.90014000e+00,-1.50000000e+00,2.72666502e+00,-1.22888485e+00,7.85749300e-01,-2.29949171e+00
  211,5.92372000e+00,-5.94808000e+00,-7.35865000e+00,-2.25000000e+00,6.18918610e+00,-8.49467657e-01,-9.68449397e-01,-6.05202915e+00
  211,5.92500000e+00,-7.00016000e-01,-9.45247000e+00,4.25000000e+00,1.43282080e+01,-8.88642083e-02,-4.00316029e-01,1.43216585e+01
  211,5.92689000e+00,2.87564000e+00,9.02301000e+00,-3.75000000e+00,2.36199207e+01,4.35375208e-01,7.64655053e-01,-2.36031125e+01
  211,5.92499000e+00,4.10011000e+00,8.52846000e+00,7.50000000e-01,2.02753711e+00,1.87355408e-02,1.45253736e+00,1.40755499e+00
