mcid,tau,x,y,eta,E,px,py,pz
  211,3.82668000e+00,7.43357000e+00,4.25572000e+00,4.25000000e+00,4.47374229e+01,1.95378718e-01,3.67610985e-01,4.47352662e+01
  211,3.87499000e+00,-3.30028000e+00,7.92798000e+00,3.75000000e+00,1.32752962e+01,6.03001906e-02,8.64540619e-01,1.32462426e+01
  211,3.87500000e+00,8.57647000e+00,-3.00086000e-01,3.75000000e+00,8.83138180e+00,3.00816720e-01,8.98673723e-02,8.82469601e+00
  211,3.97500000e+00,8.62953000e+00,-9.99466000e-02,4.00000000e+00,2.13486347e+01,6.25482412e-01,4.51439918e-01,2.13342381e+01
  211,4.02353000e+00,-6.96033000e+00,-5.14447000e+00,4.75000000e+00,2.99349575e+01,-3.96346660e-01,-4.65538457e-01,2.99283881e+01
  211,4.02499000e+00,8.28482000e+00,2.50022000e+00,5.00000000e+00,3.65055351e+01,1.31379551e-01,3.23691537e-02,3.65050172e+01
  211,4.07499000e+00,-8.30877000e+00,-2.50021000e+00,-7.50000000e-01,6.89132214e-01,-4.27305830e-01,-1.98746757e-01,-4.83045451e-01
  211,4.07623000e+00,-7.04683000e+00,-5.06463000e+00,0.00000000e+00,3.15339804e-01,-2.51878282e-01,-1.01715849e-02,1.28114335e-01
  211,4.06926000e+00,7.99041000e+00,3.37519000e+00,3.50000000e+00,1.28261185e+01,1.09977798e+00,2.50185361e-01,1.27756697e+01
  211,4.17500000e+00,1.70019000e+00,-8.56358000e+00,5.00000000e-01,1.25860703e+00,5.55795558e-02,-1.06038954e+00,6.61133099e-01
  211,4.22601000e+00,-7.25470000e+00,4.87980000e+00,-2.25000000e+00,4.50102329e+00,-5.25652227e-01,-1.59851887e-01,-4.46518421e+00
  211,4.22601000e+00,-4.87980000e+00,-7.25470000e+00,-3.75000000e+00,7.94379234e+00,-1.63687652e-01,-2.54069953e-01,-7.93681369e+00
  211,4.27560000e+00,6.29317000e+00,-6.09546000e+00,4.50000000e+00,5.36300316e+01,9.13471296e-01,-4.91385032e-01,5.36198170e+01
  211,4.32545000e+00,-6.68732000e+00,5.69755000e+00,2.50000000e-01,1.19834363e+00,-9.82025946e-01,5.70366232e-01,3.56167308e-01
  211,4.32500000e+00,8.66344000e+00,-1.49998000e+00,5.00000000e-01,3.27127367e-01,2.54639488e-01,-2.22837452e-02,-1.48978878e-01
  211,4.32500000e+00,8.78175000e+00,3.00076000e-01,4.75000000e+00,5.34769745e+01,5.93110564e-01,-1.12269322e-01,5.34733836e+01
  211,4.32500000e+00,8.77045000e+00,5.00020000e-01,-3.50000000e+00,8.22685528e+00,3.87050313e-01,-1.75699033e-01,-8.21468125e+00
  211,4.37496000e+00,-8.56399000e+00,-2.10026000e+00,2.50000000e+00,2.72654080e+00,-6.61255346e-01,1.04527080e-01,2.63938635e+00
  211,4.37500000e+00,-1.09998000e+00,-8.73843000e+00,3.50000000e+00,2.67052422e+01,-1.96026187e-01,-8.66182662e-01,2.66901056e+01
  211,4.38356000e+00,-2.90351000e-01,8.80824000e+00,0.00000000e+00,8.80375206e-01,-3.31772892e-01,7.11639895e-01,3.72929192e-01
  211,4.37500000e+00,7.00057000e-01,-8.77739000e+00,-2.50000000e+00,1.00516214e+01,-1.75380216e-01,-1.96835155e+00,-9.85446352e+00
  211,4.42498000e+00,4.30026000e+00,-7.71550000e+00,3.25000000e+00,7.00372267e+00,4.37724389e-02,-4.16863536e-01,6.98977548e+00
  211,4.47379000e+00,-7.35395000e+00,4.92929000e+00,-3.75000000e+00,2.84707069e+01,-2.95375906e-01,5.21799891e-01,-2.84640496e+01
  211,4.47493000e+00,-1.10023000e+00,8.78201000e+00,3.75000000e+00,2.76893520e+00,1.55270990e-02,3.21320771e-01,2.74664066e+00
  211,4.47500000e+00,1.00005000e-01,-8.85868000e+00,3.50000000e+00,1.34264002e+01,1.41920216e-01,-6.55491030e-01,1.34089126e+01
  211,4.47500000e+00,5.00070000e-01,8.84043000e+00,1.50000000e+00,3.30187082e+00,3.15706560e-02,9.65969427e-01,3.15416819e+00
  211,4.50495000e+00,2.19199000e+00,8.59785000e+00,-4.75000000e+00,2.51984138e+01,-1.36796728e-01,5.54334405e-01,-2.51915576e+01
  211,4.57499000e+00,-8.26573000e+00,-3.30018000e+00,-3.25000000e+00,1.23868732e+01,-4.22763267e-01,-1.65435612e-01,-1.23777646e+01
  211,4.57500000e+00,1.70000000e+00,8.74454000e+00,5.00000000e-01,2.46897030e+00,5.11491340e-01,2.13638914e+00,1.11828075e+00
  211,4.57330000e+00,3.52851000e+00,8.17085000e+00,-2.50000000e+00,2.01616192e+00,1.31860841e-01,3.83311698e-01,-1.97005416e+00
  211,4.57601000e+00,6.85825000e+00,-5.66881000e+00,-4.75000000e+00,3.95773582e+01,5.76930739e-01,-3.99594943e-01,-3.95708901e+01
  211,4.56414000e+00,8.79393000e+00,1.34810000e+00,2.75000000e+00,1.07631502e+01,7.48467753e-01,1.76106976e-01,1.07347427e+01
  211,4.62499000e+00,3.70020000e+00,8.12043000e+00,-2.25000000e+00,1.18884506e+01,5.34615925e-01,1.93902987e+00,-1.17162341e+01
  211,4.67587000e+00,7.06476000e+00,-5.48188000e+00,-3.75000000e+00,6.11816168e+00,4.49528922e-01,-4.39571356e-02,-6.09986993e+00
  211,4.67499000e+00,8.14396000e+00,3.70018000e+00,-4.00000000e+00,4.72111244e+01,1.55064406e+00,8.19575621e-01,-4.71783266e+01
  211,4.72369000e+00,-4.12261000e+00,7.96098000e+00,5.00000000e-01,1.82680559e+00,-1.12896017e+00,1.11662569e+00,8.92375940e-01
  211,4.72500000e+00,1.00002000e-01,8.96957000e+00,-7.50000000e-01,8.09479713e-01,3.20328069e-01,5.87399536e-01,-4.33738816e-01
  211,4.72483000e+00,1.90091000e+00,8.77418000e+00,2.00000000e+00,1.77963436e+00,-1.88704294e-01,4.75226708e-01,1.69887276e+00
  211,4.77572000e+00,-4.69524000e+00,7.66121000e+00,3.00000000e+00,1.49080868e+01,-5.70538608e-01,8.78915907e-01,1.48705601e+01
  211,4.77499000e+00,8.50857000e+00,-2.90014000e+00,-3.75000000e+00,1.58525505e+01,2.36116396e-01,-8.68770256e-01,-1.58263505e+01
  211,4.82499000e+00,-8.12230000e+00,-3.90019000e+00,3.00000000e+00,8.70901883e-01,-1.31536810e-01,-1.05631355e-01,8.42929671e-01
  211,4.82498000e+00,-4.30022000e+00,-7.91602000e+00,2.75000000e+00,6.73877382e+00,-3.04226314e-01,-7.92242037e-01,6.68366590e+00
  211,4.82311000e+00,4.55154000e+00,-7.77241000e+00,3.00000000e+00,7.59190416e+00,5.98385626e-01,-6.71705494e-01,7.53712644e+00
  211,4.87500000e+00,-8.96503000e+00,1.09994000e+00,-3.00000000e+00,1.90197134e+00,-1.82438302e-01,2.18013923e-01,-1.87542031e+00
  211,4.87729000e+00,-4.83757000e+00,7.62462000e+00,-5.00000000e-01,5.09208560e-01,-4.68734802e-01,1.04082921e-01,-9.62704643e-02
  211,4.87488000e+00,-4.30074000e+00,7.93997000e+00,-1.75000000e+00,5.53685188e-01,-2.14377974e-01,2.62593480e-02,-4.90346873e-01
  211,4.92579000e+00,-4.49448000e+00,-7.85658000e+00,1.50000000e+00,2.25702524e+00,-6.67123179e-01,-9.66192652e-01,1.92252465e+00
  211,4.92500000e+00,-1.30005000e+00,-8.96355000e+00,-3.25000000e+00,7.93740320e+00,-1.79554644e-01,-7.08444173e-01,-7.90245274e+00
  211,4.92500000e+00,-5.00057000e-01,-9.04498000e+00,-7.50000000e-01,4.25204098e-01,2.62495231e-02,-3.87558616e-01,-1.02117672e-01
  211,4.92578000e+00,5.88441000e+00,-6.87351000e+00,-1.50000000e+00,1.39819729e+00,1.89466648e-01,-4.94073249e-01,-1.28665061e+00
  211,4.92567000e+00,6.09362000e+00,-6.68628000e+00,-7.50000000e-01,9.61453378e-01,4.77067374e-01,-5.23109524e-01,-6.35354986e-01
  211,4.97745000e+00,-8.22129000e+00,-3.84341000e+00,-3.00000000e+00,5.96584368e+00,-3.30362128e-01,1.16889524e-01,-5.95390696e+00
  211,4.97839000e+00,-7.41758000e+00,-5.22451000e+00,2.50000000e-01,3.84270638e-01,-2.57329427e-01,-8.22745763e-02,2.34939565e-01
  211,4.97500000e+00,-2.50011000e+00,-8.72926000e+00,1.75000000e+00,4.60082960e+00,2.55342928e-01,-1.03908313e+00,4.47250027e+00
  211,4.97500000e+00,9.03406000e+00,9.00088000e-01,-2.50000000e+00,2.95779109e+00,2.00802707e-01,9.32532671e-04,-2.94766456e+00
  211,5.02085000e+00,-8.78840000e+00,2.35854000e+00,3.75000000e+00,7.95502043e+00,-3.76198672e-01,8.46049241e-02,7.94444398e+00
  211,5.02500000e+00,9.03203000e+00,-1.10001000e+00,-3.50000000e+00,2.04514275e+01,1.49060521e+00,-3.65513125e-02,-2.03965236e+01
  211,5.12574000e+00,-3.49583000e+00,8.44309000e+00,4.50000000e+00,1.43776207e+01,1.32826416e-01,2.27901460e-01,1.43745230e+01
  211,5.12499000e+00,3.30011000e+00,8.52197000e+00,-1.75000000e+00,1.68333721e+00,-9.63367358e-02,6.91252263e-01,-1.52546188e+00
  211,5.17753000e+00,-8.22050000e+00,-4.03996000e+00,-7.50000000e-01,1.90366530e+00,-9.77339882e-01,-7.15012405e-01,-1.46219888e+00
  211,5.17488000e+00,-7.31877000e+00,-5.50079000e+00,-4.00000000e+00,1.01570063e+01,-1.17049547e-01,-1.26786623e-01,-1.01545810e+01
  211,5.17823000e+00,-4.42956000e+00,-8.01693000e+00,2.50000000e-01,9.60558236e-01,-8.75589369e-01,-3.54482498e-01,-1.04296505e-01
  211,5.17499000e+00,8.28742000e+00,3.90017000e+00,4.25000000e+00,1.51365147e+01,7.01185070e-01,3.37860309e-01,1.51158458e+01
  211,5.17500000e+00,9.14121000e+00,-7.00013000e-01,-5.00000000e-01,8.33876193e-01,6.44549634e-01,-3.69722386e-01,-3.51754005e-01
  211,5.22321000e+00,2.71472000e+00,8.77512000e+00,-4.75000000e+00,6.70558262e+00,1.08767657e-01,2.10488147e-01,-6.69994203e+00
  211,5.22412000e+00,7.33574000e+00,5.51348000e+00,7.50000000e-01,3.46310169e-01,1.15225031e-01,2.93473718e-01,3.23623644e-02
  211,5.22679000e+00,8.02894000e+00,-4.45057000e+00,-3.75000000e+00,1.58411379e+01,4.98048707e-01,9.10798930e-02,-1.58324294e+01
  211,5.27611000e+00,4.08556000e+00,8.24389000e+00,2.50000000e-01,9.83883560e-01,8.59812383e-01,4.34549081e-01,-1.42957460e-01
  211,5.27519000e+00,6.69823000e+00,6.29925000e+00,4.25000000e+00,1.30519676e+01,5.55871165e-01,1.68501907e-01,1.30382900e+01
  211,5.32499000e+00,3.10013000e+00,8.69011000e+00,-1.75000000e+00,1.66286111e+00,9.08348182e-02,7.22187499e-01,-1.48856350e+00
  211,5.32356000e+00,5.54893000e+00,-7.36206000e+00,1.75000000e+00,4.87038076e-01,8.24857823e-02,-1.08121829e-01,4.46354194e-01
  211,5.37499000e+00,-8.71285000e+00,3.10012000e+00,-1.75000000e+00,5.71751356e-01,-1.40123767e-01,1.99310358e-02,-5.36085710e-01
  211,5.37499000e+00,-8.28272000e+00,4.10016000e+00,2.00000000e+00,3.34355783e+00,-8.58933807e-01,-1.69931447e-01,3.22385721e+00
  211,5.37499000e+00,8.28272000e+00,4.10016000e+00,-4.75000000e+00,1.40460983e+02,1.26300182e+00,6.54114579e-01,-1.40453718e+02
  211,5.43253000e+00,2.22616000e+00,-9.00780000e+00,-2.00000000e+00,3.46503377e+00,3.82702059e-01,-4.58164509e-01,-3.41036715e+00
  211,5.42481000e+00,5.10112000e+00,-7.72958000e+00,1.75000000e+00,1.99678981e+00,5.23435493e-01,-3.63553911e-01,1.88720255e+00
  211,5.42584000e+00,5.48405000e+00,-7.46268000e+00,3.75000000e+00,7.65553331e+00,8.08098234e-02,-5.80210089e-01,7.63181082e+00
  211,5.41468000e+00,9.19395000e+00,1.15397000e+00,-1.25000000e+00,1.67300713e+00,4.45114443e-01,1.61062459e-01,-1.59856353e+00
  211,5.47500000e+00,9.00034000e-01,-9.25192000e+00,3.75000000e+00,1.76089687e+01,6.12988520e-02,-4.71724950e-01,1.76019889e+01
  211,5.47639000e+00,7.04132000e+00,6.04752000e+00,2.50000000e+00,5.42138863e+00,4.72463331e-01,5.93851210e-01,5.36619922e+00
  211,5.47282000e+00,8.57871000e+00,3.54691000e+00,-1.75000000e+00,2.02220774e+00,3.71289907e-01,6.71059097e-01,-1.86592272e+00
  211,5.52559000e+00,-8.44849000e+00,-3.89671000e+00,-2.75000000e+00,1.05016365e+01,-6.64131990e-01,-7.94334771e-01,-1.04495388e+01
  211,5.52571000e+00,-4.29548000e+00,-8.25224000e+00,-2.50000000e-01,3.79193962e-01,-8.72090971e-04,-3.52276216e-01,-1.44564727e-02
  211,5.52500000e+00,-7.00011000e-01,-9.29089000e+00,3.00000000e+00,5.39349365e+00,9.78146883e-02,-6.76689314e-01,5.34816035e+00
  211,5.52578000e+00,6.67466000e+00,-6.47666000e+00,0.00000000e+00,5.90393126e-01,3.12422015e-01,-4.65733733e-01,1.20701314e-01
  211,5.52615000e+00,9.02888000e+00,2.29350000e+00,4.50000000e+00,3.66850243e+01,8.19418076e-01,6.53656784e-01,3.66697825e+01
  211,5.57434000e+00,-9.17668000e+00,1.70313000e+00,4.25000000e+00,7.43166504e+01,-1.01991648e+00,3.97354172e-01,7.43084567e+01
  211,5.57565000e+00,-6.68846000e+00,6.49084000e+00,-4.00000000e+00,1.38274002e+01,-5.74768615e-01,7.03244754e-01,-1.37968332e+01
  211,5.57391000e+00,-4.51744000e+00,8.15547000e+00,4.50000000e+00,1.31824980e+01,-1.08289807e-01,3.35145633e-01,1.31770530e+01
  211,5.57550000e+00,-3.49746000e+00,-8.64496000e+00,-3.75000000e+00,2.11970158e+01,-6.38355945e-01,-1.35807279e+00,-2.11433708e+01
  211,5.57499000e+00,-2.90017000e+00,-8.87141000e+00,5.00000000e-01,6.25772297e-01,-4.58621254e-01,-2.85609306e-01,2.83204955e-01
  211,5.57581000e+00,7.06804000e+00,6.07831000e+00,-3.50000000e+00,2.66564155e+00,2.07097869e-01,1.64964232e-01,-2.64878507e+00
  211,5.62519000e+00,-6.89689000e+00,-6.29927000e+00,-1.25000000e+00,2.26709962e+00,-1.23404920e+00,-9.09956000e-01,-1.66414044e+00
  211,5.62500000e+00,9.33229000e+00,-7.00013000e-01,5.00000000e+00,1.80453384e+02,1.12022641e+00,-1.02710189e-01,1.80449824e+02
  211,5.67570000e+00,-7.27558000e+00,-5.89253000e+00,3.50000000e+00,5.87868805e+01,-2.73021603e+00,-2.36031242e+00,5.86758255e+01
  211,5.67500000e+00,2.10005000e+00,9.13719000e+00,3.75000000e+00,1.26244287e+01,-2.83395602e-01,6.28077649e-01,1.26048368e+01
  211,5.67583000e+00,7.85959000e+00,5.09016000e+00,4.00000000e+00,1.67305603e+01,3.02639855e-01,6.10100992e-01,1.67161096e+01
  211,5.72500000e+00,-9.33318000e+00,1.10006000e+00,7.50000000e-01,3.33740979e-01,-2.65067695e-01,1.44674455e-01,-2.66771550e-02
  211,5.72498000e+00,8.34022000e+00,4.30019000e+00,-4.00000000e+00,2.16944771e+01,8.08274513e-01,6.99920705e-01,-2.16676628e+01
  211,5.72499000e+00,8.53563000e+00,-3.90012000e+00,-3.25000000e+00,1.47948236e+01,1.14057227e+00,-5.70110818e-01,-1.47391113e+01
  211,5.72500000e+00,9.15684000e+00,-2.10003000e+00,3.75000000e+00,1.24818926e+01,2.81631629e-01,-3.41543168e-01,1.24732599e+01
  211,5.72500000e+00,9.27584000e+00,1.50002000e+00,-2.50000000e-01,7.25627482e-01,6.85169248e-01,1.71255235e-01,-9.09404642e-02
  211,5.77500000e+00,-9.07485000e+00,-2.50011000e+00,-2.75000000e+00,1.28657889e+00,-3.58405712e-01,-3.49152276e-01,-1.17704861e+00
  211,5.77499000e+00,4.10013000e+00,8.46283000e+00,-3.00000000e+00,1.18906126e+01,-1.73769466e-01,6.91663293e-01,-1.18683864e+01
  211,5.77500000e+00,9.07485000e+00,2.50011000e+00,-2.00000000e+00,3.36938834e+00,6.20801166e-01,-1.84379004e-01,-3.30362057e+00
  211,5.82499000e+00,-9.15095000e+00,2.30014000e+00,2.00000000e+00,8.80604565e-01,-3.53034406e-01,-1.33171135e-01,7.83336908e-01
  211,5.82880000e+00,-8.61310000e+00,-3.82817000e+00,-1.50000000e+00,5.89283800e+00,-2.84222067e+00,-1.69080080e+00,-4.87534963e+00
  211,5.82499000e+00,2.30014000e+00,9.15095000e+00,5.00000000e+00,1.04473152e+02,1.04169489e-01,1.55705544e+00,1.04461402e+02
  211,5.82419000e+00,7.33307000e+00,-5.91620000e+00,-3.00000000e+00,2.88712502e+00,2.60049080e-01,-4.28355979e-01,-2.83987612e+00
  211,5.87500000e+00,-9.05554000e+00,-2.69998000e+00,1.75000000e+00,1.37086630e+00,-2.26161147e-01,-1.79792706e-01,1.33278662e+00
  211,5.86329000e+00,-9.19506000e+00,2.17574000e+00,-3.75000000e+00,6.81182289e+00,-4.88743058e-01,2.17157609e-02,-6.79279812e+00
  211,5.87700000e+00,-2.08709000e+00,9.21969000e+00,3.75000000e+00,2.70962925e+01,-3.34296120e-01,1.02716639e+00,2.70743922e+01
  211,5.87528000e+00,5.49865000e+00,7.67562000e+00,4.25000000e+00,8.40138531e+00,3.30306737e-01,2.13653502e-02,8.39370241e+00
  211,5.92562000e+00,-6.69010000e+00,-6.69011000e+00,5.00000000e-01,1.15133786e+00,-9.41045511e-01,-3.61130274e-01,5.38625530e-01
  211,5.92564000e+00,-6.48980000e+00,-6.88504000e+00,-3.75000000e+00,7.46185970e+00,-3.41534777e-02,-2.74181730e-01,-7.45543599e+00
  211,5.92689000e+00,-2.87564000e+00,9.02301000e+00,-3.75000000e+00,1.97837639e+01,5.43317262e-02,1.25271959e+00,-1.97434947e+01
  211,5.92500000e+00,-1.49999000e+00,-9.35555000e+00,-1.00000000e+00,2.15144181e+00,-2.70480937e-02,-1.50645376e+00,-1.52940750e+00
  211,5.92500000e+00,7.00016000e-01,9.45247000e+00,1.25000000e+00,2.69819283e+00,9.57840205e-01,1.01926424e+00,2.30312997e+00
  211,5.92500000e+00,1.49999000e+00,-9.35555000e+00,2.00000000e+00,1.08329105e+01,4.95847195e-02,-2.89525797e+00,1.04377922e+01
  211,5.92499000e+00,3.10016000e+00,8.95198000e+00,-1.00000000e+00,1.10885978e+00,1.80196428e-01,2.99819417e-01,-1.04294188e+00
  211,5.92589000e+00,7.25920000e+00,-6.07029000e+00,-2.50000000e+00,4.07540417e+00,6.86064906e-01,7.40609207e-02,-4.01413348e+00
  211,5.92372000e+00,7.35865000e+00,5.94808000e+00,-2.50000000e-01,9.32159305e-01,4.76388702e-01,5.04490518e-01,-6.06617135e-01
  211,5.97500000e+00,-9.49309000e+00,2.99988000e-01,3.75000000e+00,1.00069962e+01,-7.84426746e-01,2.49108206e-01,9.97211662e+00
  211,5.97499000e+00,-8.11742000e+00,4.90015000e+00,-4.50000000e+00,1.46189947e+01,-1.93249982e-01,4.07965120e-01,-1.46113563e+01
  211,5.97572000e+00,-6.08509000e+00,-7.27163000e+00,-4.75000000e+00,5.20670280e+01,-2.60333905e-01,-6.28686171e-01,-5.20623957e+01
  211,5.97500000e+00,-2.70002000e+00,9.09673000e+00,-1.00000000e+00,5.68593144e-01,-2.29091426e-01,4.75022385e-01,-1.60278599e-01
  211,5.97466000e+00,4.50189000e+00,-8.34446000e+00,-1.50000000e+00,3.26791120e+00,1.87551783e-01,-1.62527007e+00,-2.82543534e+00
  211,5.97460000e+00,6.70349000e+00,6.70349000e+00,2.75000000e+00,1.45834494e+01,1.31785652e+00,5.02406698e-01,1.45144184e+01
  211,6.02500000e+00,1.70006000e+00,9.36057000e+00,1.25000000e+00,1.41964686e+00,3.82651390e-01,6.25783055e-01,1.20743159e+00
