mcid,tau,x,y,eta,E,px,py,pz
  211,3.22381000e+00,6.34635000e+00,-5.33610000e+00,1.75000000e+00,2.71572685e+00,-1.68487734e-01,-1.04844541e+00,2.49560941e+00
  211,3.32481000e+00,8.17271000e+00,1.70098000e+00,5.00000000e-01,4.98528063e-01,3.28052374e-01,-1.45558791e-02,3.48166937e-01
  211,3.47670000e+00,-8.03017000e+00,2.48553000e+00,1.00000000e+00,4.83617020e+00,-2.63963348e+00,-4.03899075e-01,4.02967276e+00
  211,3.47599000e+00,-3.89247000e+00,-7.45054000e+00,-4.50000000e+00,1.05540180e+01,-2.80161049e-01,-2.09352005e-01,-1.05472988e+01
  211,3.52496000e+00,-6.71030000e+00,-5.10048000e+00,4.25000000e+00,4.59371662e+00,-3.14935644e-01,-7.04863732e-02,4.58024038e+00
  211,3.62627000e+00,-6.64791000e+00,-5.25885000e+00,-1.50000000e+00,1.04227591e+00,-3.40169620e-02,-3.04047879e-01,-9.86537865e-01
  211,3.62498000e+00,-3.90034000e+00,7.52284000e+00,-1.75000000e+00,2.37641263e+00,-3.81939496e-01,1.08713245e+00,-2.07367366e+00
  211,3.67424000e+00,4.90563000e+00,6.93551000e+00,3.25000000e+00,1.95921097e+01,1.14439543e+00,5.36025303e-01,1.95508132e+01
  211,3.72412000e+00,5.91881000e+00,6.12147000e+00,-4.25000000e+00,5.02368164e+00,1.15872178e-01,9.97928588e-02,-5.01941353e+00
  211,3.77310000e+00,7.77330000e+00,-3.53736000e+00,-2.50000000e+00,5.00408411e+00,4.37744238e-01,-5.11876486e-01,-4.95658556e+00
  211,3.82499000e+00,-8.35638000e+00,-1.90022000e+00,-4.00000000e+00,1.15673084e+01,-3.17247447e-01,-4.23143261e-01,-1.15543692e+01
  211,3.82437000e+00,-5.30461000e+00,-6.72368000e+00,-5.00000000e+00,9.44355621e+01,-9.76844600e-01,-7.33450141e-01,-9.44275574e+01
  211,3.87203000e+00,-7.98343000e+00,3.15349000e+00,-2.00000000e+00,3.32937837e+00,-4.58600435e-01,7.85078224e-01,-3.19978398e+00
  211,3.87497000e+00,-6.90806000e+00,-5.10038000e+00,-2.50000000e-01,1.56499553e+00,-1.07773231e+00,-6.78199789e-01,-8.99037948e-01
  211,3.87568000e+00,-1.69727000e+00,8.42652000e+00,4.75000000e+00,1.43911316e+02,-8.43660760e-01,1.20364674e+00,1.43903747e+02
  211,3.92500000e+00,8.55093000e+00,9.00033000e-01,1.00000000e+00,1.42229748e+00,9.06794947e-01,-3.42771585e-01,1.03134909e+00
  211,3.97342000e+00,3.31699000e+00,-7.96805000e+00,-4.25000000e+00,6.57139130e+01,5.89281867e-01,-1.04453269e+00,-6.57028154e+01
  211,3.97499000e+00,8.05474000e+00,-3.10028000e+00,-7.50000000e-01,7.66372979e-01,6.59750697e-01,-6.56986224e-02,-3.58134666e-01
  211,4.02500000e+00,9.99640000e-02,-8.65407000e+00,4.25000000e+00,1.92148876e+01,-1.07901366e-01,-5.23529810e-01,1.92069443e+01
  211,4.07499000e+00,3.50025000e+00,7.94089000e+00,1.25000000e+00,1.00096774e+00,3.71034007e-01,1.59232429e-01,9.05226711e-01
  211,4.07995000e+00,6.61452000e+00,-5.61664000e+00,-3.00000000e+00,1.26897411e+01,7.07465041e-01,-1.03534877e+00,-1.26268600e+01
  211,4.12497000e+00,-6.89772000e+00,-5.30036000e+00,-1.25000000e+00,9.66710925e-01,-4.79251780e-02,-5.12803095e-01,-8.06093256e-01
  211,4.12500000e+00,-9.00054000e-01,-8.64195000e+00,7.50000000e-01,4.54109877e-01,-1.23338298e-01,-3.04109596e-01,2.81142322e-01
  211,4.12384000e+00,4.31485000e+00,7.55290000e+00,2.25000000e+00,1.91115546e+00,9.65320897e-02,3.81025948e-01,1.86508349e+00
  211,4.13161000e+00,8.40989000e+00,2.23284000e+00,-1.75000000e+00,5.02134275e+00,1.31088634e+00,6.63830089e-01,-4.79951166e+00
  211,4.17499000e+00,-8.15095000e+00,-3.10019000e+00,1.00000000e+00,6.78065896e-01,-5.46767088e-01,-3.53169910e-01,1.28881013e-01
  211,4.17600000e+00,-6.26346000e+00,-6.06534000e+00,-2.75000000e+00,9.35798836e+00,-5.10827962e-01,-9.14197909e-01,-9.29815939e+00
  211,4.17499000e+00,3.30023000e+00,-8.07425000e+00,3.50000000e+00,1.00889893e+01,-2.11484000e-01,-3.61517650e-01,1.00793254e+01
  211,4.27699000e+00,-7.03011000e+00,-5.23979000e+00,0.00000000e+00,5.27711749e-01,-1.67426890e-01,-4.10494186e-01,-2.49925335e-01
  211,4.27499000e+00,-2.70015000e+00,-8.33957000e+00,-1.25000000e+00,6.21284485e-01,-3.41459809e-01,-2.04243948e-01,-4.56293989e-01
  211,4.42486000e+00,9.00608000e-01,-8.78010000e+00,-4.50000000e+00,2.39296703e+01,-3.35851973e-01,-6.26766958e-01,-2.39186961e+01
  211,4.42500000e+00,1.09997000e+00,8.76041000e+00,-2.00000000e+00,1.32165504e+00,1.38422000e-01,1.60765085e-01,-1.29702971e+00
  211,4.42500000e+00,8.73918000e+00,1.30011000e+00,3.50000000e+00,1.33157997e+01,5.16081049e-01,3.26061393e-01,1.33010669e+01
  211,4.47562000e+00,-3.69669000e+00,8.04905000e+00,2.25000000e+00,1.73354590e+00,7.79257421e-02,6.35620393e-01,1.60487249e+00
  211,4.47676000e+00,-3.27191000e+00,8.22940000e+00,-1.25000000e+00,2.94627452e+00,2.91758599e-01,1.16651629e+00,-2.68610685e+00
  211,4.47499000e+00,8.13631000e+00,3.50020000e+00,-4.25000000e+00,1.73999939e+01,3.04668247e-01,4.66449414e-01,-1.73905115e+01
  211,4.52500000e+00,-7.00075000e-01,-8.84849000e+00,2.50000000e+00,8.43403339e+00,2.98734576e-01,-5.20484648e-01,8.41149714e+00
  211,4.57499000e+00,-8.09642000e+00,-3.70021000e+00,2.25000000e+00,2.63105488e+00,-5.31415961e-01,3.53605603e-01,2.54863294e+00
  211,4.57601000e+00,-5.66881000e+00,-6.85826000e+00,-4.75000000e+00,4.45077515e+01,-3.50149552e-01,-4.15026407e-01,-4.45042204e+01
  211,4.62499000e+00,4.10022000e+00,-7.92425000e+00,4.75000000e+00,1.45124405e+02,5.75068026e-01,-1.45452557e+00,1.45115912e+02
  211,4.67500000e+00,-2.30008000e+00,8.64914000e+00,2.00000000e+00,1.95358491e+00,-2.03867529e-01,7.51271056e-01,1.78634945e+00
  211,4.67499000e+00,8.75311000e+00,1.90019000e+00,-2.75000000e+00,1.13063920e+00,1.00854331e-01,7.09277830e-02,-1.11519629e+00
  211,4.72500000e+00,5.00034000e-01,-8.95488000e+00,-4.50000000e+00,4.89174614e+01,1.07314141e-01,-3.66640365e-01,-4.89157698e+01
  211,4.77499000e+00,-3.50018000e+00,-8.27924000e+00,-2.00000000e+00,2.43295312e+00,-1.67858669e-02,-4.49832157e-01,-2.38687045e+00
  211,4.82325000e+00,-6.16202000e+00,-6.56434000e+00,5.00000000e+00,1.62835190e+02,-1.08938162e+00,-1.26847956e+00,1.62826543e+02
  211,4.87599000e+00,-5.86849000e+00,6.85968000e+00,-2.25000000e+00,5.18872166e+00,-1.05832991e+00,6.15828038e-01,-5.04024273e+00
  211,4.87500000e+00,8.94204000e+00,-1.30006000e+00,-2.50000000e-01,1.29797316e+00,9.50663277e-01,-8.37770811e-01,-2.44200713e-01
  211,4.92334000e+00,-8.98500000e+00,1.10689000e+00,2.50000000e+00,3.77380371e+00,-9.56230109e-01,1.17308593e-01,3.64609068e+00
  211,4.92384000e+00,-4.31622000e+00,7.95567000e+00,-4.50000000e+00,3.66266441e+01,-7.24697100e-01,5.26541079e-01,-3.66154235e+01
  211,4.97500000e+00,-3.00026000e-01,-9.07680000e+00,2.50000000e-01,7.10227191e-01,-3.45073248e-01,-2.77513454e-01,5.37451044e-01
  211,5.02295000e+00,-8.37665000e+00,3.54179000e+00,2.25000000e+00,4.94282055e+00,-1.12015429e+00,5.44567879e-01,4.78128579e+00
  211,5.02498000e+00,-4.50022000e+00,-7.90269000e+00,-3.50000000e+00,3.66028714e+00,-1.04104623e-01,-2.28018130e-01,-3.64902605e+00
  211,5.02500000e+00,-7.00025000e-01,-9.07581000e+00,-5.00000000e-01,1.41556883e+00,1.95807014e-01,-9.82650400e-01,-9.90158159e-01
  211,5.07498000e+00,-7.68490000e+00,4.90023000e+00,2.50000000e+00,8.43488026e+00,-9.55130743e-01,6.38291913e-01,8.35512061e+00
  211,5.07297000e+00,7.77438000e+00,-4.75703000e+00,1.50000000e+00,1.71258056e+00,2.98771110e-01,-6.27103033e-01,1.55914395e+00
  211,5.07496000e+00,8.14195000e+00,-4.10034000e+00,-5.00000000e-01,2.97001779e-01,1.79677837e-01,-1.44002637e-01,-1.25337085e-01
  211,5.12499000e+00,2.90018000e+00,8.67092000e+00,-1.75000000e+00,6.47333264e-01,1.99382674e-01,9.49350627e-02,-5.92279023e-01
  211,5.12613000e+00,6.65384000e+00,-6.25683000e+00,-3.50000000e+00,4.43747234e+00,1.07212525e-01,-2.36612760e-01,-4.42766313e+00
  211,5.12500000e+00,9.05175000e+00,1.29998000e+00,-3.00000000e+00,4.30554104e+00,4.52379890e-01,2.98469769e-01,-4.26901317e+00
  211,5.17500000e+00,1.29998000e+00,-9.07384000e+00,3.50000000e+00,5.25394726e+00,3.42089913e-01,-5.77413559e-01,5.20903530e+00
  211,5.17361000e+00,5.95034000e+00,6.95767000e+00,-2.75000000e+00,4.35838318e+00,1.19326076e-01,5.98824179e-01,-4.31314212e+00
  211,5.22500000e+00,-9.18347000e+00,-3.00010000e-01,1.00000000e+00,1.61630297e+00,-1.12791427e+00,2.64972105e-01,1.11828197e+00
  211,5.22499000e+00,-3.50013000e+00,-8.48737000e+00,2.50000000e+00,5.79591846e+00,-7.34541961e-01,-4.16644975e-01,5.73236819e+00
  211,5.22499000e+00,-2.10017000e+00,-8.95066000e+00,-4.25000000e+00,2.85214386e+01,-3.86716183e-01,-1.00255050e+00,-2.85008475e+01
  211,5.27611000e+00,-8.24389000e+00,4.08556000e+00,-2.25000000e+00,1.13886280e+01,-1.53799130e+00,5.85069297e-01,-1.12682583e+01
  211,5.27612000e+00,-7.24962000e+00,-5.66263000e+00,3.25000000e+00,1.15423765e+01,-5.10201061e-01,-9.01031528e-01,1.14949908e+01
  211,5.27560000e+00,-6.09544000e+00,-6.88600000e+00,-4.00000000e+00,3.54681740e+01,-4.94641712e-01,-8.18946370e-01,-3.54549934e+01
  211,5.27499000e+00,3.50012000e+00,8.51008000e+00,2.75000000e+00,3.14655709e+00,6.66936854e-02,7.39931811e-01,3.05440578e+00
  211,5.32483000e+00,-8.76077000e+00,2.90089000e+00,-5.00000000e-01,1.55766261e+00,-1.08481663e+00,2.25295264e-01,-1.08593192e+00
  211,5.32543000e+00,-7.08453000e+00,-5.89758000e+00,4.25000000e+00,1.49630423e+01,-3.98557955e-01,-6.83686694e-01,1.49414485e+01
  211,5.32177000e+00,-5.77776000e+00,-7.18235000e+00,0.00000000e+00,5.82734346e-01,-4.78782113e-01,-2.80066223e-01,-1.11490347e-01
  211,5.32648000e+00,5.44995000e+00,7.43719000e+00,1.50000000e+00,3.47663665e+00,6.78650405e-01,1.00987911e+00,3.25378247e+00
  211,5.32499000e+00,7.68030000e+00,-5.10018000e+00,-1.50000000e+00,1.66132653e+00,3.85043517e-01,-2.01899987e-01,-1.59734283e+00
  211,5.31107000e+00,9.19548000e+00,-7.36237000e-01,2.50000000e-01,1.87917602e+00,1.85702666e+00,2.39199169e-01,-7.78374368e-02
  211,5.37420000e+00,-6.11476000e+00,6.92467000e+00,1.00000000e+00,2.06998181e+00,-1.56653748e+00,1.08501606e+00,7.96269378e-01
  211,5.37498000e+00,5.10020000e+00,-7.70546000e+00,1.75000000e+00,1.33260310e+00,4.62194290e-01,-3.20418735e-01,1.20002481e+00
  211,5.37498000e+00,7.70547000e+00,5.10020000e+00,-1.25000000e+00,1.45535088e+00,3.31190694e-01,3.52123581e-01,-1.36560905e+00
  211,5.42500000e+00,-2.50002000e+00,8.92682000e+00,3.75000000e+00,2.59002895e+01,-6.08660492e-01,1.00289503e+00,2.58733306e+01
  211,5.42500000e+00,9.00043000e-01,-9.23021000e+00,-3.25000000e+00,8.64884377e+00,1.67189850e-01,-1.04794830e+00,-8.58235770e+00
  211,5.42500000e+00,1.50008000e+00,-9.15137000e+00,4.00000000e+00,3.48683815e+01,2.38708375e-02,-2.77252094e-01,3.48669912e+01
  211,5.42304000e+00,2.31915000e+00,8.97751000e+00,3.50000000e+00,1.35082352e+00,-1.84714872e-02,2.36480917e-01,1.32249012e+00
  211,5.42500000e+00,9.07575000e+00,1.89992000e+00,1.00000000e+00,1.13081956e+00,7.61401136e-01,3.53986784e-01,7.44469383e-01
  211,5.47404000e+00,-7.14067000e+00,5.92806000e+00,2.50000000e-01,1.49608266e+00,-1.20875259e+00,8.47216418e-01,1.99812797e-01
  211,5.47500000e+00,3.30009000e+00,-8.68066000e+00,2.50000000e-01,3.42798293e-01,-3.03016789e-02,-2.57942055e-01,-1.74867324e-01
  211,5.47499000e+00,4.50017000e+00,8.11902000e+00,-1.75000000e+00,1.55617559e+00,1.80618460e-01,5.98520441e-01,-1.41822176e+00
  211,5.48004000e+00,5.01777000e+00,7.81174000e+00,1.50000000e+00,1.17533660e+00,1.99996471e-01,4.36384983e-01,1.06372265e+00
  211,5.47533000e+00,5.49835000e+00,7.47692000e+00,2.75000000e+00,7.22712374e+00,3.26846108e-01,4.53104866e-01,7.20414515e+00
  211,5.52499000e+00,-8.70322000e+00,-3.30009000e+00,-5.00000000e-01,1.23570251e+00,-5.18250760e-01,-5.15106608e-01,-9.86692569e-01
  211,5.52499000e+00,-7.90792000e+00,-4.90018000e+00,2.50000000e-01,4.61793035e-01,-1.70590817e-01,-3.91563446e-02,4.03904161e-01
  211,5.52499000e+00,-7.90792000e+00,4.90018000e+00,3.50000000e+00,7.96110678e+00,-2.81952045e-01,4.60972542e-01,7.94152076e+00
  211,5.52500000e+00,-7.00011000e-01,-9.29089000e+00,5.00000000e-01,2.75872016e+00,-6.50666638e-01,-2.32815605e+00,1.32188502e+00
  211,5.52500000e+00,1.00017000e-01,-9.31631000e+00,1.25000000e+00,1.20435166e+00,4.31614208e-01,-7.24720244e-01,8.48217466e-01
  211,5.52500000e+00,5.00032000e-01,9.30429000e+00,-2.00000000e+00,1.15258045e+01,6.05308163e-01,2.72582192e+00,-1.11815998e+01
  211,5.52161000e+00,1.51838000e+00,9.18776000e+00,1.00000000e+00,2.48100543e+00,-2.81300259e-02,1.79044859e+00,1.71155214e+00
  211,5.52500000e+00,9.31631000e+00,-1.00017000e-01,4.00000000e+00,4.56728325e+01,1.33832650e+00,1.60888048e+00,4.56246475e+01
  211,5.57434000e+00,-1.70313000e+00,-9.17668000e+00,4.75000000e+00,6.07985115e+01,5.76453414e-02,-1.54516450e+00,6.07786883e+01
  211,5.57375000e+00,8.36241000e+00,-4.12178000e+00,-4.25000000e+00,1.16429291e+01,4.67481568e-01,-1.88645964e-01,-1.16311734e+01
  211,5.57500000e+00,9.09706000e+00,-2.10008000e+00,3.00000000e+00,9.26509094e+00,7.90672775e-01,-2.41987230e-01,9.22706411e+00
  211,5.62605000e+00,-7.84774000e+00,-5.07223000e+00,-4.25000000e+00,9.05291901e+01,-1.06325256e+00,-1.29956057e+00,-9.05135080e+01
  211,5.62585000e+00,7.26293000e+00,5.87701000e+00,-2.00000000e+00,4.41983700e+00,5.02779433e-01,4.45642265e-01,-4.36624505e+00
  211,5.62498000e+00,7.69364000e+00,-5.30018000e+00,-4.50000000e+00,4.16540956e+00,1.47591479e-01,-1.70755534e-02,-4.16041835e+00
  211,5.62499000e+00,8.07551000e+00,-4.70016000e+00,2.50000000e+00,3.11170316e+00,5.86485054e-02,-6.14892721e-01,3.04658562e+00
  211,5.62500000e+00,9.15790000e+00,1.89994000e+00,-1.25000000e+00,2.60792971e+00,1.04271653e+00,-3.74210024e-01,-2.35680432e+00
  211,5.67417000e+00,2.70444000e+00,-8.97103000e+00,7.50000000e-01,2.80899644e+00,1.21796765e+00,-2.31127209e+00,1.02252525e+00
  211,5.67583000e+00,7.85959000e+00,5.09016000e+00,5.00000000e-01,9.62386429e-01,6.48289273e-01,-2.16557291e-01,6.62972007e-01
  211,5.72499000e+00,-8.86792000e+00,-3.10020000e+00,-3.00000000e+00,6.07554579e+00,-6.65719846e-01,2.91678252e-01,-6.03030008e+00
  211,5.72499000e+00,-8.12186000e+00,4.70015000e+00,3.50000000e+00,9.15358734e+00,-4.18202529e-01,6.27660690e-02,9.14274811e+00
  211,5.72499000e+00,-2.90014000e+00,8.93455000e+00,4.75000000e+00,2.78395557e+01,3.23551686e-01,4.90591892e-01,2.78330025e+01
  211,5.72215000e+00,3.04420000e-01,-9.39137000e+00,3.75000000e+00,2.61785679e+01,1.33538233e-01,-5.26340708e-01,2.61725640e+01
  211,5.72501000e+00,5.10011000e+00,-7.87637000e+00,-5.00000000e+00,5.08081398e+01,7.83064371e-01,-9.19227870e-01,-5.07935949e+01
  211,5.72579000e+00,5.68445000e+00,-7.46503000e+00,-4.50000000e+00,4.15511513e+01,5.07756792e-01,-1.15246234e+00,-4.15318272e+01
  211,5.72059000e+00,8.18864000e+00,4.57896000e+00,-2.25000000e+00,1.07923365e+00,2.71767252e-01,-8.55618048e-02,-1.03154604e+00
  211,5.77500000e+00,-1.50001000e+00,-9.29623000e+00,3.00000000e+00,2.17391491e+00,1.60663733e-01,-2.18112660e-01,2.15244977e+00
  211,5.77500000e+00,2.50011000e+00,9.07485000e+00,1.00000000e+00,1.03468168e+00,-6.46597852e-02,3.75715966e-01,9.51705286e-01
  211,5.77434000e+00,3.90402000e+00,-8.55514000e+00,-2.50000000e+00,8.58991146e-01,1.66766505e-01,-5.77572793e-02,-8.28998790e-01
  211,5.77499000e+00,8.95472000e+00,-2.90014000e+00,-4.75000000e+00,2.59101295e+01,5.95009644e-01,4.80458553e-02,-2.59028768e+01
  211,5.82499000e+00,-7.92354000e+00,5.10017000e+00,-1.75000000e+00,1.72662163e+00,-3.55199950e-01,1.03414954e-02,-1.68388499e+00
  211,5.82499000e+00,-7.92354000e+00,5.10017000e+00,-1.25000000e+00,9.58870411e-01,-2.78264916e-01,4.37371532e-01,-7.94498238e-01
  211,5.82614000e+00,-6.25449000e+00,7.04876000e+00,4.75000000e+00,1.28927088e+01,-4.11071393e-01,2.44421189e-01,1.28830795e+01
  211,5.82166000e+00,-2.13586000e+00,-9.18722000e+00,2.00000000e+00,1.41740203e+00,1.28460021e-01,-2.84417025e-01,1.37555579e+00
  211,5.82499000e+00,4.50013000e+00,8.27931000e+00,-2.75000000e+00,2.13359928e+00,-5.37129104e-02,1.45352352e-01,-2.12338251e+00
  211,5.82605000e+00,8.83867000e+00,3.29271000e+00,-4.50000000e+00,1.61339931e+01,9.70312675e-02,1.50283913e-01,-1.61323987e+01
  211,5.87618000e+00,-5.26137000e+00,-7.84204000e+00,-1.75000000e+00,3.16375494e+00,-3.16812417e-01,-6.76710884e-01,-3.07108415e+00
  211,5.92500000e+00,-9.43480000e+00,-9.00006000e-01,3.00000000e+00,1.09804010e+01,-7.24404924e-01,2.53138831e-01,1.09526655e+01
  211,5.92500000e+00,-9.35555000e+00,-1.49999000e+00,-2.50000000e+00,7.28489971e+00,-6.16329952e-01,-5.19857388e-01,-7.23879636e+00
  211,5.92499000e+00,-9.13664000e+00,-2.50011000e+00,3.25000000e+00,8.08127785e+00,-1.01043704e+00,-4.40441986e-01,8.00453588e+00
  211,5.92396000e+00,-5.12631000e+00,7.95325000e+00,4.75000000e+00,1.03417046e+02,-9.80987593e-01,1.19989074e+00,1.03405337e+02
  211,5.92499000e+00,8.32375000e+00,4.50013000e+00,2.00000000e+00,1.75319672e+00,2.97290721e-01,2.45411688e-01,1.70458501e+00
  211,5.92689000e+00,9.02301000e+00,-2.87564000e+00,-4.25000000e+00,6.88339005e+01,1.51272904e+00,-2.32508750e-01,-6.88167443e+01
  211,5.97547000e+00,-7.08800000e+00,6.29700000e+00,-2.00000000e+00,1.66425276e+00,-8.81734957e-02,1.70425942e-01,-1.64725163e+00
  211,5.97500000e+00,2.99988000e-01,9.49309000e+00,4.50000000e+00,1.46685219e+01,8.98384927e-02,5.59789500e-01,1.46568968e+01
  211,5.97466000e+00,4.50189000e+00,-8.34446000e+00,-3.50000000e+00,1.78582466e+00,-3.60149040e-02,-1.23061402e-01,-1.77573900e+00
  211,5.97499000e+00,8.90066000e+00,3.30016000e+00,2.75000000e+00,5.05772924e+00,7.19258035e-01,-2.88438332e-01,4.99605999e+00
  211,5.97500000e+00,9.49745000e+00,-1.00016000e-01,5.00000000e-01,1.27042007e+00,6.10381040e-01,-7.02139592e-02,1.10317385e+00
  211,6.02500000e+00,-9.51245000e+00,-2.99989000e-01,1.00000000e+00,8.52228582e-01,-5.26412626e-01,-2.66743575e-01,5.98791611e-01
  211,6.02472000e+00,-3.70147000e+00,-8.75338000e+00,-1.00000000e+00,1.43144655e+00,-1.59033538e-01,-7.19124866e-01,-1.21947834e+00
  211,6.02500000e+00,-2.09999000e+00,9.27699000e+00,4.00000000e+00,5.03880272e+01,4.62183363e-01,1.38374560e+00,5.03667073e+01
  211,6.02500000e+00,-2.99989000e-01,9.51245000e+00,-3.00000000e+00,1.12355194e+01,4.13746555e-01,1.23231999e+00,-1.11591942e+01
  211,6.02394000e+00,4.51879000e+00,8.35704000e+00,-3.75000000e+00,1.94116173e+01,5.16554013e-01,9.98729740e-01,-1.93785229e+01
  211,6.07500000e+00,-9.44480000e+00,-1.30005000e+00,-3.25000000e+00,1.40433416e+01,-1.40895376e+00,2.82107528e-01,-1.39689377e+01
  211,6.07500000e+00,-2.30005000e+00,9.24980000e+00,1.75000000e+00,1.11128485e+00,-2.02149845e-01,4.39402892e-01,9.90724328e-01
  211,6.07708000e+00,1.48913000e+00,9.41601000e+00,0.00000000e+00,5.31431139e-01,-2.11224148e-01,4.06017079e-01,2.31243894e-01
  211,6.12576000e+00,-9.03347000e+00,-3.09587000e+00,4.00000000e+00,1.13480158e+01,-4.96192303e-01,-1.82745179e-02,1.13362888e+01
  211,6.12315000e+00,-8.77609000e+00,3.74490000e+00,-4.50000000e+00,2.18726120e+01,-5.64287516e-01,4.18440015e-01,-2.18608812e+01
  211,6.12412000e+00,-7.13771000e+00,6.32923000e+00,1.25000000e+00,9.07589853e-01,-4.38356756e-01,9.96313151e-02,7.75987440e-01
  211,6.12499000e+00,-4.30011000e+00,-8.51516000e+00,-2.50000000e-01,9.12320495e-01,-1.79236840e-01,-8.65611128e-01,-1.77314424e-01
  211,6.12412000e+00,6.32923000e+00,-7.13771000e+00,-1.25000000e+00,1.30882347e+00,3.31939726e-01,-7.78030527e-01,-9.88950718e-01
  211,6.12499000e+00,8.70737000e+00,-3.90008000e+00,5.00000000e-01,2.54559159e-01,1.76907741e-01,-6.04771381e-02,1.01817205e-01
  211,6.17500000e+00,-2.10000000e+00,-9.33552000e+00,-4.75000000e+00,5.60284538e+01,-5.35597205e-01,-8.93677859e-01,-5.60185924e+01
  211,6.17500000e+00,-1.50001000e+00,-9.45274000e+00,1.00000000e+00,2.51985788e+00,-3.41208533e-01,-1.43973761e+00,2.03492897e+00
  211,6.17500000e+00,-7.00016000e-01,9.54856000e+00,2.75000000e+00,4.42961216e+00,4.61448555e-01,2.96527212e-01,4.39330424e+00
  211,6.17500000e+00,2.89999000e+00,9.11469000e+00,-2.50000000e+00,2.38514924e+00,3.57560119e-01,4.13655090e-01,-2.31743347e+00
