101
81
T [GeV]		muB [GeV]		c0_T4 [fm^3/GeV^3 * GeV^4]
0.200000		0.190000		-0.013032
0.100000		0.200000		-0.557575
0.101000		0.200000		-0.529168
0.102000		0.200000		-0.502435
0.103000		0.200000		-0.477262
0.104000		0.200000		-0.453545
0.105000		0.200000		-0.431185
0.106000		0.200000		-0.410095
0.107000		0.200000		-0.390190
0.108000		0.200000		-0.371395
0.109000		0.200000		-0.353639
0.110000		0.200000		-0.336856
0.111000		0.200000		-0.320985
0.112000		0.200000		-0.305971
0.113000		0.200000		-0.291760
0.114000		0.200000		-0.278305
0.115000		0.200000		-0.265559
0.116000		0.200000		-0.253481
0.117000		0.200000		-0.242031
0.118000		0.200000		-0.231172
0.119000		0.200000		-0.220870
0.120000		0.200000		-0.211093
0.121000		0.200000		-0.201811
0.122000		0.200000		-0.192995
0.123000		0.200000		-0.184621
0.124000		0.200000		-0.176662
0.125000		0.200000		-0.169096
0.126000		0.200000		-0.161901
0.127000		0.200000		-0.155057
0.128000		0.200000		-0.148545
0.129000		0.200000		-0.142347
0.130000		0.200000		-0.136445
0.131000		0.200000		-0.130825
0.132000		0.200000		-0.125471
0.133000		0.200000		-0.120368
0.134000		0.200000		-0.115505
0.135000		0.200000		-0.110868
0.136000		0.200000		-0.106446
0.137000		0.200000		-0.102227
0.138000		0.200000		-0.098202
0.139000		0.200000		-0.094360
0.140000		0.200000		-0.090691
0.141000		0.200000		-0.087188
0.142000		0.200000		-0.083842
0.143000		0.200000		-0.080645
0.144000		0.200000		-0.077589
0.145000		0.200000		-0.074669
0.146000		0.200000		-0.071876
0.147000		0.200000		-0.069204
0.148000		0.200000		-0.066649
0.149000		0.200000		-0.064204
0.150000		0.200000		-0.061864
0.151000		0.200000		-0.059623
0.152000		0.200000		-0.057478
0.153000		0.200000		-0.055423
0.154000		0.200000		-0.053454
0.155000		0.200000		-0.051568
0.156000		0.200000		-0.049760
0.157000		0.200000		-0.048027
0.158000		0.200000		-0.046364
0.159000		0.200000		-0.044770
0.160000		0.200000		-0.043241
0.161000		0.200000		-0.041774
0.162000		0.200000		-0.040365
0.163000		0.200000		-0.039013
0.164000		0.200000		-0.037715
0.165000		0.200000		-0.036469
0.166000		0.200000		-0.035271
0.167000		0.200000		-0.034120
0.168000		0.200000		-0.033014
0.169000		0.200000		-0.031952
0.170000		0.200000		-0.030930
0.171000		0.200000		-0.029947
0.172000		0.200000		-0.029002
0.173000		0.200000		-0.028093
0.174000		0.200000		-0.027218
0.175000		0.200000		-0.026376
0.176000		0.200000		-0.025565
0.177000		0.200000		-0.024784
0.178000		0.200000		-0.024033
0.179000		0.200000		-0.023309
0.180000		0.200000		-0.022612
0.181000		0.200000		-0.021939
0.182000		0.200000		-0.021292
0.183000		0.200000		-0.020667
0.184000		0.200000		-0.020065
0.185000		0.200000		-0.019485
0.186000		0.200000		-0.018925
0.187000		0.200000		-0.018385
0.188000		0.200000		-0.017863
0.189000		0.200000		-0.017360
0.190000		0.200000		-0.016875
0.191000		0.200000		-0.016406
0.192000		0.200000		-0.015953
0.193000		0.200000		-0.015516
0.194000		0.200000		-0.015093
0.195000		0.200000		-0.014685
0.196000		0.200000		-0.014291
0.197000		0.200000		-0.013909
0.198000		0.200000		-0.013541
0.199000		0.200000		-0.013184
0.200000		0.200000		-0.012840
0.100000		0.210000		-0.553876
0.101000		0.210000		-0.525558
0.102000		0.210000		-0.498912
0.103000		0.210000		-0.473825
0.104000		0.210000		-0.450191
0.105000		0.210000		-0.427914
0.106000		0.210000		-0.406904
0.107000		0.210000		-0.387078
0.108000		0.210000		-0.368361
0.109000		0.210000		-0.350680
0.110000		0.210000		-0.333972
0.111000		0.210000		-0.318174
0.112000		0.210000		-0.303232
0.113000		0.210000		-0.289091
0.114000		0.210000		-0.275705
0.115000		0.210000		-0.263026
0.116000		0.210000		-0.251014
0.117000		0.210000		-0.239629
0.118000		0.210000		-0.228833
0.119000		0.210000		-0.218594
0.120000		0.210000		-0.208878
0.121000		0.210000		-0.199655
0.122000		0.210000		-0.190898
0.123000		0.210000		-0.182581
0.124000		0.210000		-0.174678
0.125000		0.210000		-0.167167
0.126000		0.210000		-0.160026
0.127000		0.210000		-0.153234
0.128000		0.210000		-0.146773
0.129000		0.210000		-0.140625
0.130000		0.210000		-0.134772
0.131000		0.210000		-0.129199
0.132000		0.210000		-0.123892
0.133000		0.210000		-0.118835
0.134000		0.210000		-0.114016
0.135000		0.210000		-0.109423
0.136000		0.210000		-0.105043
0.137000		0.210000		-0.100865
0.138000		0.210000		-0.096880
0.139000		0.210000		-0.093077
0.140000		0.210000		-0.089446
0.141000		0.210000		-0.085980
0.142000		0.210000		-0.082670
0.143000		0.210000		-0.079508
0.144000		0.210000		-0.076487
0.145000		0.210000		-0.073599
0.146000		0.210000		-0.070838
0.147000		0.210000		-0.068199
0.148000		0.210000		-0.065674
0.149000		0.210000		-0.063258
0.150000		0.210000		-0.060946
0.151000		0.210000		-0.058734
0.152000		0.210000		-0.056616
0.153000		0.210000		-0.054587
0.154000		0.210000		-0.052644
0.155000		0.210000		-0.050783
0.156000		0.210000		-0.048999
0.157000		0.210000		-0.047289
0.158000		0.210000		-0.045649
0.159000		0.210000		-0.044077
0.160000		0.210000		-0.042569
0.161000		0.210000		-0.041122
0.162000		0.210000		-0.039734
0.163000		0.210000		-0.038401
0.164000		0.210000		-0.037122
0.165000		0.210000		-0.035894
0.166000		0.210000		-0.034714
0.167000		0.210000		-0.033580
0.168000		0.210000		-0.032491
0.169000		0.210000		-0.031444
0.170000		0.210000		-0.030438
0.171000		0.210000		-0.029470
0.172000		0.210000		-0.028539
0.173000		0.210000		-0.027644
0.174000		0.210000		-0.026783
0.175000		0.210000		-0.025954
0.176000		0.210000		-0.025156
0.177000		0.210000		-0.024388
0.178000		0.210000		-0.023648
0.179000		0.210000		-0.022936
0.180000		0.210000		-0.022250
0.181000		0.210000		-0.021589
0.182000		0.210000		-0.020951
0.183000		0.210000		-0.020337
0.184000		0.210000		-0.019745
0.185000		0.210000		-0.019174
0.186000		0.210000		-0.018623
0.187000		0.210000		-0.018092
0.188000		0.210000		-0.017579
0.189000		0.210000		-0.017085
0.190000		0.210000		-0.016607
0.191000		0.210000		-0.016146
0.192000		0.210000		-0.015701
0.193000		0.210000		-0.015271
0.194000		0.210000		-0.014856
0.195000		0.210000		-0.014454
0.196000		0.210000		-0.014066
0.197000		0.210000		-0.013692
0.198000		0.210000		-0.013329
0.199000		0.210000		-0.012979
0.200000		0.210000		-0.012640
0.100000		0.220000		-0.549482
0.101000		0.220000		-0.521280
0.102000		0.220000		-0.494748
0.103000		0.220000		-0.469772
0.104000		0.220000		-0.446248
0.105000		0.220000		-0.424077
0.106000		0.220000		-0.403172
0.107000		0.220000		-0.383448
0.108000		0.220000		-0.364830
0.109000		0.220000		-0.347247
0.110000		0.220000		-0.330634
0.111000		0.220000		-0.314930
0.112000		0.220000		-0.300078
0.113000		0.220000		-0.286027
0.114000		0.220000		-0.272727
0.115000		0.220000		-0.260134
0.116000		0.220000		-0.248205
0.117000		0.220000		-0.236900
0.118000		0.220000		-0.226184
0.119000		0.220000		-0.216021
0.120000		0.220000		-0.206380
0.121000		0.220000		-0.197231
0.122000		0.220000		-0.188546
0.123000		0.220000		-0.180298
0.124000		0.220000		-0.172463
0.125000		0.220000		-0.165018
0.126000		0.220000		-0.157941
0.127000		0.220000		-0.151212
0.128000		0.220000		-0.144812
0.129000		0.220000		-0.138723
0.130000		0.220000		-0.132928
0.131000		0.220000		-0.127412
0.132000		0.220000		-0.122159
0.133000		0.220000		-0.117155
0.134000		0.220000		-0.112388
0.135000		0.220000		-0.107845
0.136000		0.220000		-0.103514
0.137000		0.220000		-0.099384
0.138000		0.220000		-0.095444
0.139000		0.220000		-0.091686
0.140000		0.220000		-0.088099
0.141000		0.220000		-0.084675
0.142000		0.220000		-0.081406
0.143000		0.220000		-0.078284
0.144000		0.220000		-0.075301
0.145000		0.220000		-0.072450
0.146000		0.220000		-0.069726
0.147000		0.220000		-0.067121
0.148000		0.220000		-0.064630
0.149000		0.220000		-0.062248
0.150000		0.220000		-0.059968
0.151000		0.220000		-0.057786
0.152000		0.220000		-0.055698
0.153000		0.220000		-0.053699
0.154000		0.220000		-0.051784
0.155000		0.220000		-0.049949
0.156000		0.220000		-0.048192
0.157000		0.220000		-0.046507
0.158000		0.220000		-0.044893
0.159000		0.220000		-0.043344
0.160000		0.220000		-0.041860
0.161000		0.220000		-0.040435
0.162000		0.220000		-0.039069
0.163000		0.220000		-0.037757
0.164000		0.220000		-0.036498
0.165000		0.220000		-0.035289
0.166000		0.220000		-0.034128
0.167000		0.220000		-0.033013
0.168000		0.220000		-0.031941
0.169000		0.220000		-0.030912
0.170000		0.220000		-0.029922
0.171000		0.220000		-0.028970
0.172000		0.220000		-0.028055
0.173000		0.220000		-0.027175
0.174000		0.220000		-0.026328
0.175000		0.220000		-0.025513
0.176000		0.220000		-0.024729
0.177000		0.220000		-0.023974
0.178000		0.220000		-0.023247
0.179000		0.220000		-0.022547
0.180000		0.220000		-0.021873
0.181000		0.220000		-0.021223
0.182000		0.220000		-0.020597
0.183000		0.220000		-0.019994
0.184000		0.220000		-0.019412
0.185000		0.220000		-0.018851
0.186000		0.220000		-0.018310
0.187000		0.220000		-0.017788
0.188000		0.220000		-0.017284
0.189000		0.220000		-0.016798
0.190000		0.220000		-0.016329
0.191000		0.220000		-0.015876
0.192000		0.220000		-0.015439
0.193000		0.220000		-0.015017
0.194000		0.220000		-0.014609
0.195000		0.220000		-0.014215
0.196000		0.220000		-0.013834
0.197000		0.220000		-0.013466
0.198000		0.220000		-0.013110
0.199000		0.220000		-0.012766
0.200000		0.220000		-0.012434
0.100000		0.230000		-0.544375
0.101000		0.230000		-0.516318
0.102000		0.230000		-0.489928
0.103000		0.230000		-0.465092
0.104000		0.230000		-0.441703
0.105000		0.230000		-0.419665
0.106000		0.230000		-0.398889
0.107000		0.230000		-0.379291
0.108000		0.230000		-0.360796
0.109000		0.230000		-0.343334
0.110000		0.230000		-0.326838
0.111000		0.230000		-0.311248
0.112000		0.230000		-0.296508
0.113000		0.230000		-0.282565
0.114000		0.230000		-0.269370
0.115000		0.230000		-0.256880
0.116000		0.230000		-0.245051
0.117000		0.230000		-0.233844
0.118000		0.230000		-0.223222
0.119000		0.230000		-0.213151
0.120000		0.230000		-0.203600
0.121000		0.230000		-0.194538
0.122000		0.230000		-0.185937
0.123000		0.230000		-0.177772
0.124000		0.230000		-0.170016
0.125000		0.230000		-0.162649
0.126000		0.230000		-0.155648
0.127000		0.230000		-0.148992
0.128000		0.230000		-0.142663
0.129000		0.230000		-0.136643
0.130000		0.230000		-0.130915
0.131000		0.230000		-0.125463
0.132000		0.230000		-0.120273
0.133000		0.230000		-0.115331
0.134000		0.230000		-0.110623
0.135000		0.230000		-0.106137
0.136000		0.230000		-0.101861
0.137000		0.230000		-0.097784
0.138000		0.230000		-0.093897
0.139000		0.230000		-0.090189
0.140000		0.230000		-0.086651
0.141000		0.230000		-0.083274
0.142000		0.230000		-0.080051
0.143000		0.230000		-0.076973
0.144000		0.230000		-0.074033
0.145000		0.230000		-0.071224
0.146000		0.230000		-0.068539
0.147000		0.230000		-0.065973
0.148000		0.230000		-0.063520
0.149000		0.230000		-0.061174
0.150000		0.230000		-0.058929
0.151000		0.230000		-0.056782
0.152000		0.230000		-0.054726
0.153000		0.230000		-0.052758
0.154000		0.230000		-0.050874
0.155000		0.230000		-0.049069
0.156000		0.230000		-0.047340
0.157000		0.230000		-0.045684
0.158000		0.230000		-0.044096
0.159000		0.230000		-0.042573
0.160000		0.230000		-0.041114
0.161000		0.230000		-0.039713
0.162000		0.230000		-0.038370
0.163000		0.230000		-0.037081
0.164000		0.230000		-0.035843
0.165000		0.230000		-0.034656
0.166000		0.230000		-0.033515
0.167000		0.230000		-0.032419
0.168000		0.230000		-0.031367
0.169000		0.230000		-0.030355
0.170000		0.230000		-0.029383
0.171000		0.230000		-0.028449
0.172000		0.230000		-0.027550
0.173000		0.230000		-0.026686
0.174000		0.230000		-0.025855
0.175000		0.230000		-0.025055
0.176000		0.230000		-0.024285
0.177000		0.230000		-0.023544
0.178000		0.230000		-0.022830
0.179000		0.230000		-0.022143
0.180000		0.230000		-0.021481
0.181000		0.230000		-0.020844
0.182000		0.230000		-0.020229
0.183000		0.230000		-0.019637
0.184000		0.230000		-0.019066
0.185000		0.230000		-0.018516
0.186000		0.230000		-0.017985
0.187000		0.230000		-0.017473
0.188000		0.230000		-0.016979
0.189000		0.230000		-0.016502
0.190000		0.230000		-0.016042
0.191000		0.230000		-0.015598
0.192000		0.230000		-0.015169
0.193000		0.230000		-0.014754
0.194000		0.230000		-0.014354
0.195000		0.230000		-0.013968
0.196000		0.230000		-0.013594
0.197000		0.230000		-0.013233
0.198000		0.230000		-0.012884
0.199000		0.230000		-0.012546
0.200000		0.230000		-0.012220
0.100000		0.240000		-0.538542
0.101000		0.240000		-0.510661
0.102000		0.240000		-0.484443
0.103000		0.240000		-0.459774
0.104000		0.240000		-0.436549
0.105000		0.240000		-0.414670
0.106000		0.240000		-0.394049
0.107000		0.240000		-0.374603
0.108000		0.240000		-0.356256
0.109000		0.240000		-0.338937
0.110000		0.240000		-0.322580
0.111000		0.240000		-0.307126
0.112000		0.240000		-0.292518
0.113000		0.240000		-0.278703
0.114000		0.240000		-0.265634
0.115000		0.240000		-0.253264
0.116000		0.240000		-0.241553
0.117000		0.240000		-0.230460
0.118000		0.240000		-0.219949
0.119000		0.240000		-0.209986
0.120000		0.240000		-0.200539
0.121000		0.240000		-0.191578
0.122000		0.240000		-0.183075
0.123000		0.240000		-0.175005
0.124000		0.240000		-0.167342
0.125000		0.240000		-0.160063
0.126000		0.240000		-0.153148
0.127000		0.240000		-0.146576
0.128000		0.240000		-0.140328
0.129000		0.240000		-0.134387
0.130000		0.240000		-0.128735
0.131000		0.240000		-0.123357
0.132000		0.240000		-0.118237
0.133000		0.240000		-0.113364
0.134000		0.240000		-0.108722
0.135000		0.240000		-0.104300
0.136000		0.240000		-0.100086
0.137000		0.240000		-0.096070
0.138000		0.240000		-0.092241
0.139000		0.240000		-0.088589
0.140000		0.240000		-0.085105
0.141000		0.240000		-0.081781
0.142000		0.240000		-0.078608
0.143000		0.240000		-0.075578
0.144000		0.240000		-0.072685
0.145000		0.240000		-0.069922
0.146000		0.240000		-0.067282
0.147000		0.240000		-0.064758
0.148000		0.240000		-0.062346
0.149000		0.240000		-0.060039
0.150000		0.240000		-0.057833
0.151000		0.240000		-0.055722
0.152000		0.240000		-0.053702
0.153000		0.240000		-0.051768
0.154000		0.240000		-0.049917
0.155000		0.240000		-0.048145
0.156000		0.240000		-0.046446
0.157000		0.240000		-0.044819
0.158000		0.240000		-0.043260
0.159000		0.240000		-0.041766
0.160000		0.240000		-0.040332
0.161000		0.240000		-0.038958
0.162000		0.240000		-0.037640
0.163000		0.240000		-0.036375
0.164000		0.240000		-0.035160
0.165000		0.240000		-0.033995
0.166000		0.240000		-0.032876
0.167000		0.240000		-0.031801
0.168000		0.240000		-0.030769
0.169000		0.240000		-0.029777
0.170000		0.240000		-0.028823
0.171000		0.240000		-0.027907
0.172000		0.240000		-0.027026
0.173000		0.240000		-0.026178
0.174000		0.240000		-0.025363
0.175000		0.240000		-0.024579
0.176000		0.240000		-0.023824
0.177000		0.240000		-0.023097
0.178000		0.240000		-0.022398
0.179000		0.240000		-0.021725
0.180000		0.240000		-0.021076
0.181000		0.240000		-0.020451
0.182000		0.240000		-0.019849
0.183000		0.240000		-0.019268
0.184000		0.240000		-0.018709
0.185000		0.240000		-0.018169
0.186000		0.240000		-0.017649
0.187000		0.240000		-0.017147
0.188000		0.240000		-0.016663
0.189000		0.240000		-0.016196
0.190000		0.240000		-0.015745
0.191000		0.240000		-0.015310
0.192000		0.240000		-0.014889
0.193000		0.240000		-0.014484
0.194000		0.240000		-0.014092
0.195000		0.240000		-0.013713
0.196000		0.240000		-0.013347
0.197000		0.240000		-0.012993
0.198000		0.240000		-0.012651
0.199000		0.240000		-0.012320
0.200000		0.240000		-0.012000
0.100000		0.250000		-0.531971
0.101000		0.250000		-0.504298
0.102000		0.250000		-0.478284
0.103000		0.250000		-0.453813
0.104000		0.250000		-0.430780
0.105000		0.250000		-0.409089
0.106000		0.250000		-0.388651
0.107000		0.250000		-0.369382
0.108000		0.250000		-0.351207
0.109000		0.250000		-0.334056
0.110000		0.250000		-0.317862
0.111000		0.250000		-0.302566
0.112000		0.250000		-0.288111
0.113000		0.250000		-0.274445
0.114000		0.250000		-0.261520
0.115000		0.250000		-0.249290
0.116000		0.250000		-0.237714
0.117000		0.250000		-0.226752
0.118000		0.250000		-0.216369
0.119000		0.250000		-0.206529
0.120000		0.250000		-0.197201
0.121000		0.250000		-0.188355
0.122000		0.250000		-0.179964
0.123000		0.250000		-0.172001
0.124000		0.250000		-0.164443
0.125000		0.250000		-0.157265
0.126000		0.250000		-0.150448
0.127000		0.250000		-0.143970
0.128000		0.250000		-0.137813
0.129000		0.250000		-0.131959
0.130000		0.250000		-0.126392
0.131000		0.250000		-0.121096
0.132000		0.250000		-0.116056
0.133000		0.250000		-0.111258
0.134000		0.250000		-0.106690
0.135000		0.250000		-0.102340
0.136000		0.250000		-0.098195
0.137000		0.250000		-0.094244
0.138000		0.250000		-0.090479
0.139000		0.250000		-0.086889
0.140000		0.250000		-0.083464
0.141000		0.250000		-0.080197
0.142000		0.250000		-0.077079
0.143000		0.250000		-0.074103
0.144000		0.250000		-0.071262
0.145000		0.250000		-0.068548
0.146000		0.250000		-0.065955
0.147000		0.250000		-0.063478
0.148000		0.250000		-0.061110
0.149000		0.250000		-0.058845
0.150000		0.250000		-0.056680
0.151000		0.250000		-0.054609
0.152000		0.250000		-0.052628
0.153000		0.250000		-0.050731
0.154000		0.250000		-0.048915
0.155000		0.250000		-0.047177
0.156000		0.250000		-0.045512
0.157000		0.250000		-0.043917
0.158000		0.250000		-0.042388
0.159000		0.250000		-0.040923
0.160000		0.250000		-0.039518
0.161000		0.250000		-0.038171
0.162000		0.250000		-0.036879
0.163000		0.250000		-0.035640
0.164000		0.250000		-0.034450
0.165000		0.250000		-0.033308
0.166000		0.250000		-0.032212
0.167000		0.250000		-0.031159
0.168000		0.250000		-0.030148
0.169000		0.250000		-0.029176
0.170000		0.250000		-0.028243
0.171000		0.250000		-0.027345
0.172000		0.250000		-0.026482
0.173000		0.250000		-0.025653
0.174000		0.250000		-0.024854
0.175000		0.250000		-0.024087
0.176000		0.250000		-0.023348
0.177000		0.250000		-0.022636
0.178000		0.250000		-0.021952
0.179000		0.250000		-0.021292
0.180000		0.250000		-0.020657
0.181000		0.250000		-0.020046
0.182000		0.250000		-0.019456
0.183000		0.250000		-0.018888
0.184000		0.250000		-0.018341
0.185000		0.250000		-0.017813
0.186000		0.250000		-0.017303
0.187000		0.250000		-0.016812
0.188000		0.250000		-0.016338
0.189000		0.250000		-0.015881
0.190000		0.250000		-0.015440
0.191000		0.250000		-0.015014
0.192000		0.250000		-0.014603
0.193000		0.250000		-0.014205
0.194000		0.250000		-0.013822
0.195000		0.250000		-0.013451
0.196000		0.250000		-0.013093
0.197000		0.250000		-0.012746
0.198000		0.250000		-0.012412
0.199000		0.250000		-0.012088
0.200000		0.250000		-0.011775
0.100000		0.260000		-0.524653
0.101000		0.260000		-0.497223
0.102000		0.260000		-0.471445
0.103000		0.260000		-0.447204
0.104000		0.260000		-0.424395
0.105000		0.260000		-0.402922
0.106000		0.260000		-0.382694
0.107000		0.260000		-0.363630
0.108000		0.260000		-0.345653
0.109000		0.260000		-0.328694
0.110000		0.260000		-0.312687
0.111000		0.260000		-0.297572
0.112000		0.260000		-0.283292
0.113000		0.260000		-0.269795
0.114000		0.260000		-0.257034
0.115000		0.260000		-0.244964
0.116000		0.260000		-0.233541
0.117000		0.260000		-0.222728
0.118000		0.260000		-0.212488
0.119000		0.260000		-0.202787
0.120000		0.260000		-0.193593
0.121000		0.260000		-0.184877
0.122000		0.260000		-0.176610
0.123000		0.260000		-0.168768
0.124000		0.260000		-0.161326
0.125000		0.260000		-0.154261
0.126000		0.260000		-0.147552
0.127000		0.260000		-0.141179
0.128000		0.260000		-0.135123
0.129000		0.260000		-0.129366
0.130000		0.260000		-0.123893
0.131000		0.260000		-0.118687
0.132000		0.260000		-0.113734
0.133000		0.260000		-0.109020
0.134000		0.260000		-0.104533
0.135000		0.260000		-0.100260
0.136000		0.260000		-0.096190
0.137000		0.260000		-0.092312
0.138000		0.260000		-0.088616
0.139000		0.260000		-0.085093
0.140000		0.260000		-0.081733
0.141000		0.260000		-0.078528
0.142000		0.260000		-0.075470
0.143000		0.260000		-0.072552
0.144000		0.260000		-0.069765
0.145000		0.260000		-0.067105
0.146000		0.260000		-0.064563
0.147000		0.260000		-0.062135
0.148000		0.260000		-0.059815
0.149000		0.260000		-0.057597
0.150000		0.260000		-0.055476
0.151000		0.260000		-0.053447
0.152000		0.260000		-0.051506
0.153000		0.260000		-0.049649
0.154000		0.260000		-0.047871
0.155000		0.260000		-0.046169
0.156000		0.260000		-0.044539
0.157000		0.260000		-0.042977
0.158000		0.260000		-0.041481
0.159000		0.260000		-0.040047
0.160000		0.260000		-0.038673
0.161000		0.260000		-0.037355
0.162000		0.260000		-0.036091
0.163000		0.260000		-0.034878
0.164000		0.260000		-0.033714
0.165000		0.260000		-0.032597
0.166000		0.260000		-0.031525
0.167000		0.260000		-0.030495
0.168000		0.260000		-0.029506
0.169000		0.260000		-0.028556
0.170000		0.260000		-0.027643
0.171000		0.260000		-0.026766
0.172000		0.260000		-0.025922
0.173000		0.260000		-0.025111
0.174000		0.260000		-0.024330
0.175000		0.260000		-0.023580
0.176000		0.260000		-0.022857
0.177000		0.260000		-0.022162
0.178000		0.260000		-0.021492
0.179000		0.260000		-0.020848
0.180000		0.260000		-0.020227
0.181000		0.260000		-0.019629
0.182000		0.260000		-0.019053
0.183000		0.260000		-0.018498
0.184000		0.260000		-0.017962
0.185000		0.260000		-0.017446
0.186000		0.260000		-0.016949
0.187000		0.260000		-0.016468
0.188000		0.260000		-0.016005
0.189000		0.260000		-0.015558
0.190000		0.260000		-0.015127
0.191000		0.260000		-0.014710
0.192000		0.260000		-0.014308
0.193000		0.260000		-0.013920
0.194000		0.260000		-0.013545
0.195000		0.260000		-0.013183
0.196000		0.260000		-0.012832
0.197000		0.260000		-0.012494
0.198000		0.260000		-0.012167
0.199000		0.260000		-0.011850
0.200000		0.260000		-0.011544
0.100000		0.270000		-0.516582
0.101000		0.270000		-0.489432
0.102000		0.270000		-0.463926
0.103000		0.270000		-0.439948
0.104000		0.270000		-0.417395
0.105000		0.270000		-0.396169
0.106000		0.270000		-0.376182
0.107000		0.270000		-0.357350
0.108000		0.270000		-0.339599
0.109000		0.270000		-0.322858
0.110000		0.270000		-0.307062
0.111000		0.270000		-0.292151
0.112000		0.270000		-0.278068
0.113000		0.270000		-0.264763
0.114000		0.270000		-0.252186
0.115000		0.270000		-0.240293
0.116000		0.270000		-0.229042
0.117000		0.270000		-0.218395
0.118000		0.270000		-0.208315
0.119000		0.270000		-0.198768
0.120000		0.270000		-0.189723
0.121000		0.270000		-0.181151
0.122000		0.270000		-0.173023
0.123000		0.270000		-0.165314
0.124000		0.270000		-0.158000
0.125000		0.270000		-0.151059
0.126000		0.270000		-0.144469
0.127000		0.270000		-0.138211
0.128000		0.270000		-0.132265
0.129000		0.270000		-0.126615
0.130000		0.270000		-0.121244
0.131000		0.270000		-0.116136
0.132000		0.270000		-0.111278
0.133000		0.270000		-0.106656
0.134000		0.270000		-0.102256
0.135000		0.270000		-0.098068
0.136000		0.270000		-0.094079
0.137000		0.270000		-0.090279
0.138000		0.270000		-0.086658
0.139000		0.270000		-0.083207
0.140000		0.270000		-0.079917
0.141000		0.270000		-0.076778
0.142000		0.270000		-0.073785
0.143000		0.270000		-0.070928
0.144000		0.270000		-0.068201
0.145000		0.270000		-0.065597
0.146000		0.270000		-0.063111
0.147000		0.270000		-0.060735
0.148000		0.270000		-0.058466
0.149000		0.270000		-0.056296
0.150000		0.270000		-0.054222
0.151000		0.270000		-0.052238
0.152000		0.270000		-0.050341
0.153000		0.270000		-0.048525
0.154000		0.270000		-0.046787
0.155000		0.270000		-0.045123
0.156000		0.270000		-0.043530
0.157000		0.270000		-0.042005
0.158000		0.270000		-0.040543
0.159000		0.270000		-0.039142
0.160000		0.270000		-0.037799
0.161000		0.270000		-0.036511
0.162000		0.270000		-0.035276
0.163000		0.270000		-0.034092
0.164000		0.270000		-0.032955
0.165000		0.270000		-0.031864
0.166000		0.270000		-0.030817
0.167000		0.270000		-0.029812
0.168000		0.270000		-0.028846
0.169000		0.270000		-0.027918
0.170000		0.270000		-0.027026
0.171000		0.270000		-0.026169
0.172000		0.270000		-0.025346
0.173000		0.270000		-0.024554
0.174000		0.270000		-0.023792
0.175000		0.270000		-0.023059
0.176000		0.270000		-0.022353
0.177000		0.270000		-0.021675
0.178000		0.270000		-0.021021
0.179000		0.270000		-0.020392
0.180000		0.270000		-0.019786
0.181000		0.270000		-0.019202
0.182000		0.270000		-0.018640
0.183000		0.270000		-0.018098
0.184000		0.270000		-0.017575
0.185000		0.270000		-0.017071
0.186000		0.270000		-0.016585
0.187000		0.270000		-0.016117
0.188000		0.270000		-0.015664
0.189000		0.270000		-0.015228
0.190000		0.270000		-0.014807
0.191000		0.270000		-0.014400
0.192000		0.270000		-0.014008
0.193000		0.270000		-0.013629
0.194000		0.270000		-0.013262
0.195000		0.270000		-0.012908
0.196000		0.270000		-0.012566
0.197000		0.270000		-0.012236
0.198000		0.270000		-0.011916
0.199000		0.270000		-0.011607
0.200000		0.270000		-0.011309
0.100000		0.280000		-0.507757
0.101000		0.280000		-0.480926
0.102000		0.280000		-0.455728
0.103000		0.280000		-0.432049
0.104000		0.280000		-0.409785
0.105000		0.280000		-0.388839
0.106000		0.280000		-0.369122
0.107000		0.280000		-0.350553
0.108000		0.280000		-0.333055
0.109000		0.280000		-0.316558
0.110000		0.280000		-0.300998
0.111000		0.280000		-0.286314
0.112000		0.280000		-0.272451
0.113000		0.280000		-0.259358
0.114000		0.280000		-0.246986
0.115000		0.280000		-0.235290
0.116000		0.280000		-0.224229
0.117000		0.280000		-0.213765
0.118000		0.280000		-0.203862
0.119000		0.280000		-0.194485
0.120000		0.280000		-0.185603
0.121000		0.280000		-0.177188
0.122000		0.280000		-0.169212
0.123000		0.280000		-0.161649
0.124000		0.280000		-0.154476
0.125000		0.280000		-0.147669
0.126000		0.280000		-0.141209
0.127000		0.280000		-0.135075
0.128000		0.280000		-0.129249
0.129000		0.280000		-0.123714
0.130000		0.280000		-0.118454
0.131000		0.280000		-0.113453
0.132000		0.280000		-0.108697
0.133000		0.280000		-0.104173
0.134000		0.280000		-0.099868
0.135000		0.280000		-0.095770
0.136000		0.280000		-0.091868
0.137000		0.280000		-0.088152
0.138000		0.280000		-0.084612
0.139000		0.280000		-0.081237
0.140000		0.280000		-0.078021
0.141000		0.280000		-0.074954
0.142000		0.280000		-0.072028
0.143000		0.280000		-0.069237
0.144000		0.280000		-0.066573
0.145000		0.280000		-0.064030
0.146000		0.280000		-0.061602
0.147000		0.280000		-0.059282
0.148000		0.280000		-0.057066
0.149000		0.280000		-0.054948
0.150000		0.280000		-0.052923
0.151000		0.280000		-0.050986
0.152000		0.280000		-0.049134
0.153000		0.280000		-0.047363
0.154000		0.280000		-0.045667
0.155000		0.280000		-0.044044
0.156000		0.280000		-0.042489
0.157000		0.280000		-0.041001
0.158000		0.280000		-0.039575
0.159000		0.280000		-0.038208
0.160000		0.280000		-0.036898
0.161000		0.280000		-0.035643
0.162000		0.280000		-0.034438
