# 3985
211,9.9576116570778925e+00,3.9414300000000000e+00,6.5684300000000002e+00,-9.8243220363124060e+00,2.3657369613647461e+00,-9.8173805721213758e-02,9.0375826680908389e-01,-2.1796362223696875e+00
211,7.8402893627500688e+01,-6.8045200000000001e+00,-3.6067399999999998e+00,7.8383544643870181e+01,5.6649585723876953e+01,-9.1022559224692490e-01,3.5218601430313801e-02,5.6642088685275596e+01
211,1.5895038462339617e+01,4.5225200000000001e+00,-6.3527399999999998e+00,1.5765648471257242e+01,4.7607064247131348e+00,2.7499376289121924e-01,-4.3125196794741455e-01,4.7310933768379115e+00
211,3.4387782551210371e+01,-7.2658899999999997e+00,2.9007800000000001e+00,3.4325124490478231e+01,1.0146821022033691e+01,-4.9000570375286101e-01,-3.0225702784208858e-01,1.0129513235822348e+01
211,1.7087873142203630e+01,-6.4544499999999996e+00,-4.4750699999999997e+00,-1.6948773148282569e+01,4.7561912536621094e+00,-6.2585134822661903e-01,-2.7218922418307523e-01,-4.7049014728631144e+00
211,8.1826251402792547e+00,3.3005100000000001e+00,-7.1373300000000004e+00,7.8882763126509516e+00,8.9156842231750488e-01,3.9681959268563316e-01,-1.6092512796498548e-01,7.6944900884295842e-01
211,2.8084512370421951e+01,7.5751299999999997e+00,-2.1018100000000000e+00,2.8000192427102775e+01,1.0556268692016602e+01,1.6237101161848888e-01,-1.1607064282281206e-02,1.0554090337106715e+01
211,1.6846994094200286e+02,7.7927000000000000e+00,1.3316900000000000e+00,1.6845464458948447e+02,5.7785270690917969e+01,9.2371580100076389e-01,2.1643360426940506e-01,5.7777313099452840e+01
211,2.6781116673651542e+00,7.9076500000000003e+00,7.0010499999999998e-01,-1.2376013505476500e+00,4.3463185429573059e-01,3.5782405607585793e-01,-1.0153035558708698e-01,-1.7629121864754460e-01
211,1.7952944957065202e+02,-7.5926600000000004e+00,2.3723999999999998e+00,1.7951314906189234e+02,4.8713321685791016e+01,-8.1178698449538722e-01,2.3729957362862319e-01,4.8705778605112052e+01
211,5.1567883906030708e+01,-5.5138299999999996e+00,-5.7172400000000003e+00,5.1510872656881482e+01,6.7356867790222168e+00,-6.1779158999598058e-02,-2.7480371893378047e-01,6.7283477466312993e+00
211,2.7352710275414656e+00,-4.8859000000000004e+00,6.2706499999999998e+00,1.2640156715831281e+00,5.5117410421371460e-01,2.3401562906087936e-01,4.6085554811231122e-01,1.3100378775962315e-01
211,2.7908742638857924e+00,-7.9568500000000002e+00,-5.0002199999999997e-01,1.2897108810970248e+00,3.0099767446517944e-01,-2.2922333480765478e-01,5.7910137590620671e-02,1.2338110586262875e-01
211,1.5790400118554803e+01,-7.1153899999999997e+00,-3.7004999999999999e+00,-1.5579034530498211e+01,6.6336421966552734e+00,-5.5539425045337798e-01,-8.5407580940567140e-01,-6.5534588003148322e+00
211,9.0280485991050071e+01,4.7004500000000000e+00,6.4858000000000002e+00,-9.0243755018165032e+01,3.2108428955078125e+01,4.7361736651755870e-01,5.3587454636726140e-01,-3.2100161100461506e+01
211,1.2357300997373992e+01,5.2514599999999998e+00,6.0461299999999998e+00,1.2085763083119753e+01,3.0269768238067627e+00,4.5685986918185578e-01,-7.4511317889709106e-02,2.9881157988796394e+00
211,6.1750752400135243e+00,8.0326199999999996e+00,-1.0002400000000000e-01,-5.5893585696238954e+00,1.4113761186599731e+00,5.1863948696916573e-01,1.1265555904441157e-01,-1.3003170553315075e+00
211,2.8621300956418203e+00,3.9005299999999998e+00,-7.1029400000000003e+00,-7.0098907464999471e-01,1.0165433883666992e+00,4.3205664226884954e-01,-5.0533809736013424e-01,-7.5620177704413116e-01
211,1.6616426785500562e+02,1.9002300000000001e+00,-7.9248799999999999e+00,1.6613939431781361e+02,7.2533843994140625e+01,4.6885361790471730e-03,-4.0336279451613571e-01,7.2532584133524068e+01
211,1.0251146117700358e+02,-5.1294700000000004e+00,6.3434999999999997e+00,1.0246975398347705e+02,1.2955441474914551e+01,-4.9634883124846019e-01,2.6314914729740224e-01,1.2942502611657499e+01
211,4.8475512162842641e+01,8.0719200000000004e+00,-1.3001499999999999e+00,-4.8387184816332358e+01,1.6041156768798828e+01,7.1106678659277545e-01,-1.9858114981366737e-01,-1.6023550376955697e+01
211,3.0684539721417305e+00,-8.1767099999999999e+00,3.0008099999999999e-01,-7.5152164250430076e-01,3.3579787611961365e-01,-1.9733056236813962e-01,-1.6901981057777712e-01,-1.6054093038395595e-01
211,4.9303987668148800e+01,-7.9173999999999998e+00,-2.1002299999999998e+00,4.9214150754441235e+01,5.8553180694580078e+00,-4.6395248014323542e-01,-2.1092915500769521e-01,5.8314257407615031e+00
211,2.9950992407578976e+01,-3.7004700000000001e+00,-7.3035699999999997e+00,2.9802877372796637e+01,7.3978257179260254e+00,-3.0189602827812551e-01,-4.7179229449622007e-01,7.3752706963682932e+00
211,6.9984186053486610e+00,8.1537500000000005e+00,7.0009100000000002e-01,-6.3346063789070817e+00,2.3200513422489166e-01,1.2531670260751518e-01,2.2987725501755714e-02,-1.3458783698953242e-01
211,7.1048416163422647e+00,3.1358500000000000e-01,-8.1924600000000005e+00,-6.4309349814555707e+00,3.0661623477935791e+00,-1.4201917851302559e-01,-1.2876489269916422e+00,-2.7755471618964638e+00
211,5.0961435863501251e+01,-9.9948700000000001e-02,8.2246699999999997e+00,5.0868578909477620e+01,4.0671699523925781e+01,-1.5192744732795369e-01,2.1697425808925783e+00,4.0613258937780301e+01
211,1.1565666749615479e+01,5.7095500000000001e+00,-5.9132300000000004e+00,-1.1149621728595148e+01,2.2725431919097900e+00,6.3081208119028620e-01,3.3011386894332084e-02,-2.1785221471964018e+00
211,3.0798689547623464e+01,8.1966999999999999e+00,-5.2159100000000003e-01,-3.0646382441684551e+01,2.0823602676391602e+01,1.9702702219671897e+00,1.1515353958922507e+00,-2.0697704116403308e+01
211,9.2691650539352164e+00,-8.2151599999999991e+00,6.9221600000000005e-01,-8.7257652440685032e+00,1.5245813131332397e+00,-5.8877972143702917e-01,-1.9167130449833319e-01,-1.3861706379098873e+00
211,1.9156965719995370e+01,2.1055199999999998e+00,-7.9769399999999999e+00,-1.8900536288544242e+01,1.5865031242370605e+01,7.6597771273633153e-01,-2.3089678675968228e+00,-1.5676788077628181e+01
211,1.2122847931464964e+01,-7.5828300000000004e+00,3.3577699999999999e+00,-1.1686759754997292e+01,1.9583549499511719e+00,-7.8193847222880197e-01,6.7565508118948958e-02,-1.7887654278230778e+00
211,1.5470752981395705e+01,7.8441200000000002e+00,-2.6985299999999999e+00,1.5130800430478358e+01,3.1763603687286377e+00,5.0957851529847242e-01,-2.4071174178082122e-01,3.1228469986515455e+00
211,3.6929412072719408e+00,-4.3004699999999998e+00,-7.1179399999999999e+00,-1.7065714926328579e+00,1.2833007574081421e+00,-5.5951292050914070e-01,-7.6848735933129775e-01,-8.5073715144228068e-01
211,3.3778675879746034e+00,-2.1002399999999999e+00,8.0476100000000006e+00,-8.2730281142358308e-01,1.0474469661712646e+00,-3.7251801870462231e-01,7.9181023410869411e-01,-5.5850899339857984e-01
211,1.5703290575272415e+01,5.1295599999999997e+00,6.5456500000000002e+00,1.5358228269948309e+01,2.3073856830596924e+00,2.0859982450814923e-01,4.1214848348603622e-01,2.2563617573998389e+00
211,2.0083064077214182e+01,7.1179399999999999e+00,4.3004699999999998e+00,-1.9814238169270872e+01,6.1835060119628906e+00,5.4397144825053678e-01,1.8193871519407540e-01,-6.1552630288724410e+00
211,1.5948587038780150e+01,-8.2398799999999994e+00,1.3000600000000000e+00,-1.5598134617111951e+01,6.0154438018798828e+00,-4.3242406869564853e-01,1.8868619249627544e-01,-5.9952889942913936e+00
211,1.1641549184617013e+02,6.1854899999999997e+00,-5.5838900000000002e+00,1.1636812774275995e+02,3.6763992309570312e+01,4.7043715138027981e-01,-5.9606152044086724e-01,3.6755883967185213e+01
211,3.4809882697005627e+00,-7.2883199999999997e+00,4.1004399999999999e+00,-8.5255899085806375e-01,7.4396437406539917e-01,-6.7335775701598499e-01,2.5418244914963478e-01,-1.2642690740461004e-01
211,1.2731608816239206e+01,-6.0107900000000001e+00,5.8111100000000002e+00,-1.2273622037591018e+01,5.3060257434844971e-01,-1.4970995131395246e-01,2.7992278849453334e-01,-4.0160862394417052e-01
211,1.6428099894800255e+01,4.1003900000000000e+00,7.3140200000000002e+00,-1.6067110712652607e+01,7.9966211318969727e+00,2.8717125933187299e-01,3.7469073917696127e-01,-7.9814537372086631e+00
211,2.0084272668640398e+02,1.3000499999999999e+00,8.3084600000000002e+00,-2.0081266204557315e+02,8.5993909835815430e+00,1.2770409949373618e-01,1.4438978225335569e-01,-8.5960970530089895e+00
211,7.3897204359677460e+01,6.1403600000000003e+00,5.7361700000000004e+00,7.3815506767880635e+01,2.0963464736938477e+01,1.2955548532646355e+00,8.0162939687838075e-01,2.0907566390180072e+01
211,2.0373255009196373e+02,9.0005199999999996e-01,8.3701000000000008e+00,2.0370205286637272e+02,1.3075451660156250e+02,-4.1874396623335608e-01,1.5585567990634623e+00,1.3074448757318623e+02
211,1.0736616118549204e+01,5.5750799999999998e+00,6.3782399999999999e+00,1.0107187780237913e+01,2.0423717498779297e+00,7.6821699275691868e-01,4.3335653821199693e-01,1.8368035448159783e+00
211,6.0088256138099219e+01,6.0870199999999999e+00,5.8894599999999997e+00,5.9978769183051085e+01,2.6560834884643555e+01,5.0126793106242284e-01,7.0338470839419687e-01,2.6546421457393855e+01
