mcid,tau,x,y,eta,E,px,py,pz
  211,4.67529000e+00,-5.69877000e+00,-6.88786000e+00,3.25000000e+00,1.10832157e+01,-2.98504726e-01,-5.00332315e-01,1.10670116e+01
  211,4.67500000e+00,2.30008000e+00,8.64914000e+00,-5.00000000e+00,2.66563110e+01,-1.91905489e-01,4.79960551e-01,-2.66509338e+01
  211,4.72888000e+00,5.81967000e+00,6.81716000e+00,2.00000000e+00,5.46498060e+00,8.03210017e-01,1.11563510e+00,5.28741400e+00
  211,4.72499000e+00,8.33639000e+00,3.30014000e+00,-4.50000000e+00,2.42822990e+01,4.92198050e-01,1.85246155e-01,-2.42762028e+01
  211,4.77499000e+00,-8.75077000e+00,2.10015000e+00,3.75000000e+00,2.33670330e+01,-7.15432855e-01,-1.69983628e-01,2.33550429e+01
  211,4.77521000e+00,-2.49927000e+00,-8.63765000e+00,-3.00000000e+00,2.03587508e+00,-7.25596814e-02,-1.35861903e-01,-2.02523684e+00
  211,4.77500000e+00,-7.00032000e-01,-8.96252000e+00,-2.00000000e+00,7.38537967e-01,-3.27391232e-02,-1.97419260e-01,-6.97074074e-01
  211,4.82500000e+00,-8.92019000e+00,1.30007000e+00,2.00000000e+00,2.46728396e+00,-6.97753503e-01,-2.45812890e-01,2.34962251e+00
  211,4.82223000e+00,2.74426000e+00,-8.58260000e+00,-2.50000000e-01,3.89832556e-01,1.05817720e-01,-2.03201702e-01,-2.82845034e-01
  211,4.82499000e+00,3.90019000e+00,-8.12230000e+00,-1.75000000e+00,1.68338382e+00,6.03259306e-01,-7.13170991e-01,-1.39347287e+00
  211,4.87492000e+00,-8.14556000e+00,-3.90053000e+00,1.50000000e+00,3.95595098e+00,-1.29114324e+00,-8.13637758e-01,3.64705523e+00
  211,4.87640000e+00,-5.65115000e+00,7.04191000e+00,4.00000000e+00,2.35893097e+01,-6.30270969e-01,2.44149956e-01,2.35792115e+01
  211,4.87500000e+00,5.00068000e-01,9.02166000e+00,-4.75000000e+00,1.83302689e+01,1.92339257e-01,4.00252313e-01,-1.83243570e+01
  211,4.91560000e+00,-6.59115000e+00,6.19058000e+00,4.00000000e+00,6.15253115e+00,1.77272686e-03,1.42258080e-01,6.14930211e+00
  211,4.93075000e+00,4.21941000e+00,-8.01071000e+00,2.50000000e-01,1.01071799e+00,5.09505279e-01,-6.21444807e-01,5.96893465e-01
  211,4.92500000e+00,8.93528000e+00,1.50009000e+00,-2.50000000e-01,6.62731647e-01,3.40378272e-01,1.00783322e-01,-5.41958280e-01
  211,4.97499000e+00,-8.09481000e+00,4.10020000e+00,-4.50000000e+00,2.11972446e+01,-3.46224779e-01,2.52244111e-01,-2.11924569e+01
  211,5.02500000e+00,-9.10321000e+00,1.00013000e-01,-2.50000000e-01,1.33339381e+00,-9.36331771e-01,-3.00527297e-01,-8.89620873e-01
  211,5.02499000e+00,-8.11864000e+00,4.10019000e+00,2.75000000e+00,2.12659168e+00,-5.73058553e-01,1.67422390e-01,2.03629219e+00
  211,5.02361000e+00,-4.73656000e+00,-7.76218000e+00,5.00000000e+00,4.34557724e+01,5.92964857e-02,-2.39831539e-01,4.34548444e+01
  211,5.02455000e+00,-1.50205000e+00,8.97784000e+00,-4.25000000e+00,1.23006582e+01,-4.21654534e-01,6.02050138e-01,-1.22778848e+01
  211,5.02417000e+00,6.11623000e+00,-6.72364000e+00,-2.00000000e+00,3.30945826e+00,4.60866169e-01,-3.51222580e-01,-3.25534627e+00
  211,5.07626000e+00,-5.26068000e+00,-7.44363000e+00,0.00000000e+00,1.59543717e+00,-1.39949098e-01,-1.49475729e+00,-5.21588827e-01
  211,5.07419000e+00,2.50423000e+00,8.77113000e+00,-1.50000000e+00,2.00632906e+00,6.15267105e-01,5.30544124e-01,-1.82916537e+00
  211,5.07502000e+00,8.64730000e+00,-2.90012000e+00,0.00000000e+00,1.62195790e+00,1.40943206e+00,-3.02173358e-01,7.30383452e-01
  211,5.05874000e+00,8.79637000e+00,2.38719000e+00,5.00000000e+00,3.94251289e+01,4.95649597e-01,4.01565048e-01,3.94197205e+01
  211,5.17500000e+00,-1.50012000e+00,-9.04473000e+00,5.00000000e+00,7.90352097e+01,9.22650350e-02,-4.91929867e-01,7.90335014e+01
  211,5.22499000e+00,-3.50013000e+00,8.48737000e+00,4.25000000e+00,6.39067001e+01,-5.25462305e-01,1.47464583e+00,6.38873691e+01
  211,5.22500000e+00,5.00038000e-01,9.17564000e+00,-3.00000000e+00,2.07615709e+00,-6.48300633e-02,4.52680409e-01,-2.02035290e+00
  211,5.22499000e+00,8.71682000e+00,2.90015000e+00,2.75000000e+00,1.23754034e+01,1.52955498e+00,9.38025820e-01,1.22438429e+01
  211,5.27487000e+00,-6.50145000e+00,6.50145000e+00,3.50000000e+00,1.38990555e+01,-6.07805765e-01,5.08495135e-01,1.38757436e+01
  211,5.27584000e+00,-5.09107000e+00,7.66187000e+00,-2.25000000e+00,3.61789274e+00,1.93659076e-01,4.75079816e-01,-3.57861204e+00
  211,5.27499000e+00,3.10013000e+00,8.66700000e+00,-1.00000000e+00,3.41198421e+00,2.56098255e-01,1.90214663e+00,-2.81751807e+00
  211,5.27499000e+00,8.33340000e+00,-3.90015000e+00,4.50000000e+00,1.52712688e+01,2.49774227e-01,-3.42646133e-01,1.52647430e+01
  211,5.27499000e+00,8.51008000e+00,-3.50012000e+00,-3.50000000e+00,1.34063950e+01,5.75216072e-01,-3.80933992e-01,-1.33879038e+01
  211,5.32500000e+00,-1.29995000e+00,9.13799000e+00,-2.75000000e+00,2.97830105e+00,-3.13362860e-01,2.79574630e-01,-2.94523999e+00
  211,5.32500000e+00,2.50001000e+00,-8.88375000e+00,-3.50000000e+00,3.18342304e+01,9.47256048e-01,-7.51081017e-01,-3.18109633e+01
  211,5.32500000e+00,2.50001000e+00,8.88375000e+00,-3.75000000e+00,6.51598358e+00,7.75905587e-02,8.81057099e-02,-6.51343082e+00
  211,5.32499000e+00,8.53240000e+00,3.50012000e+00,-2.75000000e+00,7.35785627e+00,4.25948041e-01,-3.41388059e-01,-7.33625202e+00
  211,5.37500000e+00,-9.13075000e+00,-1.50009000e+00,1.50000000e+00,1.73557246e+00,-6.94180477e-01,-2.26662854e-01,1.56826947e+00
  211,5.37565000e+00,-7.27575000e+00,-5.69503000e+00,1.00000000e+00,1.75523913e+00,-7.31725078e-01,-4.74313382e-01,1.51690129e+00
  211,5.37565000e+00,-7.27575000e+00,5.69503000e+00,-5.00000000e+00,2.31510735e+01,-4.93253865e-01,-8.61816291e-02,-2.31452377e+01
  211,5.37500000e+00,-1.29995000e+00,9.15876000e+00,-4.75000000e+00,1.40828876e+01,2.47863038e-01,2.21733967e-01,-1.40782682e+01
  211,5.37499000e+00,8.71285000e+00,-3.10012000e+00,2.75000000e+00,2.06967888e+01,2.38849550e+00,-4.31237141e-01,2.05535087e+01
  211,5.42403000e+00,-6.13087000e+00,6.93896000e+00,-2.00000000e+00,1.62740612e+00,-3.55444200e-01,1.25248632e-02,-1.58192082e+00
  211,5.42951000e+00,1.07644000e+00,9.21105000e+00,-7.50000000e-01,1.05566382e+00,-2.16905641e-01,4.93397059e-01,-8.96915637e-01
  211,5.42500000e+00,1.70007000e+00,9.11563000e+00,3.25000000e+00,2.21202946e+01,-4.54764994e-01,1.05164716e+00,2.20901594e+01
  211,5.47404000e+00,-5.92806000e+00,7.14067000e+00,-4.75000000e+00,7.17643814e+01,-1.01991058e+00,-2.37468806e-01,-7.17566097e+01
  211,5.47500000e+00,-2.70009000e+00,-8.88997000e+00,5.00000000e-01,1.76356661e+00,-7.46409316e-01,-1.25877118e+00,9.74194849e-01
  211,5.47316000e+00,4.75330000e+00,-7.97295000e+00,1.25000000e+00,2.18006516e+00,5.66232420e-01,-2.79328492e-01,2.08196087e+00
  211,5.52500000e+00,-1.10006000e+00,-9.24955000e+00,-1.25000000e+00,1.12792468e+00,-1.13523630e-02,-6.14679501e-01,-9.35293841e-01
  211,5.57550000e+00,-8.64495000e+00,3.49746000e+00,1.75000000e+00,2.44275784e+00,-5.73720175e-01,5.97286392e-01,2.29383515e+00
  211,5.57499000e+00,2.90017000e+00,8.87141000e+00,-3.00000000e+00,4.90816355e+00,-3.22947501e-02,6.35895559e-01,-4.86468754e+00
  211,5.57644000e+00,5.05404000e+00,7.83571000e+00,4.75000000e+00,7.41029739e+01,6.52369665e-01,6.69328826e-01,7.40969505e+01
  211,5.62499000e+00,-2.30018000e+00,-9.06949000e+00,-1.25000000e+00,5.23425531e+00,-6.82553800e-01,-1.35971615e+00,-5.00632037e+00
  211,5.62653000e+00,3.08198000e+00,-8.83102000e+00,4.50000000e+00,4.19502258e+01,-2.35945406e-02,-5.34808062e-01,4.19465754e+01
  211,5.62500000e+00,3.50008000e+00,8.66618000e+00,-2.00000000e+00,2.84043598e+00,2.97298512e-01,8.13958933e-01,-2.70142220e+00
  211,5.62519000e+00,6.89689000e+00,6.29927000e+00,0.00000000e+00,6.63179278e-01,5.67941363e-01,3.04448687e-01,7.12783509e-02
  211,5.62634000e+00,7.44004000e+00,5.65202000e+00,2.75000000e+00,7.72172785e+00,4.78920244e-03,6.46115520e-01,7.69338124e+00
  211,5.62500000e+00,9.26422000e+00,-1.29999000e+00,1.25000000e+00,1.20581973e+00,6.29266297e-01,-4.66458617e-02,1.01802229e+00
  211,5.67424000e+00,-6.71952000e+00,-6.51710000e+00,-4.00000000e+00,2.88659334e+00,-2.37617104e-02,-1.66258953e-01,-2.87832158e+00
  211,5.67424000e+00,-6.71952000e+00,-6.51710000e+00,1.50000000e+00,1.18403971e+00,1.21359049e-01,-6.46829109e-01,9.74348221e-01
  211,5.67506000e+00,3.09993000e+00,-8.84587000e+00,-3.00000000e+00,3.59579587e+00,2.27910307e-01,-2.45034678e-01,-3.57746871e+00
  211,5.67499000e+00,8.31805000e+00,4.30014000e+00,-1.00000000e+00,1.90264189e+00,5.32382666e-01,5.10339684e-01,-1.74833884e+00
  211,5.67499000e+00,8.91394000e+00,-2.90014000e+00,-3.50000000e+00,3.13755531e+01,1.86500807e+00,-6.41679617e-01,-3.13131897e+01
  211,5.72605000e+00,-8.24506000e+00,-4.48118000e+00,-3.50000000e+00,1.46199501e+00,-1.07336765e-01,-4.70213770e-02,-1.45059215e+00
  211,5.72499000e+00,-8.12186000e+00,-4.70015000e+00,-5.00000000e-01,9.40320373e-01,-7.04291722e-01,2.81773121e-02,-6.06549072e-01
  211,5.71688000e+00,1.04624000e-01,-9.39343000e+00,2.00000000e+00,2.02486825e+00,-1.39150107e-01,-4.15540312e-01,1.97194695e+00
  211,5.72500000e+00,9.00014000e-01,-9.35541000e+00,-4.50000000e+00,2.70190392e+01,-3.46778730e-03,-9.23202051e-01,-2.70029013e+01
  211,5.72499000e+00,4.70015000e+00,-8.12186000e+00,1.75000000e+00,4.13716030e+00,5.32083526e-01,-9.19898921e-01,3.99590913e+00
  211,5.72499000e+00,8.12186000e+00,-4.70015000e+00,-7.50000000e-01,1.46474659e+00,1.01483671e+00,-3.26102112e-01,-9.94870154e-01
  211,5.77396000e+00,-6.33884000e+00,-6.94426000e+00,5.00000000e-01,3.64676118e-01,-2.67798871e-01,-2.28766100e-02,2.03148500e-01
  211,5.77228000e+00,-4.97024000e+00,-7.98195000e+00,3.50000000e+00,1.70454674e+01,-2.97362582e-01,-1.23301738e+00,1.69976392e+01
  211,5.82499000e+00,-7.92354000e+00,-5.10017000e+00,-1.25000000e+00,5.14679575e+00,-1.99931387e+00,-1.24915641e+00,-4.57300561e+00
  211,5.82499000e+00,-7.92354000e+00,-5.10017000e+00,2.75000000e+00,1.30521698e+01,-9.54137648e-01,-5.58243530e-01,1.30045243e+01
  211,5.82499000e+00,-5.10017000e+00,7.92354000e+00,-1.00000000e+00,3.28206807e-01,-1.12415956e-01,2.62280634e-01,-8.25315098e-02
  211,5.82500000e+00,-1.00018000e-01,-9.43773000e+00,2.75000000e+00,3.81057787e+00,3.15005313e-01,-3.72144257e-01,3.77667891e+00
  211,5.82500000e+00,5.00016000e-01,9.42524000e+00,2.25000000e+00,1.13959658e+00,-1.18382200e-01,2.26286092e-01,1.10180802e+00
  211,5.82500000e+00,1.90006000e+00,9.23969000e+00,-3.75000000e+00,8.09614258e+01,1.86504684e-01,3.03130582e+00,-8.09043214e+01
  211,5.82499000e+00,8.27931000e+00,4.50013000e+00,1.25000000e+00,1.34387290e+00,7.52787950e-01,3.03052807e-01,1.06206595e+00
  211,5.82534000e+00,9.03528000e+00,2.69837000e+00,-2.00000000e+00,5.59400082e+00,1.26495927e+00,2.79236070e-01,-5.44015330e+00
  211,5.82534000e+00,9.03528000e+00,2.69837000e+00,-1.50000000e+00,4.90882158e+00,1.49007822e+00,-2.07882207e-01,-4.67049274e+00
  211,5.87500000e+00,-9.05554000e+00,2.69998000e+00,1.00000000e+00,1.17188454e+00,-5.36671321e-01,2.50354691e-01,1.00156875e+00
  211,5.87700000e+00,-8.22426000e+00,4.64203000e+00,2.50000000e+00,4.20467949e+00,-6.50642050e-01,1.42621993e-01,4.14923779e+00
  211,5.87360000e+00,-8.16647000e+00,4.74068000e+00,0.00000000e+00,5.54679573e-01,-4.06994093e-01,2.35327470e-01,2.59164896e-01
  211,5.87577000e+00,-6.47592000e+00,-6.87192000e+00,2.00000000e+00,6.60222673e+00,-8.04084359e-01,-1.23424578e+00,6.43428336e+00
  211,5.87500000e+00,-4.90010000e+00,-8.07203000e+00,5.00000000e-01,1.16512215e+00,1.16956311e-02,-9.08122748e-01,7.16384050e-01
  211,5.87500000e+00,1.90006000e+00,-9.26055000e+00,-5.00000000e-01,8.34773660e-01,-1.38704680e-01,-4.40149049e-01,-6.81466892e-01
  211,5.87528000e+00,5.49865000e+00,7.67562000e+00,2.75000000e+00,2.84794784e+00,3.53686089e-01,1.23787278e-01,2.81973568e+00
  211,5.92591000e+00,-7.85371000e+00,-5.27837000e+00,1.25000000e+00,3.05172539e+00,-1.47100324e+00,-6.21218968e-01,2.59687991e+00
  211,5.92500000e+00,-3.70007000e+00,8.71193000e+00,-5.00000000e+00,3.01812267e+01,-2.13628934e-01,5.33895107e-01,-3.01754254e+01
  211,5.97916000e+00,-9.41094000e+00,1.27114000e+00,-7.50000000e-01,1.41824615e+00,-9.44816220e-01,-2.12899835e-01,-1.02661497e+00
  211,5.97500000e+00,-2.70002000e+00,9.09673000e+00,-2.75000000e+00,3.37969732e+00,-1.96011198e-01,1.94803503e-01,-3.36548730e+00
  211,5.97500000e+00,1.00016000e-01,-9.49745000e+00,2.25000000e+00,1.47038782e+00,-7.29918579e-02,-3.99594072e-01,1.40625658e+00
  211,5.97500000e+00,9.47223000e+00,7.00016000e-01,2.50000000e-01,8.03212404e-01,5.23360879e-01,-5.11492587e-01,3.00231671e-01
  211,6.02499000e+00,-8.66498000e+00,3.90009000e+00,2.50000000e-01,8.31923783e-01,-4.62472185e-01,2.25623188e-01,6.38616498e-01
  211,6.02419000e+00,-7.73769000e+00,-5.51155000e+00,-2.50000000e-01,6.01086497e-01,-3.08835540e-01,-4.96300283e-01,1.14824524e-02
  211,6.02472000e+00,-3.70147000e+00,8.75338000e+00,2.25000000e+00,1.92035341e+00,-4.88381207e-01,3.70745039e-01,1.81447219e+00
  211,6.02298000e+00,-3.13587000e+00,8.97950000e+00,3.50000000e+00,9.27532196e+00,-2.98387607e-01,5.05662514e-01,9.25566797e+00
